Timestamp,core,usr,sys,iowait,soft,idle
2025-03-23 08:32:36.276,5,46.81,10.64,9.57,0.00,32.98
2025-03-23 08:32:36.276,6,43.30,15.46,8.25,0.00,32.99
2025-03-23 08:32:36.276,7,43.16,8.42,7.37,4.21,36.84
2025-03-23 08:32:36.276,8,10.64,20.21,56.38,3.19,9.57
2025-03-23 08:32:36.276,9,10.64,19.15,57.45,2.13,10.64
2025-03-23 08:32:36.276,10,15.22,14.13,59.78,0.00,10.87
2025-03-23 08:32:36.276,11,10.99,17.58,59.34,2.20,9.89
2025-03-23 08:32:36.276,12,13.64,14.77,59.09,1.14,11.36
2025-03-23 08:32:36.276,13,11.96,18.48,58.70,1.09,9.78
2025-03-23 08:32:36.276,14,14.44,17.78,58.89,0.00,8.89
2025-03-23 08:32:36.276,15,43.75,13.54,36.46,0.00,6.25
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,31.67,14.69,31.80,1.05,20.79
2025-03-23 08:32:36.276,0,49.00,13.00,10.00,0.00,28.00
2025-03-23 08:32:36.276,1,49.49,9.09,11.11,2.02,28.28
2025-03-23 08:32:36.276,2,46.81,10.64,10.64,0.00,31.91
2025-03-23 08:32:36.276,3,43.16,13.68,9.47,2.11,31.58
2025-03-23 08:32:36.276,4,42.11,14.74,9.47,1.05,32.63
2025-03-23 08:32:36.276,5,45.92,12.24,9.18,1.02,31.63
2025-03-23 08:32:36.276,6,41.30,14.13,8.70,0.00,35.87
2025-03-23 08:32:36.276,7,47.37,6.32,7.37,3.16,35.79
2025-03-23 08:32:36.276,8,14.58,16.67,56.25,3.12,9.38
2025-03-23 08:32:36.276,9,11.58,21.05,56.84,0.00,10.53
2025-03-23 08:32:36.276,10,11.34,17.53,56.70,3.09,11.34
2025-03-23 08:32:36.276,11,12.09,18.68,59.34,0.00,9.89
2025-03-23 08:32:36.276,12,14.74,18.95,55.79,1.05,9.47
2025-03-23 08:32:36.276,13,17.53,18.56,54.64,0.00,9.28
2025-03-23 08:32:36.276,14,15.22,17.39,57.61,0.00,9.78
2025-03-23 08:32:36.276,15,42.55,12.77,38.30,0.00,6.38
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,35.41,14.75,30.69,0.98,18.16
2025-03-23 08:32:36.276,0,51.00,15.00,9.00,1.00,24.00
2025-03-23 08:32:36.276,1,53.19,8.51,9.57,1.06,27.66
2025-03-23 08:32:36.276,2,48.94,12.77,8.51,2.13,27.66
2025-03-23 08:32:36.276,3,48.94,12.77,8.51,0.00,29.79
2025-03-23 08:32:36.276,4,47.47,13.13,8.08,2.02,29.29
2025-03-23 08:32:36.276,5,50.00,13.00,7.00,0.00,30.00
2025-03-23 08:32:36.276,6,49.00,12.00,7.00,1.00,31.00
2025-03-23 08:32:36.276,7,48.96,10.42,6.25,1.04,33.33
2025-03-23 08:32:36.276,8,16.84,18.95,53.68,4.21,6.32
2025-03-23 08:32:36.276,9,17.35,18.37,55.10,2.04,7.14
2025-03-23 08:32:36.276,10,17.02,19.15,56.38,1.06,6.38
2025-03-23 08:32:36.276,11,13.33,18.89,58.89,0.00,8.89
2025-03-23 08:32:36.276,12,20.83,17.71,55.21,0.00,6.25
2025-03-23 08:32:36.276,13,17.58,16.48,58.24,0.00,7.69
2025-03-23 08:32:36.276,14,15.73,16.85,59.55,0.00,7.87
2025-03-23 08:32:36.276,15,45.26,12.63,37.89,0.00,4.21
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,38.29,15.65,31.37,1.16,13.52
2025-03-23 08:32:36.276,0,59.18,11.22,8.16,0.00,21.43
2025-03-23 08:32:36.276,1,60.20,12.24,7.14,0.00,20.41
2025-03-23 08:32:36.276,2,55.21,14.58,7.29,0.00,22.92
2025-03-23 08:32:36.276,3,53.12,15.62,6.25,0.00,25.00
2025-03-23 08:32:36.276,4,54.84,13.98,5.38,0.00,25.81
2025-03-23 08:32:36.276,5,59.00,9.00,6.00,2.00,24.00
2025-03-23 08:32:36.276,6,57.00,14.00,5.00,0.00,24.00
2025-03-23 08:32:36.276,7,57.58,12.12,4.04,0.00,26.26
2025-03-23 08:32:36.276,8,18.10,20.00,54.29,4.76,2.86
2025-03-23 08:32:36.276,9,9.78,18.48,65.22,3.26,3.26
2025-03-23 08:32:36.276,10,17.78,13.33,64.44,1.11,3.33
2025-03-23 08:32:36.276,11,13.04,17.39,61.96,4.35,3.26
2025-03-23 08:32:36.276,12,15.79,17.89,60.00,2.11,4.21
2025-03-23 08:32:36.276,13,15.96,20.21,59.57,1.06,3.19
2025-03-23 08:32:36.276,14,16.16,24.24,56.57,0.00,3.03
2025-03-23 08:32:36.276,15,45.45,16.16,36.36,0.00,2.02
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,42.84,16.42,30.22,0.65,9.88
2025-03-23 08:32:36.276,0,65.98,14.43,4.12,0.00,15.46
2025-03-23 08:32:36.276,1,61.05,18.95,4.21,0.00,15.79
2025-03-23 08:32:36.276,2,65.31,14.29,4.08,0.00,16.33
2025-03-23 08:32:36.276,3,65.35,13.86,2.97,0.99,16.83
2025-03-23 08:32:36.276,4,65.22,10.87,3.26,0.00,20.65
2025-03-23 08:32:36.276,5,65.62,12.50,3.12,0.00,18.75
2025-03-23 08:32:36.276,6,63.54,14.58,3.12,0.00,18.75
2025-03-23 08:32:36.276,7,65.26,11.58,2.11,0.00,21.05
2025-03-23 08:32:36.276,8,18.56,16.49,57.73,5.15,2.06
2025-03-23 08:32:36.276,9,19.59,13.40,61.86,3.09,2.06
2025-03-23 08:32:36.276,10,14.58,22.92,60.42,0.00,2.08
2025-03-23 08:32:36.276,11,17.20,20.43,60.22,0.00,2.15
2025-03-23 08:32:36.276,12,14.13,21.74,61.96,0.00,2.17
2025-03-23 08:32:36.276,13,17.78,20.00,61.11,0.00,1.11
2025-03-23 08:32:36.276,14,20.62,20.62,56.70,1.03,1.03
2025-03-23 08:32:36.276,15,42.27,16.49,40.21,0.00,1.03
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,48.30,15.84,29.06,1.03,5.77
2025-03-23 08:32:36.276,0,74.00,14.00,2.00,0.00,10.00
2025-03-23 08:32:36.276,1,75.51,13.27,2.04,0.00,9.18
2025-03-23 08:32:36.276,2,71.29,16.83,0.99,0.00,10.89
2025-03-23 08:32:36.276,3,74.74,12.63,1.05,0.00,11.58
2025-03-23 08:32:36.276,4,73.68,12.63,2.11,0.00,11.58
2025-03-23 08:32:36.276,5,74.23,13.40,1.03,0.00,11.34
2025-03-23 08:32:36.276,6,75.56,10.00,1.11,0.00,13.33
2025-03-23 08:32:36.276,7,70.97,15.05,1.08,0.00,12.90
2025-03-23 08:32:36.276,8,19.61,18.63,57.84,3.92,0.00
2025-03-23 08:32:36.276,9,17.35,16.33,61.22,5.10,0.00
2025-03-23 08:32:36.276,10,16.30,18.48,63.04,1.09,1.09
2025-03-23 08:32:36.276,11,19.80,17.82,57.43,3.96,0.99
2025-03-23 08:32:36.276,12,18.18,22.22,58.59,1.01,0.00
2025-03-23 08:32:36.276,13,25.49,17.65,55.88,0.98,0.00
2025-03-23 08:32:36.276,14,21.65,20.62,57.73,0.00,0.00
2025-03-23 08:32:36.276,15,49.49,13.13,36.36,0.00,1.01
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,51.99,13.50,28.05,0.93,5.53
2025-03-23 08:32:36.276,0,82.18,7.92,0.99,0.99,7.92
2025-03-23 08:32:36.276,1,78.22,11.88,0.99,0.00,8.91
2025-03-23 08:32:36.276,2,80.41,9.28,1.03,0.00,9.28
2025-03-23 08:32:36.276,3,79.38,10.31,1.03,0.00,9.28
2025-03-23 08:32:36.276,4,79.00,11.00,0.00,0.00,10.00
2025-03-23 08:32:36.276,5,80.20,8.91,0.99,0.00,9.90
2025-03-23 08:32:36.276,6,74.75,15.15,1.01,0.00,9.09
2025-03-23 08:32:36.276,7,76.77,11.11,1.01,1.01,10.10
2025-03-23 08:32:36.276,8,21.90,13.33,57.14,5.71,1.90
2025-03-23 08:32:36.276,9,21.70,17.92,56.60,0.94,2.83
2025-03-23 08:32:36.276,10,21.36,16.50,58.25,1.94,1.94
2025-03-23 08:32:36.276,11,22.77,17.82,56.44,0.99,1.98
2025-03-23 08:32:36.276,12,20.62,17.53,58.76,1.03,2.06
2025-03-23 08:32:36.276,13,25.25,14.14,58.59,0.00,2.02
2025-03-23 08:32:36.276,14,23.30,20.39,53.40,0.97,1.94
2025-03-23 08:32:36.276,15,49.49,12.12,37.37,1.01,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,55.17,11.96,29.37,1.06,2.44
2025-03-23 08:32:36.276,0,82.83,13.13,0.00,0.00,4.04
2025-03-23 08:32:36.276,1,87.37,7.37,1.05,0.00,4.21
2025-03-23 08:32:36.276,2,85.15,8.91,0.99,0.00,4.95
2025-03-23 08:32:36.276,3,85.42,8.33,1.04,0.00,5.21
2025-03-23 08:32:36.276,4,85.29,8.82,0.98,0.00,4.90
2025-03-23 08:32:36.276,5,84.69,10.20,0.00,0.00,5.10
2025-03-23 08:32:36.276,6,83.67,11.22,0.00,0.00,5.10
2025-03-23 08:32:36.276,7,85.86,9.09,0.00,0.00,5.05
2025-03-23 08:32:36.276,8,18.63,14.71,61.76,4.90,0.00
2025-03-23 08:32:36.276,9,24.04,12.50,60.58,2.88,0.00
2025-03-23 08:32:36.276,10,22.77,12.87,60.40,3.96,0.00
2025-03-23 08:32:36.276,11,21.65,15.46,61.86,1.03,0.00
2025-03-23 08:32:36.276,12,20.37,20.37,57.41,1.85,0.00
2025-03-23 08:32:36.276,13,26.88,8.60,63.44,0.00,1.08
2025-03-23 08:32:36.276,14,25.49,17.65,55.88,0.98,0.00
2025-03-23 08:32:36.276,15,49.02,10.78,39.22,0.98,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,54.59,13.44,28.39,0.82,2.76
2025-03-23 08:32:36.276,0,80.81,12.12,2.02,0.00,5.05
2025-03-23 08:32:36.276,1,84.69,10.20,1.02,0.00,4.08
2025-03-23 08:32:36.276,2,84.38,9.38,1.04,0.00,5.21
2025-03-23 08:32:36.276,3,79.80,13.13,2.02,0.00,5.05
2025-03-23 08:32:36.276,4,84.69,8.16,1.02,0.00,6.12
2025-03-23 08:32:36.276,5,77.45,15.69,1.96,0.00,4.90
2025-03-23 08:32:36.276,6,82.65,11.22,1.02,0.00,5.10
2025-03-23 08:32:36.276,7,80.00,13.00,2.00,0.00,5.00
2025-03-23 08:32:36.276,8,22.77,12.87,58.42,4.95,0.99
2025-03-23 08:32:36.276,9,23.76,13.86,58.42,3.96,0.00
2025-03-23 08:32:36.276,10,22.45,16.33,59.18,2.04,0.00
2025-03-23 08:32:36.276,11,23.23,16.16,59.60,1.01,0.00
2025-03-23 08:32:36.276,12,23.08,21.15,54.81,0.00,0.96
2025-03-23 08:32:36.276,13,23.47,16.33,59.18,1.02,0.00
2025-03-23 08:32:36.276,14,28.00,17.00,54.00,0.00,1.00
2025-03-23 08:32:36.276,15,55.45,7.92,35.64,0.00,0.99
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,56.62,11.46,28.96,1.29,1.66
2025-03-23 08:32:36.276,0,87.00,9.00,1.00,0.00,3.00
2025-03-23 08:32:36.276,1,84.00,12.00,0.00,0.00,4.00
2025-03-23 08:32:36.276,2,88.78,7.14,0.00,0.00,4.08
2025-03-23 08:32:36.276,3,88.78,8.16,0.00,0.00,3.06
2025-03-23 08:32:36.276,4,87.00,10.00,0.00,0.00,3.00
2025-03-23 08:32:36.276,5,88.78,8.16,0.00,0.00,3.06
2025-03-23 08:32:36.276,6,86.73,10.20,0.00,0.00,3.06
2025-03-23 08:32:36.276,7,86.73,9.18,0.00,0.00,4.08
2025-03-23 08:32:36.276,8,20.79,13.86,62.38,2.97,0.00
2025-03-23 08:32:36.276,9,20.00,13.33,61.90,4.76,0.00
2025-03-23 08:32:36.276,10,23.76,10.89,61.39,3.96,0.00
2025-03-23 08:32:36.276,11,25.47,14.15,57.55,2.83,0.00
2025-03-23 08:32:36.276,12,30.63,13.51,54.95,0.90,0.00
2025-03-23 08:32:36.276,13,26.67,14.29,57.14,1.90,0.00
2025-03-23 08:32:36.276,14,26.42,17.92,54.72,0.94,0.00
2025-03-23 08:32:36.276,15,47.96,10.20,39.80,2.04,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,56.08,11.96,29.11,0.89,1.96
2025-03-23 08:32:36.276,0,87.63,8.25,0.00,0.00,4.12
2025-03-23 08:32:36.276,1,86.87,9.09,1.01,0.00,3.03
2025-03-23 08:32:36.276,2,87.88,9.09,0.00,0.00,3.03
2025-03-23 08:32:36.276,3,85.71,10.20,0.00,0.00,4.08
2025-03-23 08:32:36.276,4,87.63,8.25,0.00,0.00,4.12
2025-03-23 08:32:36.276,5,84.54,11.34,0.00,0.00,4.12
2025-03-23 08:32:36.276,6,84.69,10.20,1.02,0.00,4.08
2025-03-23 08:32:36.276,7,84.54,11.34,0.00,0.00,4.12
2025-03-23 08:32:36.276,8,22.00,12.00,64.00,2.00,0.00
2025-03-23 08:32:36.276,9,24.75,10.89,60.40,3.96,0.00
2025-03-23 08:32:36.276,10,19.80,16.83,59.41,2.97,0.99
2025-03-23 08:32:36.276,11,22.68,13.40,61.86,2.06,0.00
2025-03-23 08:32:36.276,12,24.76,16.19,57.14,1.90,0.00
2025-03-23 08:32:36.276,13,25.00,13.54,61.46,0.00,0.00
2025-03-23 08:32:36.276,14,24.24,18.18,57.58,0.00,0.00
2025-03-23 08:32:36.276,15,49.49,12.12,37.37,1.01,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,56.29,11.36,29.31,0.97,2.07
2025-03-23 08:32:36.276,0,84.21,12.63,0.00,0.00,3.16
2025-03-23 08:32:36.276,1,85.26,11.58,0.00,0.00,3.16
2025-03-23 08:32:36.276,2,86.73,8.16,1.02,0.00,4.08
2025-03-23 08:32:36.276,3,86.60,9.28,0.00,0.00,4.12
2025-03-23 08:32:36.276,4,85.86,9.09,1.01,0.00,4.04
2025-03-23 08:32:36.276,5,83.84,11.11,1.01,0.00,4.04
2025-03-23 08:32:36.276,6,87.76,8.16,0.00,0.00,4.08
2025-03-23 08:32:36.276,7,88.54,8.33,0.00,0.00,3.12
2025-03-23 08:32:36.276,8,19.39,14.29,62.24,4.08,0.00
2025-03-23 08:32:36.276,9,18.75,9.38,65.62,5.21,1.04
2025-03-23 08:32:36.276,10,22.92,11.46,62.50,3.12,0.00
2025-03-23 08:32:36.276,11,22.22,16.16,59.60,1.01,1.01
2025-03-23 08:32:36.276,12,23.47,15.31,60.20,1.02,0.00
2025-03-23 08:32:36.276,13,22.68,16.49,59.79,0.00,1.03
2025-03-23 08:32:36.276,14,27.96,11.83,59.14,1.08,0.00
2025-03-23 08:32:36.276,15,53.68,8.42,37.89,0.00,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,54.70,13.16,28.95,0.96,2.24
2025-03-23 08:32:36.276,0,83.84,12.12,1.01,0.00,3.03
2025-03-23 08:32:36.276,1,85.57,9.28,1.03,0.00,4.12
2025-03-23 08:32:36.276,2,84.00,12.00,0.00,0.00,4.00
2025-03-23 08:32:36.276,3,80.41,14.43,1.03,0.00,4.12
2025-03-23 08:32:36.276,4,81.63,14.29,0.00,0.00,4.08
2025-03-23 08:32:36.276,5,85.57,10.31,0.00,0.00,4.12
2025-03-23 08:32:36.276,6,84.00,12.00,0.00,0.00,4.00
2025-03-23 08:32:36.276,7,83.51,11.34,0.00,0.00,5.15
2025-03-23 08:32:36.276,8,20.19,14.42,58.65,5.77,0.96
2025-03-23 08:32:36.276,9,21.21,12.12,61.62,5.05,0.00
2025-03-23 08:32:36.276,10,17.20,12.90,65.59,4.30,0.00
2025-03-23 08:32:36.276,11,26.80,14.43,58.76,0.00,0.00
2025-03-23 08:32:36.276,12,23.71,14.43,60.82,0.00,1.03
2025-03-23 08:32:36.276,13,24.21,14.74,61.05,0.00,0.00
2025-03-23 08:32:36.276,14,23.71,18.56,56.70,0.00,1.03
2025-03-23 08:32:36.276,15,47.96,13.27,38.78,0.00,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,55.89,11.32,29.69,1.10,2.01
2025-03-23 08:32:36.276,0,84.69,11.22,0.00,0.00,4.08
2025-03-23 08:32:36.276,1,86.73,10.20,0.00,0.00,3.06
2025-03-23 08:32:36.276,2,82.83,13.13,1.01,0.00,3.03
2025-03-23 08:32:36.276,3,87.88,8.08,0.00,0.00,4.04
2025-03-23 08:32:36.276,4,87.76,8.16,0.00,0.00,4.08
2025-03-23 08:32:36.276,5,89.80,6.12,0.00,0.00,4.08
2025-03-23 08:32:36.276,6,87.88,8.08,0.00,0.00,4.04
2025-03-23 08:32:36.276,7,83.17,11.88,0.99,0.00,3.96
2025-03-23 08:32:36.276,8,18.18,11.11,63.64,7.07,0.00
2025-03-23 08:32:36.276,9,23.23,11.11,63.64,2.02,0.00
2025-03-23 08:32:36.276,10,19.79,12.50,63.54,4.17,0.00
2025-03-23 08:32:36.276,11,17.98,12.36,67.42,2.25,0.00
2025-03-23 08:32:36.276,12,19.57,15.22,64.13,1.09,0.00
2025-03-23 08:32:36.276,13,22.83,13.04,63.04,1.09,0.00
2025-03-23 08:32:36.276,14,21.51,18.28,60.22,0.00,0.00
2025-03-23 08:32:36.276,15,48.96,11.46,38.54,0.00,1.04
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,55.83,11.92,28.95,1.30,2.01
2025-03-23 08:32:36.276,0,88.78,6.12,1.02,1.02,3.06
2025-03-23 08:32:36.276,1,79.80,15.15,1.01,0.00,4.04
2025-03-23 08:32:36.276,2,84.21,10.53,1.05,0.00,4.21
2025-03-23 08:32:36.276,3,87.00,10.00,0.00,0.00,3.00
2025-03-23 08:32:36.276,4,83.84,11.11,1.01,0.00,4.04
2025-03-23 08:32:36.276,5,84.85,10.10,1.01,0.00,4.04
2025-03-23 08:32:36.276,6,83.67,12.24,1.02,0.00,3.06
2025-03-23 08:32:36.276,7,88.89,7.07,1.01,0.00,3.03
2025-03-23 08:32:36.276,8,20.41,14.29,62.24,3.06,0.00
2025-03-23 08:32:36.276,9,22.92,8.33,61.46,7.29,0.00
2025-03-23 08:32:36.276,10,21.88,12.50,60.42,4.17,1.04
2025-03-23 08:32:36.276,11,18.95,16.84,60.00,3.16,1.05
2025-03-23 08:32:36.276,12,20.00,12.22,65.56,1.11,1.11
2025-03-23 08:32:36.276,13,18.39,13.79,66.67,1.15,0.00
2025-03-23 08:32:36.276,14,26.04,19.79,54.17,0.00,0.00
2025-03-23 08:32:36.276,15,52.53,11.11,36.36,0.00,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,55.49,10.98,30.23,1.55,1.74
2025-03-23 08:32:36.276,0,89.80,7.14,0.00,0.00,3.06
2025-03-23 08:32:36.276,1,88.12,7.92,0.99,0.00,2.97
2025-03-23 08:32:36.276,2,88.00,9.00,0.00,0.00,3.00
2025-03-23 08:32:36.276,3,89.80,7.14,0.00,0.00,3.06
2025-03-23 08:32:36.276,4,88.12,8.91,0.00,0.00,2.97
2025-03-23 08:32:36.276,5,86.14,10.89,0.00,0.00,2.97
2025-03-23 08:32:36.276,6,84.21,11.58,0.00,0.00,4.21
2025-03-23 08:32:36.276,7,86.87,9.09,0.00,0.00,4.04
2025-03-23 08:32:36.276,8,16.83,11.88,62.38,8.91,0.00
2025-03-23 08:32:36.276,9,17.89,10.53,66.32,4.21,1.05
2025-03-23 08:32:36.276,10,17.71,12.50,65.62,4.17,0.00
2025-03-23 08:32:36.276,11,15.96,14.89,64.89,4.26,0.00
2025-03-23 08:32:36.276,12,19.57,13.04,66.30,1.09,0.00
2025-03-23 08:32:36.276,13,18.95,17.89,62.11,1.05,0.00
2025-03-23 08:32:36.276,14,19.32,14.77,64.77,1.14,0.00
2025-03-23 08:32:36.276,15,47.87,9.57,42.55,0.00,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,56.13,11.67,29.57,1.09,1.54
2025-03-23 08:32:36.276,0,85.15,10.89,0.99,0.00,2.97
2025-03-23 08:32:36.276,1,90.72,7.22,0.00,0.00,2.06
2025-03-23 08:32:36.276,2,84.00,13.00,0.00,0.00,3.00
2025-03-23 08:32:36.276,3,88.66,8.25,0.00,0.00,3.09
2025-03-23 08:32:36.276,4,89.00,7.00,1.00,0.00,3.00
2025-03-23 08:32:36.276,5,87.63,9.28,0.00,0.00,3.09
2025-03-23 08:32:36.276,6,87.88,9.09,0.00,0.00,3.03
2025-03-23 08:32:36.276,7,87.25,8.82,0.98,0.00,2.94
2025-03-23 08:32:36.276,8,17.71,13.54,63.54,4.17,1.04
2025-03-23 08:32:36.276,9,21.21,10.10,63.64,5.05,0.00
2025-03-23 08:32:36.276,10,16.30,13.04,67.39,3.26,0.00
2025-03-23 08:32:36.276,11,18.37,18.37,61.22,2.04,0.00
2025-03-23 08:32:36.276,12,21.51,12.90,64.52,1.08,0.00
2025-03-23 08:32:36.276,13,24.74,14.43,60.82,0.00,0.00
2025-03-23 08:32:36.276,14,19.15,20.21,59.57,1.06,0.00
2025-03-23 08:32:36.276,15,49.48,11.34,38.14,1.03,0.00
2025-03-23 08:32:36.276,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 08:32:36.276,all,55.58,12.06,29.40,1.16,1.81
2025-03-23 08:32:36.276,0,85.42,12.50,0.00,0.00,2.08
2025-03-23 08:32:36.276,1,86.87,9.09,0.00,0.00,4.04
2025-03-23 08:32:36.276,2,87.76,9.18,0.00,0.00,3.06
2025-03-23 08:32:36.276,3,88.66,8.25,0.00,0.00,3.09
2025-03-23 08:32:36.276,4,86.87,10.10,0.00,0.00,3.03
2025-03-23 08:32:36.276,5,86.87,9.09,0.00,0.00,4.04
2025-03-23 08:32:36.276,6,90.62,6.25,0.00,0.00,3.12
2025-03-23 08:32:36.276,7,87.50,9.38,0.00,0.00,3.12
2025-03-23 08:32:36.276,8,20.79,13.86,62.38,2.97,0.00
2025-03-23 08:32:36.276,9,15.15,14.14,63.64,7.07,0.00
2025-03-23 08:32:36.276,10,14.29,19.39,62.24,4.08,0.00
2025-03-23 08:32:36.276,11,22.68,13.40,60.82,2.06,1.03
2025-03-23 08:32:36.276,12,21.74,14.13,63.04,1.09,0.00
