timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,global_cache_usage,global_cache_capacity,global_cache_hits,global_cache_misses,user_cache_usage,user_cache_reserved,user_cache_hits,user_cache_misses
1742718756915,2,READ,1186,542.72,0.03,107.74,86.78,232.32,367.62,537.09,62740152,-1717986919,22,14143,7928112,322122547,2,1794
1742718756915,3,READ,1185,534.01,0.04,114.57,95.17,249.22,406.78,501.50,64045232,-1717986919,22,14434,8056360,322122547,2,1824
1742718756915,4,READ,1188,529.41,0.05,111.10,91.52,239.10,384.00,501.76,65235288,-1717986919,22,14705,8197816,322122547,1,1858
1742718756915,5,READ,1188,546.82,0.02,109.66,91.07,236.03,379.13,484.61,66230688,-1717986919,22,14946,8330568,322122547,1,1884
1742718756915,6,READ,1187,753.66,0.06,108.97,88.83,234.50,410.88,599.55,67279176,-1717986919,22,15187,8419224,322122547,2,1905
1742718756915,7,READ,1183,615.93,0.15,107.32,84.16,234.11,420.61,552.96,68464808,-1717986919,22,15437,8530888,322122547,2,1937
1742718756915,0,QUEUE,1205,243793.92,97320.96,170616.92,171573.25,230424.58,243662.85,245366.780,0,0,0,0,0,0,0,0
1742718756915,1,QUEUE,1201,245628.93,99221.50,173063.23,174063.61,231866.37,246153.21,247332.860,0,0,0,0,0,0,0,0
1742718756915,2,QUEUE,1203,247332.86,101056.51,173762.96,175636.48,233963.52,247857.15,248774.650,0,0,0,0,0,0,0,0
1742718756915,3,QUEUE,1202,249167.87,102957.06,176287.09,177602.56,236322.82,249430.02,250609.660,0,0,0,0,0,0,0,0
1742718756915,4,QUEUE,1204,250871.81,105119.74,177594.29,179437.57,238682.11,251658.24,252575.740,0,0,0,0,0,0,0,0
1742718756915,5,QUEUE,1209,253100.03,106758.14,179972.79,181403.65,239992.83,253231.10,254672.890,0,0,0,0,0,0,0,0
1742718756915,6,QUEUE,1207,254935.04,108724.22,182555.43,182976.51,241827.84,254803.97,256507.900,0,0,0,0,0,0,0,0
1742718756915,7,QUEUE,1204,257163.26,110886.91,184602.01,185204.73,244449.28,257425.41,258211.840,0,0,0,0,0,0,0,0
1742718757065,0,READ,1175,606.72,0.03,105.60,85.57,232.45,397.57,557.57,103392288,-1717986919,31,23314,12984728,322122547,3,2942
1742718757065,1,READ,1180,504.57,0.01,104.59,87.74,232.70,342.53,489.73,104865480,-1717986919,31,23643,13179464,322122547,4,2984
1742718757065,2,READ,1180,892.93,0.11,108.60,87.61,239.10,396.80,846.34,106263464,-1717986919,32,23965,13374056,322122547,2,3031
1742718757065,3,READ,1184,829.95,0.07,107.02,81.02,236.16,404.48,704.00,107519880,-1717986919,34,24262,13493456,322122547,3,3052
1742718757065,4,READ,1189,592.89,0.03,104.36,77.89,230.66,395.26,516.86,108709936,-1717986919,34,24541,13630488,322122547,3,3085
1742718757065,5,READ,1191,634.88,0.02,109.46,92.09,240.00,434.43,597.50,109930960,-1717986919,34,24809,13798632,322122547,2,3121
1742718757065,6,READ,1200,684.54,0.02,107.25,83.01,243.71,393.73,562.69,111187376,-1717986919,35,25091,13913832,322122547,4,3149
1742718757065,7,READ,1200,520.19,0.00,105.02,81.34,232.83,371.97,510.46,112333192,-1717986919,35,25356,14003376,322122547,6,3172
1742718757065,0,QUEUE,1213,393478.14,245628.93,318493.60,320077.82,379584.51,393478.14,395575.290,0,0,0,0,0,0,0,0
1742718757065,1,QUEUE,1210,395837.44,247726.08,319697.21,321912.83,381943.81,395837.44,397148.160,0,0,0,0,0,0,0,0
1742718757065,2,QUEUE,1208,396623.87,249036.80,322236.81,323485.70,382468.09,396623.87,398196.730,0,0,0,0,0,0,0,0
1742718757065,3,QUEUE,1206,398983.17,251265.02,324098.26,325582.85,384827.39,399507.46,400556.030,0,0,0,0,0,0,0,0
1742718757065,4,QUEUE,1206,400818.17,252968.96,325409.72,327155.71,387186.69,401080.32,402391.040,0,0,0,0,0,0,0,0
1742718757065,5,QUEUE,1206,402653.18,254935.04,328765.70,329252.86,388759.55,403177.47,404488.190,0,0,0,0,0,0,0,0
1742718757065,6,QUEUE,1210,404750.34,256770.05,329730.32,331612.16,391118.85,405012.48,406585.340,0,0,0,0,0,0,0,0
1742718757065,7,QUEUE,1212,407109.63,258998.27,332424.10,333185.02,393740.29,407109.63,408420.350,0,0,0,0,0,0,0,0
1742718757217,0,READ,1205,770.56,0.16,105.36,85.63,221.18,386.81,681.47,147800400,-1717986919,60,33356,18519152,322122547,7,4193
1742718757217,1,READ,1206,615.42,0.06,106.28,86.59,232.45,386.56,517.38,149199656,-1717986919,60,33687,18740432,322122547,8,4239
1742718757217,2,READ,1207,557.57,0.04,110.06,92.61,235.90,352.77,487.17,150584368,-1717986919,60,34008,18939448,322122547,3,4287
1742718757217,3,READ,1206,986.62,0.08,110.14,85.18,240.51,380.67,965.63,151889448,-1717986919,60,34294,19023456,322122547,7,4305
1742718757217,4,READ,1209,496.38,0.21,106.78,84.48,230.40,389.12,475.39,152973328,-1717986919,60,34564,19173760,322122547,7,4336
1742718757217,5,READ,1205,674.82,0.46,105.50,87.10,224.90,352.51,443.90,154127992,-1717986919,60,34813,19315360,322122547,5,4368
1742718757217,6,READ,1203,571.90,0.04,108.96,88.96,234.75,412.93,515.07,155300352,-1717986919,61,35070,19421712,322122547,7,4394
1742718757217,7,READ,1203,516.35,0.18,106.66,88.00,237.06,399.10,514.82,156468288,-1717986919,61,35344,19530224,322122547,9,4421
1742718757217,0,QUEUE,1223,541589.50,395837.44,467880.77,470286.34,529006.59,542638.08,543162.370,0,0,0,0,0,0,0,0
1742718757217,1,QUEUE,1224,543686.66,397410.30,469949.55,471597.05,529793.02,543162.37,545259.520,0,0,0,0,0,0,0,0
1742718757217,2,QUEUE,1219,544210.94,398721.02,468295.51,472645.63,531103.74,545259.52,546308.090,0,0,0,0,0,0,0,0
1742718757217,3,QUEUE,1220,546832.38,400556.03,473299.50,474480.64,532152.32,546832.38,548405.250,0,0,0,0,0,0,0,0
1742718757217,4,QUEUE,1215,548929.54,402391.04,475849.50,476839.93,534511.61,549453.82,550502.400,0,0,0,0,0,0,0,0
1742718757217,5,QUEUE,1218,550502.40,404488.19,475315.23,478937.09,536608.77,551550.97,552599.550,0,0,0,0,0,0,0,0
1742718757217,6,QUEUE,1216,553123.84,406585.34,477523.20,480772.09,538443.78,553123.84,554172.420,0,0,0,0,0,0,0,0
1742718757217,7,QUEUE,1217,555220.99,408682.50,480995.78,482607.10,540540.93,555745.28,556793.850,0,0,0,0,0,0,0,0
1742718757366,0,READ,1172,506.88,0.08,106.79,84.16,247.68,399.36,487.68,190979912,-1717986919,101,43111,23912008,322122547,13,5414
1742718757366,1,READ,1168,1043.45,0.01,109.92,86.33,243.20,401.15,879.10,192417712,-1717986919,105,43446,24133288,322122547,14,5456
1742718757366,2,READ,1178,904.70,0.00,109.29,86.78,236.16,403.97,904.70,193722792,-1717986919,106,43754,24354424,322122547,9,5509
1742718757366,3,READ,1179,1119.23,0.24,110.68,87.74,243.71,372.99,1089.54,195051264,-1717986919,109,44051,24413160,322122547,15,5524
1742718757366,4,READ,1184,1196.03,0.02,107.41,86.08,231.42,383.74,1027.58,196148416,-1717986919,109,44327,24548920,322122547,15,5550
1742718757366,5,READ,1178,999.42,0.45,112.35,89.22,239.62,426.75,992.77,197134968,-1717986919,109,44553,24699368,322122547,11,5588
1742718757366,6,READ,1174,1188.86,0.04,111.11,88.25,228.74,454.65,1133.57,198355992,-1717986919,109,44800,24770328,322122547,14,5604
1742718757366,7,READ,1174,568.32,0.04,106.20,84.42,227.20,432.64,555.01,199408920,-1717986919,109,45056,24896536,322122547,10,5638
1742718757366,0,QUEUE,1187,691535.87,543686.66,617603.61,618659.84,676855.81,691535.87,692584.450,0,0,0,0,0,0,0,0
1742718757366,1,QUEUE,1197,693108.73,545259.52,617789.56,619708.42,679477.25,693633.02,694681.600,0,0,0,0,0,0,0,0
1742718757366,2,QUEUE,1195,693633.02,546308.10,618826.58,620756.99,680525.82,694157.31,695730.180,0,0,0,0,0,0,0,0
1742718757366,3,QUEUE,1200,696254.46,548405.25,621333.84,622854.14,682622.97,696254.46,697827.330,0,0,0,0,0,0,0,0
1742718757366,4,QUEUE,1196,698351.61,551026.69,622219.27,624427.01,684195.84,698351.61,699924.480,0,0,0,0,0,0,0,0
1742718757366,5,QUEUE,1195,699924.48,552599.55,623887.26,626524.16,686292.99,699924.48,701497.340,0,0,0,0,0,0,0,0
1742718757366,6,QUEUE,1193,701497.34,554172.42,627339.77,628097.02,687341.57,701497.34,703070.210,0,0,0,0,0,0,0,0
1742718757366,7,QUEUE,1193,704643.07,556793.86,628131.28,630194.18,690487.30,705167.36,705691.650,0,0,0,0,0,0,0,0
1742718757517,0,READ,1178,754.69,0.12,105.10,82.24,229.25,403.45,578.56,234402760,-1717986919,117,52953,29344680,322122547,13,6643
1742718757517,1,READ,1173,544.25,0.35,105.14,81.92,226.43,419.07,538.11,235800744,-1717986919,119,53255,29557112,322122547,17,6682
1742718757517,2,READ,1176,720.38,0.04,106.98,86.72,230.66,384.00,666.11,237127944,-1717986919,119,53579,29795944,322122547,9,6742
1742718757517,3,READ,1178,964.61,0.03,109.88,91.20,230.01,395.52,500.22,238375512,-1717986919,119,53869,29841408,322122547,17,6750
1742718757517,4,READ,1182,819.71,0.18,115.06,93.82,248.96,389.38,810.50,239587688,-1717986919,119,54142,29990456,322122547,15,6786
1742718757517,5,READ,1186,1127.42,0.06,111.86,87.04,237.44,388.86,1095.68,240791016,-1717986919,124,54411,30154160,322122547,13,6821
1742718757517,6,READ,1188,1356.80,0.08,120.95,98.17,248.32,396.54,1210.37,241958952,-1717986919,124,54684,30238392,322122547,17,6839
1742718757517,7,READ,1194,558.08,0.00,106.84,82.50,234.11,395.52,553.47,243149008,-1717986919,125,54944,30324784,322122547,13,6866
1742718757517,0,QUEUE,1207,840433.66,693108.74,767026.70,769130.49,826802.18,840433.66,841482.240,0,0,0,0,0,0,0,0
1742718757517,1,QUEUE,1207,840957.95,694681.60,766557.93,771227.65,828899.33,842006.53,843055.100,0,0,0,0,0,0,0,0
1742718757517,2,QUEUE,1209,837287.94,695730.18,766319.72,771751.94,824705.02,836763.65,838860.800,0,0,0,0,0,0,0,0
1742718757517,3,QUEUE,1211,844627.97,697827.33,772211.92,773849.09,831520.77,844627.97,845676.540,0,0,0,0,0,0,0,0
1742718757517,4,QUEUE,1209,840957.95,699924.48,770920.64,775946.24,828375.04,841482.24,842006.530,0,0,0,0,0,0,0,0
1742718757517,5,QUEUE,1215,848297.98,701497.34,774080.09,778043.39,835715.07,848822.27,849870.850,0,0,0,0,0,0,0,0
1742718757517,6,QUEUE,1219,844103.68,703070.21,771439.19,774373.38,832045.06,844627.97,845676.540,0,0,0,0,0,0,0,0
1742718757517,7,QUEUE,1220,847773.69,706215.94,777634.24,781713.41,835190.78,847773.69,849346.560,0,0,0,0,0,0,0,0
1742718757668,0,READ,1215,546.30,0.12,108.03,89.47,237.44,387.07,532.48,279244424,-1717986919,142,63094,35002976,322122547,14,7921
1742718757668,1,READ,1218,525.31,0.03,106.83,87.42,230.78,365.31,452.86,280735312,-1717986919,143,63423,35193288,322122547,19,7956
1742718757668,2,READ,1221,521.47,0.31,105.66,84.09,236.16,368.89,452.10,282022696,-1717986919,147,63732,35330368,322122547,19,7993
1742718757668,3,READ,1222,619.52,0.11,100.57,78.27,224.77,355.84,606.21,283221600,-1717986919,155,64007,35486432,322122547,21,8026
1742718757668,4,READ,1222,561.15,0.01,106.88,88.19,232.83,386.81,508.93,284460320,-1717986919,156,64288,35604512,322122547,18,8055
1742718757668,5,READ,1222,626.17,0.02,106.15,88.96,224.38,389.63,504.32,285650376,-1717986919,156,64548,35763792,322122547,17,8088
1742718757668,6,READ,1223,984.06,0.49,108.28,83.97,237.57,398.33,594.43,286897944,-1717986919,156,64842,35830328,322122547,19,8106
1742718757668,7,READ,1219,548.35,0.18,106.76,91.97,228.74,348.67,476.93,287849104,-1717986919,158,65050,35899024,322122547,21,8129
1742718757668,0,QUEUE,1237,983040.00,841482.24,913496.55,916979.71,969932.80,982515.71,984612.860,0,0,0,0,0,0,0,0
1742718757668,1,QUEUE,1226,982515.71,843055.10,909298.32,912261.12,968359.94,982515.71,983564.290,0,0,0,0,0,0,0,0
1742718757668,2,QUEUE,1230,983040.00,838336.51,904754.98,912785.41,969932.80,984088.57,984612.860,0,0,0,0,0,0,0,0
1742718757668,3,QUEUE,1234,987758.59,846200.83,914936.13,916979.71,974127.10,987758.59,988807.170,0,0,0,0,0,0,0,0
1742718757668,4,QUEUE,1227,986710.02,842530.82,912930.41,916455.42,973602.81,987234.30,988282.880,0,0,0,0,0,0,0,0
1742718757668,5,QUEUE,1228,996147.20,849870.85,920055.16,924844.03,983040.00,997195.78,997720.060,0,0,0,0,0,0,0,0
1742718757668,6,QUEUE,1228,989855.74,845676.54,912800.39,919076.86,977272.83,990380.03,991428.610,0,0,0,0,0,0,0,0
1742718757668,7,QUEUE,1227,993525.76,849346.56,918468.50,923271.17,981467.14,994050.05,995098.620,0,0,0,0,0,0,0,0
1742718757817,0,READ,1212,527.36,0.05,105.29,83.33,238.08,375.55,478.72,323900280,-1717986919,194,73187,40586064,322122547,17,9182
1742718757817,1,READ,1214,691.71,0.03,102.23,83.78,216.19,369.92,522.75,325351352,-1717986919,195,73507,40807344,322122547,23,9224
1742718757817,2,READ,1221,766.46,0.26,100.86,80.77,220.67,342.27,644.10,326674128,-1717986919,200,73824,40909032,322122547,28,9253
1742718757817,3,READ,1219,517.38,0.14,104.76,82.62,228.74,390.91,511.49,327881880,-1717986919,201,74103,41051824,322122547,29,9288
1742718757817,4,READ,1218,680.96,0.21,105.97,88.38,226.18,350.21,440.06,328987880,-1717986919,203,74368,41174328,322122547,24,9315
1742718757817,5,READ,1218,924.67,0.12,105.52,85.38,224.38,373.25,920.58,330266416,-1717986919,207,74639,41320336,322122547,23,9348
1742718757817,6,READ,1220,478.98,0.03,104.08,87.61,227.58,360.19,453.12,331376840,-1717986919,207,74893,41408992,322122547,26,9365
1742718757817,7,READ,1217,563.71,0.18,107.27,86.97,229.63,389.12,478.46,332425328,-1717986919,210,75127,41424600,322122547,30,9378
1742718757817,0,QUEUE,1238,1128267.77,984088.58,1053852.67,1056964.61,1114636.29,1128267.77,1130364.930,0,0,0,0,0,0,0,0
1742718757817,1,QUEUE,1236,1128267.77,984088.58,1055992.58,1057488.90,1114636.29,1129316.35,1129316.350,0,0,0,0,0,0,0,0
1742718757817,2,QUEUE,1234,1129316.35,984612.86,1053038.75,1058013.18,1116733.44,1130364.93,1131413.500,0,0,0,0,0,0,0,0
1742718757817,3,QUEUE,1240,1132462.08,988807.17,1058275.12,1061158.91,1119879.17,1132462.08,1134559.230,0,0,0,0,0,0,0,0
1742718757817,4,QUEUE,1234,1132462.08,988807.17,1057981.07,1060634.62,1119879.17,1132462.08,1133510.660,0,0,0,0,0,0,0,0
1742718757817,5,QUEUE,1234,1143996.42,998244.35,1066317.00,1072168.96,1131413.50,1143996.42,1146093.570,0,0,0,0,0,0,0,0
1742718757817,6,QUEUE,1236,1135607.81,991428.61,1060637.15,1063256.06,1121976.32,1135607.81,1136656.380,0,0,0,0,0,0,0,0
1742718757817,7,QUEUE,1234,1139802.11,995098.62,1067570.40,1067974.66,1126170.62,1139802.11,1140850.690,0,0,0,0,0,0,0,0
1742718757967,0,READ,1221,573.44,0.28,106.35,85.50,230.40,383.49,524.80,368799456,-1717986919,258,83326,46195696,322122547,25,10453
1742718757967,1,READ,1222,541.70,0.18,109.53,87.42,251.78,407.04,515.84,370232832,-1717986919,259,83658,46412552,322122547,30,10494
1742718757967,2,READ,1229,481.79,0.00,102.73,81.28,230.14,363.26,478.72,371568880,-1717986919,262,83972,46567328,322122547,33,10534
1742718757967,3,READ,1228,498.18,0.05,104.45,82.69,228.99,367.10,484.35,372803176,-1717986919,263,84268,46661456,322122547,41,10553
1742718757967,4,READ,1236,521.22,0.66,109.67,89.28,237.82,395.77,501.50,373979960,-1717986919,265,84531,46775112,322122547,32,10580
1742718757967,5,READ,1234,551.93,0.19,105.97,83.20,233.47,377.34,537.09,375236376,-1717986919,267,84823,46983056,322122547,26,10626
1742718757967,6,READ,1239,568.32,0.17,108.03,88.45,238.97,381.18,468.74,376289288,-1717986919,268,85058,47023048,322122547,36,10635
1742718757967,7,READ,1237,487.42,0.22,110.46,90.50,235.13,375.81,470.53,377435104,-1717986919,269,85319,47047504,322122547,38,10648
1742718757967,0,QUEUE,1252,1271922.69,1129316.35,1198943.46,1201668.09,1258291.20,1270874.11,1272971.260,0,0,0,0,0,0,0,0
1742718757967,1,QUEUE,1253,1275068.42,1129316.35,1198760.30,1202716.67,1260388.35,1275068.42,1276116.990,0,0,0,0,0,0,0,0
1742718757967,2,QUEUE,1250,1275068.42,1130364.93,1201480.88,1203765.25,1261436.93,1275068.42,1277165.570,0,0,0,0,0,0,0,0
1742718757967,3,QUEUE,1253,1278214.14,1133510.66,1201423.73,1206910.98,1264582.66,1278214.14,1279262.720,0,0,0,0,0,0,0,0
1742718757967,4,QUEUE,1257,1278214.14,1133510.66,1202346.32,1206910.98,1264582.66,1277165.57,1279262.720,0,0,0,0,0,0,0,0
1742718757967,5,QUEUE,1253,1290797.05,1145044.99,1216393.03,1218445.31,1277165.57,1290797.05,1291845.630,0,0,0,0,0,0,0,0
1742718757967,6,QUEUE,1257,1281359.87,1135607.81,1204119.17,1210056.70,1267728.38,1281359.87,1282408.450,0,0,0,0,0,0,0,0
1742718757967,7,QUEUE,1258,1284505.60,1140850.69,1208558.97,1213202.43,1271922.69,1284505.60,1285554.180,0,0,0,0,0,0,0,0
1742718758117,0,READ,1212,640.00,0.21,107.49,87.10,236.80,394.75,505.60,413411072,-1717986919,314,93436,51721272,322122547,35,11701
1742718758117,1,READ,1208,683.01,0.32,107.28,86.40,234.37,379.65,611.84,414605552,-1717986919,315,93705,51946976,322122547,37,11744
1742718758117,2,READ,1212,691.20,0.17,109.36,89.22,227.46,373.25,483.07,415906208,-1717986919,318,94001,52115024,322122547,38,11790
1742718758117,3,READ,1207,772.61,0.03,112.05,89.92,240.90,381.95,538.62,417144928,-1717986919,318,94286,52209152,322122547,45,11809
1742718758117,4,READ,1217,569.34,0.02,104.96,84.16,231.29,368.89,526.85,418339408,-1717986919,321,94563,52344928,322122547,39,11844
1742718758117,5,READ,1210,524.29,0.04,106.62,83.14,240.64,398.33,481.28,419511768,-1717986919,325,94825,52548448,322122547,33,11883
1742718758117,6,READ,1214,485.38,0.17,104.68,85.18,224.38,378.37,472.06,420679704,-1717986919,326,95091,52566320,322122547,41,11890
1742718758117,7,READ,1211,480.00,0.17,106.97,90.05,229.50,353.79,470.01,421834368,-1717986919,329,95348,52599624,322122547,45,11903
1742718758117,0,QUEUE,1229,1416626.18,1271922.69,1338704.08,1344274.43,1402994.69,1416626.18,1417674.750,0,0,0,0,0,0,0,0
1742718758117,1,QUEUE,1233,1420820.48,1275068.42,1344778.88,1348468.74,1408237.57,1420820.48,1422917.630,0,0,0,0,0,0,0,0
1742718758117,2,QUEUE,1230,1421869.05,1276116.99,1347002.16,1349517.31,1409286.14,1421869.05,1422917.630,0,0,0,0,0,0,0,0
1742718758117,3,QUEUE,1227,1423966.21,1279262.72,1348748.22,1351614.46,1411383.29,1425014.78,1426063.360,0,0,0,0,0,0,0,0
1742718758117,4,QUEUE,1228,1423966.21,1278214.14,1349880.93,1352663.04,1411383.29,1423966.21,1426063.360,0,0,0,0,0,0,0,0
1742718758117,5,QUEUE,1228,1437597.70,1291845.63,1360171.64,1364197.38,1425014.78,1437597.70,1438646.270,0,0,0,0,0,0,0,0
1742718758117,6,QUEUE,1228,1417674.75,1282408.45,1348669.83,1355808.77,1404043.26,1417674.75,1418723.330,0,0,0,0,0,0,0,0
1742718758117,7,QUEUE,1227,1419771.90,1285554.18,1349099.49,1358954.50,1406140.42,1419771.90,1420820.480,0,0,0,0,0,0,0,0
1742718758267,0,READ,1226,409.34,0.03,111.73,94.46,240.13,362.50,409.34,458274856,-1717986919,399,103577,57335328,322122547,44,12970
1742718758267,1,READ,1232,484.10,0.14,108.39,86.53,240.25,364.29,482.05,459615328,-1717986919,401,103891,57565456,322122547,45,13013
1742718758267,2,READ,1226,457.47,0.46,106.96,83.78,230.66,361.98,433.66,460619576,-1717986919,405,104120,57711384,322122547,59,13054
1742718758267,3,READ,1224,469.25,0.04,102.47,81.92,229.12,362.50,469.25,461858296,-1717986919,407,104394,57783392,322122547,54,13068
1742718758267,4,READ,1224,491.77,0.07,108.47,87.23,233.47,384.00,478.98,462822728,-1717986919,407,104636,57914744,322122547,47,13100
1742718758267,5,READ,1215,637.44,0.21,103.20,79.04,225.53,375.30,530.94,463897760,-1717986919,410,104863,58091720,322122547,44,13137
1742718758267,6,READ,1215,496.38,0.15,111.82,99.52,237.82,399.87,477.18,464804680,-1717986919,416,105089,58052080,322122547,52,13134
1742718758267,7,READ,1201,616.45,0.06,114.10,94.85,236.03,384.00,451.33,465738144,-1717986919,416,105270,58049992,322122547,58,13135
1742718758267,0,QUEUE,1217,1551892.48,1409286.14,1474351.56,1479540.74,1537212.42,1552941.05,1553989.630,0,0,0,0,0,0,0,0
1742718758267,1,QUEUE,1218,1556086.78,1421869.06,1485221.80,1493172.22,1541406.72,1556086.78,1558183.940,0,0,0,0,0,0,0,0
1742718758267,2,QUEUE,1215,1557135.36,1422917.63,1488332.48,1484783.61,1542455.29,1558183.94,1558183.940,0,0,0,0,0,0,0,0
1742718758267,3,QUEUE,1215,1559232.51,1425014.78,1483403.46,1485832.19,1544552.45,1559232.51,1560281.090,0,0,0,0,0,0,0,0
1742718758267,4,QUEUE,1216,1561329.66,1415577.60,1482636.86,1487929.34,1547698.18,1561329.66,1562378.240,0,0,0,0,0,0,0,0
1742718758267,5,QUEUE,1215,1582301.18,1438646.27,1507431.40,1509949.44,1569718.27,1583349.76,1584398.330,0,0,0,0,0,0,0,0
1742718758267,6,QUEUE,1216,1562378.24,1418723.33,1486011.07,1488977.92,1549795.33,1562378.24,1563426.810,0,0,0,0,0,0,0,0
1742718758267,7,QUEUE,1217,1564475.39,1420820.48,1485496.73,1491075.07,1551892.48,1564475.39,1565523.970,0,0,0,0,0,0,0,0
1742718758417,0,READ,1128,4044.80,0.08,114.54,83.58,226.56,384.77,4034.56,499749856,-1717986919,475,112943,62484864,322122547,52,14137
1742718758417,1,READ,1134,983.04,0.10,105.60,88.45,226.18,425.47,904.70,501130144,-1717986919,477,113261,62794624,322122547,56,14196
1742718758417,2,READ,1146,967.17,0.07,107.64,86.85,231.81,380.93,716.80,502550248,-1717986919,478,113595,62927280,322122547,69,14231
1742718758417,3,READ,1152,4366.34,0.03,106.91,82.56,217.47,376.83,554.50,503735880,-1717986919,479,113881,63052376,322122547,62,14260
1742718758417,4,READ,1156,4280.32,0.05,108.43,89.79,228.86,367.36,798.72,504903816,-1717986919,482,114152,63170456,322122547,58,14291
1742718758417,5,READ,1157,729.09,0.10,110.71,89.34,236.03,395.52,640.51,505983272,-1717986919,486,114371,63356280,322122547,52,14328
1742718758417,6,READ,1167,558.08,0.21,104.75,81.86,226.69,385.02,494.85,507115816,-1717986919,487,114649,63365304,322122547,62,14330
1742718758417,7,READ,1168,4452.35,0.44,114.37,80.77,230.53,381.44,4329.47,508292600,-1717986919,488,114910,63394184,322122547,63,14345
1742718758417,0,QUEUE,1183,1698693.12,1552941.06,1622296.99,1629487.10,1686110.21,1699741.70,1700790.270,0,0,0,0,0,0,0,0
1742718758417,1,QUEUE,1189,1703936.00,1557135.36,1630624.16,1632632.83,1690304.51,1703936.00,1704984.570,0,0,0,0,0,0,0,0
1742718758417,2,QUEUE,1184,1703936.00,1558183.94,1629269.96,1634729.98,1692401.66,1704984.57,1706033.150,0,0,0,0,0,0,0,0
1742718758417,3,QUEUE,1183,1706033.15,1560281.09,1628180.76,1636827.14,1693450.24,1706033.15,1707081.730,0,0,0,0,0,0,0,0
1742718758417,4,QUEUE,1189,1707081.73,1561329.66,1633753.30,1637875.71,1694498.81,1707081.73,1708130.300,0,0,0,0,0,0,0,0
1742718758417,5,QUEUE,1179,1729101.82,1584398.34,1652803.38,1659895.81,1716518.91,1730150.40,1731198.980,0,0,0,0,0,0,0,0
1742718758417,6,QUEUE,1179,1709178.88,1563426.82,1633811.05,1638924.29,1695547.39,1708130.30,1710227.460,0,0,0,0,0,0,0,0
1742718758417,7,QUEUE,1176,1711276.03,1565523.97,1637541.91,1641021.44,1697644.54,1711276.03,1712324.610,0,0,0,0,0,0,0,0
1742718758567,0,READ,1193,736.25,0.24,105.44,86.33,235.65,335.10,484.61,543317408,-1717986919,565,122786,67966200,322122547,62,15376
1742718758567,1,READ,1196,545.79,0.08,103.16,81.66,227.71,376.57,514.82,544715392,-1717986919,571,123139,68240568,322122547,67,15427
1742718758567,2,READ,1198,618.50,0.02,109.42,87.30,239.87,405.25,494.59,546117800,-1717986919,574,123447,68328984,322122547,86,15453
1742718758567,3,READ,1204,3768.32,0.11,114.59,89.15,224.51,387.58,3747.84,547343248,-1717986919,578,123739,68507168,322122547,72,15494
