,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732019342392,0,READ,100,9011.2,317.7,4857.85,5025.79,8040.45,8970.24,9011.2
1,1732019342392,1,READ,492,629.76,4.71,189.76,191.74,284.16,354.05,629.76
2,1732019342392,2,READ,493,663.55,4.94,179.1,181.38,253.18,384.51,663.55
3,1732019342392,3,READ,493,629.76,4.63,188.09,203.78,265.47,329.98,629.76
4,1732019342894,0,READ,102,9084.93,11.77,4877.23,5038.08,8060.93,8163.33,9084.93
5,1732019342894,1,READ,501,605.18,4.62,139.72,195.71,256.77,321.79,376.83
6,1732019342894,2,READ,502,371.2,4.32,134.53,171.01,246.91,343.04,369.92
7,1732019342894,3,READ,502,371.2,4.62,141.67,181.76,247.94,338.43,369.41
8,1732019343395,0,READ,108,9101.31,8.74,4592.26,5062.65,7974.91,8081.41,9101.31
9,1732019343395,1,READ,503,619.52,4.46,106.58,8.87,245.25,324.61,488.19
10,1732019343395,2,READ,502,493.06,4.49,104.12,10.34,245.76,319.49,401.66
11,1732019343395,3,READ,504,580.61,4.25,108.9,8.81,258.43,331.26,465.92
12,1732019343900,0,READ,122,8212.48,7.15,3960.84,4812.8,8007.68,8114.18,8212.48
13,1732019343900,1,READ,503,357.89,4.58,77.0,6.09,247.94,317.95,356.1
14,1732019343900,2,READ,503,442.88,4.22,75.73,6.43,208.0,286.72,338.94
15,1732019343900,3,READ,502,374.78,4.26,82.36,6.08,238.21,291.33,327.17
16,1732019344402,0,READ,502,304.89,5.61,176.1,172.16,246.27,269.57,296.96
17,1732019344402,1,READ,501,315.13,5.53,169.3,173.44,247.81,287.49,293.63
18,1732019344402,2,READ,502,281.6,5.18,164.05,176.0,242.43,269.57,276.74
19,1732019344402,3,READ,502,352.77,5.24,176.24,202.37,236.16,267.77,323.58
20,1732019344904,0,READ,501,274.94,5.42,152.58,164.61,230.4,263.94,272.89
21,1732019344904,1,READ,501,305.41,5.15,140.08,167.55,255.87,275.71,296.19
22,1732019344904,2,READ,502,291.33,5.52,129.15,169.09,224.51,247.81,273.41
