,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,cache_usage,cache_capacity
0,1732406543337,0,READ,454,4808.7,25.7,140.81,30.46,322.81,839.68,4808.7,0,0
1,1732406543337,1,READ,463,1487.87,25.38,123.97,30.13,309.76,1101.82,1487.87,0,0
2,1732406543337,2,READ,465,905.73,25.86,112.98,30.29,313.86,828.41,905.73,0,0
3,1732406543337,3,READ,464,1900.54,26.21,118.46,30.29,314.62,833.53,1900.54,0,0
4,1732406543839,0,READ,501,650.24,25.47,30.37,28.48,31.95,36.73,64.32,0,0
5,1732406543839,1,READ,502,136.06,25.31,29.22,28.34,32.64,37.98,43.77,0,0
6,1732406543839,2,READ,502,75.52,25.84,29.29,28.7,32.38,34.59,72.45,0,0
7,1732406543839,3,READ,502,63.94,25.5,28.83,28.27,32.21,34.21,50.72,0,0
8,1732406544340,0,READ,501,94.02,25.38,29.58,28.72,32.83,38.4,55.71,0,0
9,1732406544340,1,READ,502,160.64,25.79,31.87,31.17,35.71,40.64,70.66,0,0
10,1732406544340,2,READ,503,85.89,26.02,30.66,29.39,33.85,61.28,72.25,0,0
11,1732406544340,3,READ,503,90.62,25.2,29.66,28.75,33.76,37.85,41.02,0,0
12,1732406544845,0,READ,504,59.55,25.66,28.88,28.35,32.05,34.11,59.2,0,0
13,1732406544845,1,READ,504,77.57,25.9,29.98,29.26,33.41,36.13,75.2,0,0
14,1732406544845,2,READ,503,221.57,26.1,30.19,29.01,32.96,48.86,73.15,0,0
15,1732406544845,3,READ,502,47.62,25.44,28.91,28.02,32.41,38.53,41.18,0,0
16,1732406545347,0,READ,502,72.7,25.7,29.9,28.7,34.11,39.65,65.98,0,0
17,1732406545347,1,READ,501,42.3,25.78,30.8,30.62,34.69,37.63,40.38,0,0
18,1732406545347,2,READ,502,38.88,25.74,29.27,28.86,32.35,34.88,35.97,0,0
19,1732406545347,3,READ,502,35.17,25.5,28.52,28.16,31.6,33.66,35.04,0,0
20,1732406545848,0,READ,501,61.47,25.34,28.94,28.16,32.32,40.09,60.26,0,0
21,1732406545848,1,READ,501,60.54,25.86,28.98,28.41,32.0,35.1,60.51,0,0
22,1732406545848,2,READ,501,81.86,25.76,29.4,28.57,33.05,37.7,40.35,0,0
23,1732406545848,3,READ,502,61.66,25.18,28.62,28.0,31.34,33.85,61.38,0,0
24,1732406546350,0,READ,501,34.53,25.44,28.55,28.11,31.68,33.31,33.89,0,0
25,1732406546350,1,READ,502,36.29,25.47,29.08,28.73,32.34,34.56,35.33,0,0
26,1732406546350,2,READ,502,41.28,25.86,29.55,28.73,33.41,39.42,40.9,0,0
27,1732406546350,3,READ,501,33.98,25.63,28.34,27.93,31.42,33.18,33.63,0,0
28,1732406546852,0,READ,502,76.73,25.41,29.29,28.53,32.27,36.48,67.26,0,0
29,1732406546852,1,READ,501,67.71,25.82,29.45,28.75,32.66,35.2,63.77,0,0
30,1732406546852,2,READ,501,62.17,25.44,29.21,28.62,32.02,35.49,61.02,0,0
31,1732406546852,3,READ,502,59.26,25.42,28.5,28.03,31.23,33.41,35.1,0,0
32,1732406547353,0,READ,501,203.9,25.36,29.79,28.69,32.9,38.4,50.69,0,0
33,1732406547353,1,READ,503,81.53,25.81,30.06,29.34,33.82,38.3,40.67,0,0
34,1732406547353,2,READ,502,85.44,25.74,30.05,29.28,33.5,38.72,39.68,0,0
35,1732406547353,3,READ,503,121.73,25.34,29.46,28.66,32.8,38.11,42.27,0,0
36,1732406547858,0,READ,505,70.78,25.5,29.42,28.69,32.59,35.58,67.84,0,0
37,1732406547858,1,READ,503,75.33,25.47,29.47,28.88,32.69,35.77,58.34,0,0
38,1732406547858,2,READ,503,39.26,25.76,29.2,28.78,32.58,34.94,36.06,0,0
39,1732406547858,3,READ,502,73.79,25.66,29.37,28.72,32.54,35.65,67.58,0,0
40,1732406548360,0,READ,502,38.3,25.44,28.86,28.46,31.93,34.11,34.85,0,0
41,1732406548360,1,READ,501,42.08,25.5,30.07,29.04,34.49,39.39,41.02,0,0
42,1732406548360,2,READ,502,39.39,25.94,29.18,28.64,32.56,34.72,39.17,0,0
43,1732406548360,3,READ,502,77.38,25.3,29.64,28.93,32.77,38.3,65.22,0,0
44,1732406548862,0,READ,502,76.93,25.57,29.13,28.51,32.22,34.78,35.84,0,0
45,1732406548862,1,READ,503,68.09,25.74,29.8,29.2,33.28,35.97,63.33,0,0
46,1732406548862,2,READ,502,112.89,26.22,31.1,30.35,34.98,44.26,71.42,0,0
47,1732406548862,3,READ,502,48.19,25.71,29.43,28.88,32.58,35.97,36.77,0,0
48,1732406549364,0,READ,501,43.26,25.14,28.81,28.45,31.86,34.05,41.47,0,0
49,1732406549364,1,READ,501,37.12,25.82,29.39,28.96,32.38,35.17,36.09,0,0
50,1732406549364,2,READ,502,36.45,25.78,29.38,28.96,32.35,34.53,35.84,0,0
51,1732406549364,3,READ,502,36.26,25.41,29.04,28.64,32.3,34.4,35.52,0,0
52,1732406549865,0,READ,501,80.25,25.39,28.93,28.29,31.93,34.02,55.33,0,0
53,1732406549865,1,READ,502,74.37,25.86,29.79,29.05,32.96,35.58,74.3,0,0
54,1732406549865,2,READ,501,65.79,25.44,29.82,29.17,32.83,36.32,63.9,0,0
55,1732406549865,3,READ,501,60.45,25.47,29.22,28.67,32.3,34.34,57.28,0,0
56,1732406550367,0,READ,502,71.49,25.39,28.49,28.05,30.99,33.38,50.91,0,0
57,1732406550367,1,READ,501,77.25,25.89,29.32,28.64,32.4,35.39,38.81,0,0
58,1732406550367,2,READ,501,70.02,25.87,29.01,28.64,32.11,33.92,37.98,0,0
59,1732406550367,3,READ,502,34.66,25.47,28.71,28.25,31.71,33.98,34.4,0,0
60,1732406550869,0,READ,501,59.97,25.6,28.64,28.14,31.71,33.82,34.75,0,0
61,1732406550869,1,READ,502,63.3,25.5,29.29,28.85,32.46,34.69,37.79,0,0
62,1732406550869,2,READ,501,63.04,25.71,29.12,28.7,31.95,34.21,48.03,0,0
63,1732406550869,3,READ,501,66.24,25.46,28.96,28.34,31.86,34.46,57.31,0,0
64,1732406551370,0,READ,502,96.0,25.5,28.95,28.16,32.02,38.62,43.23,0,0
65,1732406551370,1,READ,502,108.42,25.63,29.84,29.04,33.18,38.17,42.34,0,0
66,1732406551370,2,READ,503,80.45,25.65,29.6,28.73,32.83,37.47,76.73,0,0
