,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732020815558,0,READ,483,4718.59,3.35,24.27,4.12,5.31,223.62,4718.59
1,1732020815558,1,READ,487,704.51,6.35,183.5,164.35,246.27,544.25,704.51
2,1732020815558,2,READ,485,3352.57,6.91,205.1,178.05,254.21,526.34,3352.57
3,1732020815558,3,READ,488,669.18,5.75,242.88,227.46,285.18,624.64,669.18
4,1732020816059,0,READ,502,271.1,3.65,9.45,4.26,5.41,233.73,260.99
5,1732020816059,1,READ,502,622.08,5.44,178.11,161.02,233.09,518.14,619.52
6,1732020816059,2,READ,502,667.65,6.54,194.89,175.74,255.62,547.33,618.5
7,1732020816059,3,READ,501,726.53,4.42,235.37,212.48,299.52,605.18,682.5
8,1732020816561,0,READ,501,1234.94,3.6,11.91,4.23,7.09,254.46,344.83
9,1732020816561,1,READ,501,697.86,6.8,202.71,177.66,258.81,549.89,644.61
10,1732020816561,2,READ,501,703.49,6.9,192.19,177.92,243.58,531.46,666.62
11,1732020816561,3,READ,501,704.0,6.18,193.75,171.52,264.7,561.66,630.27
12,1732020817063,0,READ,502,273.15,3.53,5.95,4.02,4.95,9.26,223.62
13,1732020817063,1,READ,502,837.63,6.24,244.99,236.03,316.67,460.8,832.51
14,1732020817063,2,READ,502,607.23,6.62,185.43,173.06,251.52,425.98,503.3
15,1732020817063,3,READ,502,542.72,5.14,177.06,167.29,239.36,399.36,529.92
16,1732020817564,0,READ,501,324.1,3.48,7.29,4.07,4.9,155.13,276.48
17,1732020817564,1,READ,502,671.23,5.42,239.29,246.01,302.59,451.33,642.05
18,1732020817564,2,READ,501,678.4,6.24,177.95,171.65,238.46,403.2,626.69
19,1732020817564,3,READ,501,555.01,5.54,175.89,167.29,261.38,366.33,553.98
20,1732020818066,0,READ,502,254.85,3.58,7.53,4.11,5.07,184.96,253.31
21,1732020818066,1,READ,501,651.77,5.42,233.23,229.25,311.3,618.5,627.2
22,1732020818066,2,READ,502,581.12,6.52,175.13,169.09,234.62,508.93,534.53
23,1732020818066,3,READ,502,880.64,4.72,178.69,168.06,244.48,532.99,564.74
24,1732020818568,0,READ,502,479.74,3.38,8.98,3.98,6.32,193.66,253.95
25,1732020818568,1,READ,501,648.19,4.93,233.52,240.51,294.91,479.74,639.49
26,1732020818568,2,READ,501,673.28,5.74,175.41,167.42,227.84,456.45,578.56
27,1732020818568,3,READ,501,734.72,4.79,177.88,165.5,256.64,505.6,700.93
28,1732020819070,0,READ,502,308.74,3.46,7.88,4.03,5.05,216.19,292.1
29,1732020819070,1,READ,501,708.1,4.88,236.2,235.52,311.55,652.8,666.11
30,1732020819070,2,READ,502,612.86,5.91,178.88,171.9,238.72,577.53,587.77
31,1732020819070,3,READ,502,763.9,5.09,175.77,169.6,238.34,563.2,630.78
32,1732020819572,0,READ,501,339.2,3.52,6.3,4.17,5.54,14.21,299.01
33,1732020819572,1,READ,502,747.01,4.82,232.29,228.99,285.95,472.32,624.13
34,1732020819572,2,READ,501,644.1,6.44,181.56,173.31,248.45,424.19,573.44
35,1732020819572,3,READ,502,758.78,5.12,174.01,164.22,241.53,409.34,547.33
36,1732020820073,0,READ,502,34.91,3.53,4.74,4.06,5.38,12.94,26.56
37,1732020820073,1,READ,501,1061.89,5.06,213.22,215.68,266.5,629.76,833.02
38,1732020820073,2,READ,502,1236.99,5.95,194.1,178.69,247.29,570.37,683.01
39,1732020820073,3,READ,501,804.86,5.12,188.85,173.31,270.08,561.15,624.64
40,1732020820575,0,READ,501,345.6,2.95,7.26,4.3,6.03,21.52,298.24
41,1732020820575,1,READ,502,689.66,6.46,193.28,180.74,254.59,543.74,638.46
42,1732020820575,2,READ,501,560.13,7.06,186.84,180.74,243.84,507.9,553.98
43,1732020820575,3,READ,502,635.39,5.83,177.33,166.78,245.5,533.5,549.89
44,1732020821077,0,READ,502,289.02,3.61,6.91,4.22,5.36,8.56,271.1
45,1732020821077,1,READ,502,619.01,5.54,185.91,169.6,260.74,464.38,548.35
46,1732020821077,2,READ,502,594.94,6.68,186.67,174.72,235.01,416.0,540.67
47,1732020821077,3,READ,502,553.47,5.63,177.41,162.05,249.22,498.69,545.79
48,1732020821578,0,READ,502,296.45,3.56,5.41,4.17,5.17,8.09,244.86
49,1732020821578,1,READ,501,693.76,5.55,201.22,188.41,279.3,553.98,585.22
50,1732020821578,2,READ,501,614.4,7.25,188.49,178.43,242.81,538.62,589.31
51,1732020821578,3,READ,501,731.13,5.75,178.55,166.78,239.49,530.94,685.05
52,1732020822080,0,READ,501,283.9,3.44,5.37,3.95,4.84,16.34,239.62
53,1732020822080,1,READ,502,612.86,4.79,213.9,210.94,270.33,553.98,612.35
54,1732020822080,2,READ,501,626.17,5.86,183.88,175.87,231.42,555.52,619.01
55,1732020822080,3,READ,502,751.62,5.04,176.76,167.81,252.67,542.72,697.86
56,1732020822582,0,READ,502,300.29,3.5,7.83,4.04,5.45,217.85,298.5
57,1732020822582,1,READ,502,615.93,5.72,212.53,196.48,285.69,483.84,595.97
58,1732020822582,2,READ,501,647.17,6.24,184.93,170.62,240.77,448.51,588.8
59,1732020822582,3,READ,502,570.37,5.32,180.76,169.34,242.69,402.43,540.16
60,1732020823083,0,READ,502,374.27,3.48,6.31,4.05,5.13,11.13,304.13
61,1732020823083,1,READ,501,650.24,5.67,205.63,201.85,255.87,454.65,613.38
62,1732020823083,2,READ,502,602.11,6.47,182.94,177.79,230.91,443.13,587.26
63,1732020823083,3,READ,502,602.11,5.42,172.3,165.89,231.68,417.28,552.45
64,1732020823585,0,READ,502,323.58,3.45,5.66,4.07,5.15,19.42,310.27
65,1732020823585,1,READ,501,666.62,5.51,213.85,194.3,274.43,567.81,666.11
66,1732020823585,2,READ,502,613.89,5.64,188.49,176.64,245.12,534.01,563.71
67,1732020823585,3,READ,501,613.89,4.77,184.59,169.85,239.87,536.58,613.38
68,1732020824087,0,READ,501,325.63,3.66,8.09,4.42,6.02,187.65,307.97
69,1732020824087,1,READ,502,600.06,4.92,204.85,200.83,256.64,446.21,591.36
