,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,cache_usage,cache_capacity
0,1732571587420,0,READ,9,6172.67,46.08,2206.07,1289.21,4747.26,6172.67,6172.67,0,0
1,1732571587420,1,READ,9,15163.39,64.61,4468.49,1097.73,10780.67,15163.39,15163.39,0,0
2,1732571587420,2,READ,899,525.82,0.06,224.83,109.95,486.14,507.65,513.79,0,0
3,1732571587420,3,READ,900,531.97,0.21,187.56,58.37,491.77,515.84,528.89,0,0
4,1732571587922,0,READ,11,3084.29,53.57,1179.28,1046.53,1350.65,3084.29,3084.29,0,0
5,1732571587922,1,READ,11,3123.2,41.28,1179.1,1047.55,1381.38,3123.2,3123.2,0,0
6,1732571587922,2,READ,1004,530.43,0.02,216.86,90.37,487.17,507.13,515.07,0,0
7,1732571587922,3,READ,1005,532.99,0.01,175.93,44.67,488.19,513.28,524.8,0,0
8,1732571588424,0,READ,10,3082.24,66.56,1443.96,1028.61,3039.23,3082.24,3082.24,0,0
9,1732571588424,1,READ,10,3104.77,59.78,1454.33,1084.41,3045.38,3104.77,3104.77,0,0
10,1732571588424,2,READ,1003,609.28,0.04,209.67,118.46,482.81,505.34,516.1,0,0
11,1732571588424,3,READ,1003,545.79,0.02,150.19,46.43,487.94,509.95,543.23,0,0
12,1732571588926,0,READ,10,3102.72,38.05,976.9,1033.21,1284.1,3102.72,3102.72,0,0
13,1732571588926,1,READ,10,3037.18,39.39,962.42,1013.76,1186.82,3037.18,3037.18,0,0
14,1732571588926,2,READ,1002,541.7,0.1,175.4,70.78,476.42,512.25,525.82,0,0
15,1732571588926,3,READ,1004,519.42,0.22,136.68,46.34,479.74,507.13,517.89,0,0
16,1732571589428,0,READ,10,3186.69,987.65,1484.19,1055.74,3055.61,3186.69,3186.69,0,0
17,1732571589428,1,READ,10,3137.53,977.92,1508.15,1065.98,2998.27,3137.53,3137.53,0,0
18,1732571589428,2,READ,1008,536.06,0.13,196.98,87.36,485.12,507.9,520.19,0,0
19,1732571589428,3,READ,1008,558.08,0.1,158.25,51.3,485.63,508.42,518.91,0,0
20,1732571589933,0,READ,10,3090.43,37.76,740.45,75.14,1030.14,3090.43,3090.43,0,0
21,1732571589933,1,READ,10,2979.84,37.44,749.04,69.5,1160.19,2979.84,2979.84,0,0
22,1732571589933,2,READ,1005,527.36,0.14,205.81,98.3,484.35,511.49,522.5,0,0
23,1732571589933,3,READ,1005,575.49,0.07,176.11,55.65,487.42,516.61,546.3,0,0
24,1732571590435,0,READ,10,1241.09,39.55,376.97,46.56,1107.97,1241.09,1241.09,0,0
25,1732571590435,1,READ,10,1083.39,41.54,358.45,59.45,1082.37,1083.39,1083.39,0,0
26,1732571590435,2,READ,1004,534.53,0.03,201.72,85.76,483.58,515.07,533.5,0,0
27,1732571590435,3,READ,1003,527.36,0.22,174.01,56.48,489.98,512.51,526.34,0,0
28,1732571590937,0,READ,10,3008.51,37.6,728.24,43.74,2949.12,3008.51,3008.51,0,0
29,1732571590937,1,READ,10,3903.49,39.33,838.51,47.68,3043.33,3903.49,3903.49,0,0
30,1732571590937,2,READ,1003,628.22,0.22,220.76,137.98,485.89,509.44,539.13,0,0
31,1732571590937,3,READ,1003,580.61,1.11,199.87,64.67,489.21,510.72,522.75,0,0
32,1732571591439,0,READ,10,1037.82,38.85,435.65,44.48,1036.8,1037.82,1037.82,0,0
