,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,cache_usage,cache_capacity
0,1732573836402,0,READ,875,1247.23,0.42,105.03,29.12,278.53,492.8,609.79,3260768,10485760
1,1732573836402,1,READ,901,510.72,1.36,92.66,28.72,251.01,476.42,506.11,3269512,10485760
2,1732573836402,2,READ,903,506.11,0.29,95.42,31.3,261.38,480.77,499.2,3277936,10485760
3,1732573836402,3,READ,904,503.3,0.13,89.93,29.5,249.47,487.42,501.76,3278160,10485760
4,1732573836905,0,READ,1004,494.85,1.18,30.95,25.47,34.11,191.49,284.42,3805688,10485760
5,1732573836905,1,READ,1005,502.78,5.78,28.4,19.92,25.76,217.09,499.45,3814448,10485760
6,1732573836905,2,READ,1004,348.16,2.18,31.12,24.93,32.46,189.31,322.56,3814144,10485760
7,1732573836905,3,READ,1004,497.41,0.98,32.28,24.19,31.79,232.57,493.82,3814368,10485760
8,1732573837407,0,READ,999,254.72,20.85,27.21,25.28,31.09,50.88,203.26,3874872,10485760
9,1732573837407,1,READ,1004,392.7,17.9,24.8,22.57,27.55,47.74,347.9,3874984,10485760
10,1732573837407,2,READ,1004,451.58,18.61,27.65,24.8,30.7,54.53,383.74,3874696,10485760
11,1732573837407,3,READ,1004,298.5,21.28,27.15,25.02,31.14,47.74,259.71,3874952,10485760
12,1732573837910,0,READ,1005,56.64,20.74,24.74,23.36,28.14,42.98,54.21,3874872,10485760
13,1732573837910,1,READ,1006,50.08,18.22,24.5,24.82,28.02,36.29,49.41,3874984,10485760
14,1732573837910,2,READ,1005,56.13,18.18,23.48,23.02,25.9,42.43,50.62,3874696,10485760
15,1732573837910,3,READ,1005,42.49,21.04,25.42,23.54,30.08,32.93,42.49,3874952,10485760
16,1732573838413,0,READ,1004,56.03,18.53,27.0,26.4,30.54,43.01,50.94,3874872,10485760
17,1732573838413,1,READ,1006,61.82,18.64,23.83,23.17,26.48,34.72,40.73,3874984,10485760
18,1732573838413,2,READ,1007,51.13,18.83,23.38,22.8,25.25,35.33,44.7,3874696,10485760
19,1732573838413,3,READ,1010,59.13,18.0,24.18,23.04,28.7,44.38,51.65,3874952,10485760
20,1732573838918,0,READ,1010,58.43,18.38,27.16,26.08,31.1,41.95,58.24,3874872,10485760
21,1732573838918,1,READ,1008,41.28,18.74,23.19,22.83,24.85,30.45,38.69,3874984,10485760
22,1732573838918,2,READ,1006,47.71,20.91,23.16,22.86,24.43,31.02,36.67,3874696,10485760
23,1732573838918,3,READ,1004,47.36,18.64,24.1,23.45,28.18,36.35,47.17,3874952,10485760
24,1732573839421,0,READ,1003,85.31,17.68,25.66,24.3,33.6,45.57,56.22,3874872,10485760
25,1732573839421,1,READ,1004,111.55,18.88,27.91,25.82,34.85,54.46,63.84,3874984,10485760
26,1732573839421,2,READ,1003,63.55,17.78,24.93,23.3,30.64,45.6,59.9,3874696,10485760
27,1732573839421,3,READ,1006,101.31,17.97,24.93,23.95,30.53,46.46,73.79,3874952,10485760
28,1732573839925,0,READ,1008,49.28,18.42,21.37,19.84,25.01,38.53,46.05,3874872,10485760
29,1732573839925,1,READ,1008,49.76,21.44,25.87,24.34,30.56,42.66,49.12,3874984,10485760
30,1732573839925,2,READ,1007,50.24,19.1,25.13,23.45,29.5,43.3,50.02,3874696,10485760
