Timestamp,core,usr,sys,iowait,soft,idle
2025-03-23 02:06:30.673,7,67.68,10.10,10.10,0.00,12.12
2025-03-23 02:06:30.673,8,66.34,5.94,25.74,1.98,0.00
2025-03-23 02:06:30.673,9,58.00,13.00,27.00,1.00,1.00
2025-03-23 02:06:30.673,10,63.27,7.14,27.55,1.02,1.02
2025-03-23 02:06:30.673,11,65.59,4.30,29.03,1.08,0.00
2025-03-23 02:06:30.673,12,63.27,8.16,27.55,0.00,1.02
2025-03-23 02:06:30.673,13,62.63,10.10,27.27,0.00,0.00
2025-03-23 02:06:30.673,14,65.31,7.14,27.55,0.00,0.00
2025-03-23 02:06:30.673,15,67.35,8.16,21.43,2.04,1.02
2025-03-23 02:06:30.673,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 02:06:30.673,all,66.37,8.61,18.49,0.70,5.83
2025-03-23 02:06:30.673,0,68.42,8.42,11.58,1.05,10.53
2025-03-23 02:06:30.673,1,66.33,12.24,11.22,0.00,10.20
2025-03-23 02:06:30.673,2,67.68,8.08,9.09,3.03,12.12
2025-03-23 02:06:30.673,3,66.67,12.12,10.10,1.01,10.10
2025-03-23 02:06:30.673,4,63.64,13.13,11.11,1.01,11.11
2025-03-23 02:06:30.673,5,69.61,8.82,10.78,0.00,10.78
2025-03-23 02:06:30.673,6,70.00,9.00,10.00,0.00,11.00
2025-03-23 02:06:30.673,7,67.68,8.08,11.11,1.01,12.12
2025-03-23 02:06:30.673,8,61.62,9.09,28.28,0.00,1.01
2025-03-23 02:06:30.673,9,62.89,7.22,27.84,1.03,1.03
2025-03-23 02:06:30.673,10,64.36,7.92,26.73,0.99,0.00
2025-03-23 02:06:30.673,11,63.37,6.93,27.72,0.99,0.99
2025-03-23 02:06:30.673,12,65.31,6.12,27.55,1.02,0.00
2025-03-23 02:06:30.673,13,63.54,8.33,28.12,0.00,0.00
2025-03-23 02:06:30.673,14,66.33,7.14,25.51,0.00,1.02
2025-03-23 02:06:30.673,15,74.49,5.10,19.39,0.00,1.02
2025-03-23 02:06:30.673,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 02:06:30.673,all,67.63,8.66,17.94,0.19,5.58
2025-03-23 02:06:30.673,0,69.79,9.38,10.42,0.00,10.42
2025-03-23 02:06:30.673,1,72.00,8.00,10.00,0.00,10.00
2025-03-23 02:06:30.673,2,71.84,7.77,9.71,0.00,10.68
2025-03-23 02:06:30.673,3,70.59,7.84,9.80,0.98,10.78
2025-03-23 02:06:30.673,4,69.39,10.20,10.20,0.00,10.20
2025-03-23 02:06:30.673,5,67.39,10.87,10.87,0.00,10.87
2025-03-23 02:06:30.673,6,64.36,13.86,10.89,0.00,10.89
2025-03-23 02:06:30.673,7,63.81,14.29,10.48,0.00,11.43
2025-03-23 02:06:30.673,8,67.00,7.00,26.00,0.00,0.00
2025-03-23 02:06:30.673,9,65.69,6.86,26.47,0.98,0.00
2025-03-23 02:06:30.673,10,63.54,7.29,28.12,0.00,1.04
2025-03-23 02:06:30.673,11,66.67,6.86,26.47,0.00,0.00
2025-03-23 02:06:30.673,12,63.92,8.25,26.80,0.00,1.03
2025-03-23 02:06:30.673,13,64.71,7.84,26.47,0.00,0.98
2025-03-23 02:06:30.673,14,66.00,8.00,25.00,1.00,0.00
2025-03-23 02:06:30.673,15,75.51,4.08,19.39,0.00,1.02
2025-03-23 02:06:30.673,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 02:06:30.673,all,64.70,8.30,19.58,1.20,6.21
2025-03-23 02:06:30.673,0,69.39,9.18,11.22,0.00,10.20
2025-03-23 02:06:30.673,1,65.31,10.20,10.20,2.04,12.24
2025-03-23 02:06:30.673,2,62.11,12.63,11.58,2.11,11.58
2025-03-23 02:06:30.673,3,68.69,9.09,10.10,1.01,11.11
