,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732146228745,0,READ,487,225.02,3.38,5.15,3.77,4.11,8.45,225.02
1,1732146228745,1,READ,491,599.55,4.72,222.46,201.34,287.74,548.35,599.55
2,1732146228745,2,READ,492,663.55,7.18,196.41,170.75,249.85,548.35,663.55
3,1732146228745,3,READ,492,1494.02,5.54,183.81,162.94,238.72,464.13,1494.02
4,1732146229247,0,READ,501,4.62,3.43,3.78,3.74,4.02,4.35,4.5
5,1732146229247,1,READ,501,712.19,4.36,224.65,210.94,283.13,562.17,618.5
6,1732146229247,2,READ,501,615.93,5.98,191.38,170.24,251.78,530.94,565.76
7,1732146229247,3,READ,501,652.29,4.9,176.14,161.28,238.97,446.21,616.96
8,1732146229748,0,READ,502,54.98,3.45,4.17,3.81,4.21,12.66,18.67
9,1732146229748,1,READ,502,628.74,5.4,220.09,202.24,298.75,577.53,603.13
10,1732146229748,2,READ,503,651.26,5.74,190.58,172.8,243.71,542.72,588.29
11,1732146229748,3,READ,504,634.37,4.52,170.4,157.82,216.7,483.07,551.93
12,1732146230253,0,READ,504,17.47,3.41,4.01,3.81,4.17,14.1,17.07
13,1732146230253,1,READ,504,567.81,4.65,195.64,182.91,275.45,391.42,530.94
14,1732146230253,2,READ,503,562.69,4.98,184.42,173.82,242.94,525.82,560.13
15,1732146230253,3,READ,502,572.93,4.61,172.3,162.3,234.37,384.51,524.29
16,1732146230754,0,READ,502,16.77,3.37,3.99,3.81,4.19,10.47,16.77
17,1732146230754,1,READ,501,612.35,5.02,195.86,186.24,272.38,453.63,549.89
18,1732146230754,2,READ,502,654.34,6.21,188.72,180.35,251.52,526.34,576.51
19,1732146230754,3,READ,501,629.76,5.39,178.88,174.97,238.59,416.51,529.92
20,1732146231256,0,READ,501,5.38,3.36,3.8,3.77,4.03,4.39,5.07
21,1732146231256,1,READ,501,702.98,4.58,176.22,170.75,222.34,514.3,622.59
22,1732146231256,2,READ,501,629.25,5.22,188.52,181.63,243.33,573.44,623.62
23,1732146231256,3,READ,502,698.88,4.91,181.84,174.46,247.29,535.04,644.1
24,1732146231757,0,READ,501,21.49,3.46,3.92,3.78,4.08,5.45,17.17
25,1732146231757,1,READ,501,686.59,4.02,179.09,170.5,239.49,431.62,606.72
