,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732147516526,0,READ,435,8036.35,3.43,183.53,4.25,7.23,5754.88,8036.35
1,1732147516526,1,READ,492,513.79,5.12,195.42,175.74,272.64,428.54,513.79
2,1732147516526,2,READ,492,516.86,5.96,217.37,214.66,275.45,356.1,516.86
3,1732147516526,3,READ,493,431.87,5.21,210.32,201.73,270.85,365.06,431.87
4,1732147517028,0,READ,491,4599.81,3.62,44.02,4.29,6.33,1653.76,4599.81
5,1732147517028,1,READ,502,611.84,5.3,186.73,169.47,258.18,449.28,483.07
6,1732147517028,2,READ,501,503.04,5.65,212.81,198.91,282.62,447.23,492.54
7,1732147517028,3,READ,501,599.04,4.77,204.2,183.68,273.92,405.25,497.66
8,1732147517529,0,READ,469,8052.73,3.7,97.67,4.23,7.1,3026.94,8052.73
9,1732147517529,1,READ,502,589.31,4.82,186.02,171.39,262.65,464.38,568.83
10,1732147517529,2,READ,503,540.67,5.35,212.97,210.94,270.08,375.3,463.62
11,1732147517529,3,READ,504,521.73,5.0,206.54,199.04,268.8,340.22,445.18
12,1732147518034,0,READ,490,7852.03,3.67,38.82,4.17,5.41,10.3,7852.03
13,1732147518034,1,READ,504,595.46,4.97,179.22,168.7,250.75,395.77,536.58
14,1732147518034,2,READ,503,551.42,5.37,200.18,190.72,280.83,368.89,440.83
15,1732147518034,3,READ,502,614.91,4.81,201.87,195.2,264.45,375.04,564.22
16,1732147518535,0,READ,502,232.19,3.5,13.87,3.94,4.77,202.88,231.29
17,1732147518535,1,READ,501,421.38,5.03,166.36,159.62,204.03,308.22,328.96
18,1732147518535,2,READ,501,360.7,4.96,208.94,202.37,262.14,296.19,317.95
19,1732147518535,3,READ,502,328.96,5.56,203.27,188.03,262.65,280.32,288.51
20,1732147519037,0,READ,501,235.26,3.43,7.67,3.87,4.51,165.25,235.26
21,1732147519037,1,READ,501,327.17,5.11,161.48,155.78,196.99,291.58,319.23
22,1732147519037,2,READ,501,327.68,6.48,191.58,180.22,265.98,290.81,324.1
23,1732147519037,3,READ,501,304.38,5.42,221.8,236.8,255.1,274.94,279.3
24,1732147519538,0,READ,501,213.89,3.48,6.97,3.84,4.19,150.78,184.06
25,1732147519538,1,READ,501,318.46,4.82,159.01,152.57,200.83,288.25,315.9
26,1732147519538,2,READ,501,333.06,6.06,196.87,194.81,259.58,297.98,305.92
27,1732147519538,3,READ,501,308.74,5.2,209.91,238.34,262.14,273.92,300.03
28,1732147520039,0,READ,501,214.91,3.44,6.06,3.84,4.18,142.85,164.09
29,1732147520039,1,READ,501,314.11,5.25,154.39,155.39,194.05,271.62,306.94
30,1732147520039,2,READ,501,337.41,5.46,194.03,194.94,259.33,301.57,329.73
31,1732147520039,3,READ,502,296.96,5.23,182.98,177.92,260.86,285.44,289.79
32,1732147520541,0,READ,501,182.53,3.46,5.57,3.85,4.25,13.54,174.21
33,1732147520541,1,READ,501,319.49,5.02,153.6,155.13,188.41,270.33,311.3
34,1732147520541,2,READ,502,315.39,5.97,191.0,177.66,262.4,277.76,303.62
35,1732147520541,3,READ,501,297.21,4.46,192.11,190.72,250.37,281.86,296.45
36,1732147521042,0,READ,501,215.81,3.42,5.76,3.86,4.51,19.45,215.42
37,1732147521042,1,READ,502,308.74,4.94,151.94,158.21,190.34,241.02,263.17
38,1732147521042,2,READ,502,293.89,5.7,177.2,172.29,241.41,278.78,292.86
39,1732147521042,3,READ,503,421.12,5.06,177.64,198.66,221.57,272.38,297.73
40,1732147521546,0,READ,504,164.48,3.4,4.74,3.8,4.16,6.63,147.71
41,1732147521546,1,READ,503,276.99,5.1,149.03,153.98,174.72,246.91,260.48
42,1732147521546,2,READ,503,270.33,6.42,172.47,163.2,254.08,268.54,269.82
43,1732147521546,3,READ,502,317.44,5.32,186.35,209.41,233.6,281.34,316.16
44,1732147522047,0,READ,501,203.13,3.47,5.3,3.88,4.38,16.78,198.53
45,1732147522047,1,READ,501,265.73,5.18,154.86,157.06,197.63,235.39,241.53
46,1732147522047,2,READ,501,321.54,5.65,172.98,162.81,238.21,280.83,287.74
47,1732147522047,3,READ,501,306.69,5.08,187.18,197.76,240.0,294.4,304.38
48,1732147522548,0,READ,501,211.97,3.44,7.23,3.85,4.27,165.5,178.94
49,1732147522548,1,READ,501,256.38,5.1,154.05,154.62,177.66,246.14,251.13
50,1732147522548,2,READ,501,331.77,5.43,176.41,162.05,247.68,259.45,331.26
51,1732147522548,3,READ,501,318.21,4.88,188.8,209.79,234.5,250.24,314.62
52,1732147523050,0,READ,501,217.73,3.44,6.63,3.9,4.79,159.87,217.73
53,1732147523050,1,READ,500,278.27,5.54,203.81,214.4,254.97,267.77,277.5
54,1732147523050,2,READ,503,317.44,4.98,181.09,167.29,255.62,278.53,296.45
55,1732147523050,3,READ,504,311.04,4.22,186.43,198.78,245.63,299.01,310.27
56,1732147523554,0,READ,504,257.15,3.49,6.22,3.88,4.51,153.85,191.74
57,1732147523554,1,READ,503,295.17,5.22,204.82,224.38,239.23,269.57,280.83
58,1732147523554,2,READ,502,306.94,6.57,181.38,168.19,237.82,275.2,289.02
59,1732147523554,3,READ,501,322.3,5.12,173.06,193.79,226.81,301.82,313.09
60,1732147524055,0,READ,501,221.95,3.43,5.76,3.84,4.41,13.13,200.45
61,1732147524055,1,READ,501,363.52,5.35,218.35,243.71,260.1,274.94,286.72
62,1732147524055,2,READ,501,274.43,6.2,179.67,164.99,254.08,264.45,269.82
63,1732147524055,3,READ,501,328.7,5.11,186.36,212.99,242.18,253.18,324.35
64,1732147524556,0,READ,501,256.13,3.39,5.41,3.83,4.13,6.39,183.29
65,1732147524556,1,READ,501,320.25,5.12,208.71,224.0,259.45,277.25,300.54
66,1732147524556,2,READ,501,338.43,5.86,185.22,178.18,257.66,316.93,335.1
67,1732147524556,3,READ,501,320.25,4.66,176.75,196.35,246.27,268.29,316.16
68,1732147525057,0,READ,501,196.74,3.46,6.26,3.82,4.21,156.41,194.81
69,1732147525057,1,READ,501,284.42,5.44,212.65,232.45,255.1,275.2,283.13
70,1732147525057,2,READ,501,301.57,6.12,189.03,178.81,251.52,295.17,301.31
71,1732147525057,3,READ,501,285.69,5.33,188.43,213.25,241.92,283.39,285.18
72,1732147525559,0,READ,501,239.23,3.47,6.44,3.9,4.59,43.33,217.22
73,1732147525559,1,READ,502,400.64,5.49,212.51,227.2,261.89,271.1,275.45
74,1732147525559,2,READ,503,313.09,6.26,191.7,181.5,263.94,281.09,307.45
75,1732147525559,3,READ,503,456.45,5.54,192.26,201.6,253.57,315.65,354.81
76,1732147526064,0,READ,504,215.68,3.54,6.29,3.94,4.37,164.35,202.24
77,1732147526064,1,READ,504,316.42,5.19,210.57,229.25,244.74,278.01,285.44
78,1732147526064,2,READ,503,351.23,5.87,186.57,171.01,247.42,292.35,329.98
79,1732147526064,3,READ,502,353.79,5.03,186.25,208.77,260.86,315.9,336.38
80,1732147526565,0,READ,501,213.12,3.51,5.09,3.92,4.25,6.24,196.48
81,1732147526565,1,READ,501,310.27,4.98,208.2,240.51,259.58,292.61,300.54
82,1732147526565,2,READ,501,307.97,6.02,181.64,179.71,260.86,293.38,297.21
83,1732147526565,3,READ,501,343.04,5.19,195.22,225.02,256.13,291.58,306.18
84,1732147527066,0,READ,501,249.6,3.57,5.42,3.94,4.7,16.06,189.95
85,1732147527066,1,READ,501,1633.28,5.3,192.67,186.62,237.57,277.76,652.8
86,1732147527066,2,READ,501,821.25,5.98,187.09,179.07,256.51,279.04,696.32
87,1732147527066,3,READ,501,807.93,5.23,186.45,195.2,250.24,323.33,687.1
88,1732147527568,0,READ,502,242.56,3.46,5.27,3.93,4.47,11.1,198.53
89,1732147527568,1,READ,501,271.36,5.3,150.89,155.01,198.53,252.16,265.21
90,1732147527568,2,READ,501,625.15,5.27,181.11,172.41,242.05,276.48,337.41
91,1732147527568,3,READ,501,617.47,5.22,177.64,175.23,233.98,257.92,324.35
92,1732147528069,0,READ,501,212.09,3.5,4.92,3.94,4.46,16.19,188.8
93,1732147528069,1,READ,501,246.91,5.1,154.5,154.5,199.81,242.3,246.53
94,1732147528069,2,READ,501,290.81,5.74,186.49,174.85,252.67,264.45,268.8
95,1732147528069,3,READ,502,584.7,5.53,185.29,173.95,247.55,266.75,301.06
96,1732147528570,0,READ,501,215.81,3.5,7.32,3.94,4.45,178.56,203.01
97,1732147528570,1,READ,501,287.23,4.8,155.22,158.08,203.65,256.89,262.91
98,1732147528570,2,READ,502,308.99,5.83,184.53,178.18,236.03,271.1,276.22
99,1732147528570,3,READ,501,323.33,5.29,181.72,175.74,231.68,271.62,319.49
100,1732147529071,0,READ,501,181.89,3.47,5.33,3.94,4.29,10.82,170.75
