,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732020078602,0,READ,487,4452.35,3.45,89.78,5.81,174.46,427.77,4452.35
1,1732020078602,1,READ,491,598.01,6.09,192.1,167.29,253.95,537.6,598.01
2,1732020078602,2,READ,491,681.47,6.54,244.58,229.89,287.49,625.66,681.47
3,1732020078602,3,READ,491,1411.07,5.3,186.2,165.38,242.43,528.89,1411.07
4,1732020079104,0,READ,502,475.9,3.69,72.9,6.1,174.72,405.25,459.52
5,1732020079104,1,READ,501,610.3,4.58,184.11,164.74,259.45,554.5,566.78
6,1732020079104,2,READ,502,755.71,5.43,244.79,238.21,303.1,638.46,708.1
7,1732020079104,3,READ,502,641.53,5.73,182.77,166.53,236.54,544.25,609.79
8,1732020079605,0,READ,501,863.74,3.58,59.49,6.14,175.87,318.98,554.5
9,1732020079605,1,READ,502,706.56,6.86,181.69,166.27,248.57,545.28,567.29
10,1732020079605,2,READ,503,687.62,7.24,232.01,223.36,259.2,629.25,649.22
11,1732020079605,3,READ,504,647.68,6.68,178.88,165.25,246.01,515.58,647.68
12,1732020080110,0,READ,504,507.65,3.78,57.28,5.86,164.35,323.84,410.62
13,1732020080110,1,READ,504,625.15,5.74,167.37,158.85,211.46,372.99,556.03
14,1732020080110,2,READ,503,805.38,6.07,223.16,221.06,286.98,448.51,642.56
15,1732020080110,3,READ,502,632.83,5.18,168.8,161.79,227.33,378.62,554.5
16,1732020080612,0,READ,502,556.54,3.42,58.29,5.67,173.06,448.77,553.98
17,1732020080612,1,READ,502,641.53,5.76,166.32,157.95,236.29,378.11,638.98
18,1732020080612,2,READ,501,663.04,5.9,187.06,175.49,253.06,383.23,658.94
19,1732020080612,3,READ,502,602.11,4.86,169.88,165.76,238.72,404.22,548.86
20,1732020081114,0,READ,501,441.34,3.67,58.45,5.77,174.97,304.89,373.76
21,1732020081114,1,READ,501,623.1,4.6,163.77,155.52,213.63,548.35,601.6
22,1732020081114,2,READ,502,642.05,5.42,185.44,178.3,236.54,562.17,614.91
23,1732020081114,3,READ,502,592.89,4.88,171.65,165.5,237.44,540.67,590.34
24,1732020081615,0,READ,501,437.5,3.74,58.3,6.02,171.52,319.23,399.1
25,1732020081615,1,READ,502,547.84,4.86,162.36,157.69,231.68,439.3,542.72
26,1732020081615,2,READ,501,696.83,5.58,183.69,169.6,249.85,450.05,589.82
27,1732020081615,3,READ,501,620.03,4.89,165.9,160.77,232.7,415.23,595.46
28,1732020082117,0,READ,502,528.38,3.66,45.45,5.46,168.06,294.91,468.48
29,1732020082117,1,READ,502,603.65,4.83,163.71,158.85,212.61,552.45,568.83
30,1732020082117,2,READ,502,624.13,5.59,182.73,174.08,234.24,563.71,586.24
31,1732020082117,3,READ,502,886.78,5.39,167.39,163.58,230.4,511.49,566.78
32,1732020082619,0,READ,501,520.96,3.64,52.74,5.89,170.75,305.66,464.13
33,1732020082619,1,READ,501,535.55,4.7,164.45,159.87,234.37,342.27,528.38
34,1732020082619,2,READ,502,540.67,5.76,182.54,176.13,243.84,398.08,528.38
35,1732020082619,3,READ,502,502.53,5.03,165.74,160.25,235.13,352.77,500.48
36,1732020083120,0,READ,501,1069.06,3.76,55.98,6.61,179.84,323.58,609.79
37,1732020083120,1,READ,502,800.77,6.16,178.27,165.63,256.89,645.63,713.22
38,1732020083120,2,READ,502,781.82,6.02,179.94,171.9,227.58,590.34,636.41
39,1732020083120,3,READ,503,801.79,6.62,195.89,193.15,240.0,691.71,756.74
40,1732020083625,0,READ,504,490.24,3.42,48.49,5.83,171.65,327.68,484.61
41,1732020083625,1,READ,504,674.3,5.86,174.34,166.14,232.32,613.38,637.44
42,1732020083625,2,READ,502,640.51,6.08,178.62,169.34,235.39,547.84,603.13
43,1732020083625,3,READ,501,743.42,5.5,188.94,179.46,232.83,650.24,690.17
44,1732020084127,0,READ,502,501.5,3.67,44.82,5.87,170.5,312.57,457.98
45,1732020084127,1,READ,501,658.43,4.7,179.34,163.71,255.23,502.78,650.24
46,1732020084127,2,READ,501,621.05,6.75,182.14,170.75,230.4,453.89,593.41
47,1732020084127,3,READ,501,690.69,5.7,195.35,183.68,233.85,477.44,683.01
48,1732020084628,0,READ,502,515.84,3.78,46.64,5.97,170.75,244.48,363.01
49,1732020084628,1,READ,501,625.15,5.08,168.6,160.38,183.81,528.38,576.51
50,1732020084628,2,READ,502,818.69,6.42,182.21,172.67,219.9,577.53,773.12
51,1732020084628,3,READ,502,657.41,4.31,188.4,174.59,225.28,553.47,613.38
52,1732020085130,0,READ,501,820.74,3.77,48.92,5.84,171.9,407.81,517.12
53,1732020085130,1,READ,502,651.77,5.82,169.89,162.3,247.17,512.77,609.79
54,1732020085130,2,READ,503,722.94,5.38,206.25,218.37,241.02,569.34,666.11
55,1732020085130,3,READ,504,840.7,5.16,177.16,165.12,240.38,532.48,693.25
56,1732020085635,0,READ,504,473.34,3.76,43.0,5.83,168.7,305.66,455.68
57,1732020085635,1,READ,503,563.2,5.69,176.48,164.74,246.01,389.89,542.72
58,1732020085635,2,READ,503,698.88,6.03,208.47,201.98,249.6,450.3,610.3
59,1732020085635,3,READ,502,603.13,5.18,174.27,160.9,233.47,445.95,595.46
60,1732020086136,0,READ,502,460.29,3.74,42.44,5.5,164.61,339.45,453.38
61,1732020086136,1,READ,497,5468.16,5.03,179.43,162.81,243.84,499.97,5468.16
62,1732020086136,2,READ,497,5488.64,6.16,218.33,213.63,237.31,610.82,5488.64
63,1732020086136,3,READ,497,5378.05,5.52,177.15,160.0,232.06,423.42,5378.05
64,1732020086638,0,READ,501,546.3,3.68,41.07,5.59,165.38,248.83,387.84
