,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732141235154,0,READ,964,324.61,3.82,208.87,213.63,256.51,293.63,315.9
1,1732141235154,1,READ,1916,361.73,3.74,198.61,193.92,246.91,296.45,307.2
2,1732141235154,2,READ,1613,1008.64,4.82,261.7,212.74,443.39,651.26,755.2
3,1732141235154,3,READ,1913,798.72,3.76,203.67,196.86,249.47,300.03,357.12
4,1732141235656,0,READ,1002,338.43,3.64,199.72,199.42,252.93,294.91,320.25
5,1732141235656,1,READ,1990,337.92,3.47,192.38,193.66,248.32,294.4,313.34
6,1732141235656,2,READ,1679,749.05,4.35,255.95,208.64,440.57,652.29,712.7
7,1732141235656,3,READ,1993,318.98,3.34,191.12,192.77,246.01,296.96,305.92
8,1732141236157,0,READ,1003,370.69,3.87,195.73,204.54,256.13,307.2,366.59
9,1732141236157,1,READ,1991,343.3,3.41,193.34,195.58,247.94,296.45,314.88
10,1732141236157,2,READ,1706,760.32,4.12,247.78,204.29,424.7,653.82,753.15
11,1732141236157,3,READ,1990,395.52,3.41,191.09,191.74,246.66,299.26,342.78
12,1732141236659,0,READ,1000,334.59,3.81,193.98,205.44,251.39,308.22,326.91
13,1732141236659,1,READ,1991,401.66,3.46,193.83,193.79,248.45,299.26,327.17
14,1732141236659,2,READ,1723,757.76,4.12,246.87,203.65,407.3,645.12,699.39
15,1732141236659,3,READ,2000,338.43,3.35,194.02,193.66,245.89,298.75,311.04
16,1732141237163,0,READ,1008,326.4,3.87,196.84,205.18,254.21,296.96,325.12
17,1732141237163,1,READ,2002,342.27,3.42,194.1,195.33,246.66,295.42,308.74
18,1732141237163,2,READ,1697,716.8,4.34,251.38,202.62,444.67,649.73,702.98
19,1732141237163,3,READ,1992,388.86,3.42,191.51,192.13,247.17,296.19,334.33
20,1732141237665,0,READ,1003,328.19,4.0,193.2,200.96,254.08,303.1,326.14
21,1732141237665,1,READ,1991,321.79,3.29,189.94,193.15,247.29,297.21,308.99
22,1732141237665,2,READ,1698,748.54,4.31,247.3,203.39,414.98,655.36,739.84
23,1732141237665,3,READ,1990,312.57,3.32,188.71,192.51,247.68,299.52,308.22
24,1732141238167,0,READ,1002,331.52,3.59,195.01,203.26,253.57,291.07,319.74
25,1732141238167,1,READ,1993,315.9,3.59,188.79,192.9,247.17,295.42,307.97
26,1732141238167,2,READ,1671,809.98,4.23,255.08,205.44,445.18,657.41,748.03
27,1732141238167,3,READ,1993,320.0,3.4,191.36,195.71,247.55,293.63,306.69
28,1732141238668,0,READ,1002,401.66,3.86,195.5,203.52,249.09,291.33,385.79
29,1732141238668,1,READ,1989,333.06,3.6,190.28,193.15,248.06,299.52,314.62
30,1732141238668,2,READ,1692,764.41,4.4,250.09,203.78,443.39,648.7,703.49
31,1732141238668,3,READ,1988,331.52,3.46,192.0,195.58,249.47,297.73,308.48
32,1732141239170,0,READ,1003,317.95,3.64,193.49,201.6,246.66,304.13,317.95
33,1732141239170,1,READ,1993,335.36,3.59,192.61,194.94,246.91,297.21,310.53
34,1732141239170,2,READ,1690,757.25,4.33,250.64,205.69,442.88,652.29,751.1
35,1732141239170,3,READ,1996,392.19,3.4,191.56,193.15,247.42,297.98,334.85
36,1732141239674,0,READ,1008,321.79,3.27,198.39,203.26,250.11,294.91,304.64
37,1732141239674,1,READ,2000,317.44,3.28,188.65,192.64,247.42,297.47,307.97
38,1732141239674,2,READ,1695,782.85,4.42,251.64,203.9,443.65,653.31,710.14
39,1732141239674,3,READ,1994,315.13,3.6,189.48,192.38,248.19,296.19,308.99
40,1732141240176,0,READ,1003,322.56,3.86,191.46,200.57,249.47,303.36,321.54
41,1732141240176,1,READ,1990,317.69,3.32,187.31,193.53,247.94,298.75,310.01
42,1732141240176,2,READ,1686,753.66,4.12,253.16,204.67,443.9,649.73,739.84
43,1732141240176,3,READ,1991,361.21,3.28,189.48,193.79,247.29,297.73,311.04
44,1732141240677,0,READ,1003,328.45,3.44,194.97,204.93,250.5,302.33,327.94
45,1732141240677,1,READ,1993,310.01,3.36,189.02,191.23,246.14,297.98,306.94
46,1732141240677,2,READ,1706,749.05,4.06,243.21,202.75,438.01,650.75,748.54
47,1732141240677,3,READ,1992,340.48,3.49,192.81,193.15,247.04,295.42,314.11
48,1732141241179,0,READ,1003,322.56,3.77,190.31,196.74,249.47,299.77,321.54
49,1732141241179,1,READ,1991,348.16,3.37,189.95,193.28,247.17,296.7,315.13
50,1732141241179,2,READ,1712,790.01,3.93,245.04,202.37,435.71,647.68,696.32
51,1732141241179,3,READ,1993,397.31,3.36,188.38,192.13,245.5,294.65,305.92
52,1732141241681,0,READ,1002,371.97,3.7,192.77,205.31,250.5,302.85,325.12
53,1732141241681,1,READ,1988,308.74,3.41,189.98,193.92,248.7,298.5,305.92
54,1732141241681,2,READ,1686,794.62,4.46,250.37,201.98,433.92,655.87,759.29
55,1732141241681,3,READ,1992,334.08,3.4,190.14,193.53,248.19,295.42,310.27
56,1732141242182,0,READ,1003,342.53,3.89,188.66,198.01,253.69,300.03,328.7
57,1732141242182,1,READ,1994,332.54,3.34,190.28,192.77,247.55,296.19,316.67
