,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732141170090,0,READ,480,3774.46,5.23,219.04,225.15,244.35,288.51,3774.46
1,1732141170090,1,READ,2335,314.11,3.82,185.67,186.5,211.97,297.21,308.48
2,1732141170090,2,READ,2324,329.21,4.18,192.62,192.51,230.78,297.47,312.06
3,1732141170090,3,READ,2322,1264.64,3.63,186.34,186.11,226.94,300.8,310.27
4,1732141170592,0,READ,501,320.77,5.46,200.68,206.46,258.81,309.5,320.0
5,1732141170592,1,READ,2409,391.42,3.55,178.53,188.41,240.0,300.03,309.5
6,1732141170592,2,READ,2395,348.42,4.16,183.4,192.51,243.84,299.26,320.25
7,1732141170592,3,READ,2397,352.25,3.62,179.03,188.67,242.05,300.29,327.94
8,1732141171093,0,READ,501,381.18,5.12,214.41,208.0,249.47,298.75,302.08
9,1732141171093,1,READ,2437,345.6,3.48,175.47,187.65,213.89,295.68,320.51
10,1732141171093,2,READ,2429,354.05,4.42,180.83,192.9,225.66,297.47,327.17
11,1732141171093,3,READ,2432,372.99,3.43,177.79,188.29,230.66,296.7,308.74
12,1732141171598,0,READ,504,365.82,5.36,199.72,212.35,239.23,288.77,321.02
13,1732141171598,1,READ,2422,315.65,3.61,178.25,187.78,238.08,297.47,309.76
14,1732141171598,2,READ,2412,395.01,4.21,182.44,193.02,242.81,296.7,329.98
15,1732141171598,3,READ,2412,325.63,3.47,179.52,188.93,238.59,298.5,313.86
16,1732141172099,0,READ,502,312.83,5.12,206.78,206.85,257.28,307.71,310.78
17,1732141172099,1,READ,2410,313.86,3.58,177.04,188.67,239.1,297.73,312.83
18,1732141172099,2,READ,2409,317.69,4.09,180.0,193.66,240.13,297.98,306.43
19,1732141172099,3,READ,2405,357.38,3.58,178.78,189.57,240.25,297.73,308.99
20,1732141172601,0,READ,501,322.56,5.16,202.07,213.12,238.34,289.02,322.3
21,1732141172601,1,READ,2425,311.04,3.61,174.33,187.39,229.12,295.94,307.97
22,1732141172601,2,READ,2414,395.01,3.9,178.44,193.53,238.08,297.73,306.69
23,1732141172601,3,READ,2421,382.98,3.54,176.19,187.39,230.14,297.73,309.25
24,1732141173102,0,READ,502,311.3,5.34,208.44,206.59,259.97,305.66,310.78
25,1732141173102,1,READ,2413,310.78,3.6,178.13,188.8,237.82,297.47,309.5
26,1732141173102,2,READ,2413,402.94,4.29,181.14,192.25,237.82,298.24,318.72
27,1732141173102,3,READ,2406,331.01,3.12,180.37,189.82,239.36,299.77,307.71
28,1732141173604,0,READ,501,388.35,5.43,201.73,213.63,240.0,290.05,335.62
29,1732141173604,1,READ,2391,3026.94,3.46,179.98,188.54,238.85,298.75,406.01
30,1732141173604,2,READ,2388,2834.43,4.41,181.37,193.28,240.64,298.75,325.12
31,1732141173604,3,READ,2391,2914.3,3.34,178.91,189.06,239.49,299.77,354.05
32,1732141174105,0,READ,502,391.42,5.02,209.42,209.15,253.82,300.29,308.99
33,1732141174105,1,READ,2412,334.33,3.61,175.88,187.9,237.57,298.24,308.74
34,1732141174105,2,READ,2413,349.95,4.23,178.14,193.02,238.72,297.73,313.09
35,1732141174105,3,READ,2412,316.42,3.44,176.26,188.8,236.29,299.26,310.01
36,1732141174607,0,READ,501,380.16,5.27,200.51,209.28,260.1,316.93,378.62
37,1732141174607,1,READ,2418,324.1,3.34,176.9,188.16,232.83,298.75,314.88
38,1732141174607,2,READ,2415,348.42,3.85,182.01,192.38,234.75,298.24,307.45
39,1732141174607,3,READ,2421,336.38,3.41,177.48,188.67,230.53,297.73,311.81
40,1732141175108,0,READ,502,352.0,5.42,212.01,204.54,254.85,302.85,305.66
41,1732141175108,1,READ,2411,310.27,3.5,178.04,189.18,238.59,297.21,308.99
42,1732141175108,2,READ,2419,315.13,4.2,179.56,192.64,235.78,297.73,306.94
43,1732141175108,3,READ,2405,329.98,3.62,177.63,189.57,239.62,300.29,313.34
44,1732141175610,0,READ,501,327.68,5.48,198.74,205.82,259.07,316.93,320.51
45,1732141175610,1,READ,2420,381.95,3.5,176.99,188.03,237.18,297.98,310.78
46,1732141175610,2,READ,2407,396.8,4.18,180.05,192.9,241.41,297.98,314.11
47,1732141175610,3,READ,2431,338.94,3.52,177.09,188.03,232.96,296.7,309.25
48,1732141176114,0,READ,505,328.19,5.23,208.4,206.21,249.85,293.89,323.07
49,1732141176114,1,READ,2411,389.63,3.49,176.71,189.06,242.69,299.77,313.09
50,1732141176114,2,READ,2407,347.39,4.25,180.53,192.0,243.07,297.21,314.88
51,1732141176114,3,READ,2393,339.97,3.58,178.63,189.31,243.46,303.87,317.44
