timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,global_cache_usage,global_cache_capacity,global_cache_hits,global_cache_misses,user_cache_usage,user_cache_reserved,user_cache_hits,user_cache_misses
1742802434704,3,READ,1453,318.72,0.03,82.29,64.73,192.38,264.45,299.77,-1777562272,-1717986919,100630,2149163,314410040,322122547,12419,267743
1742802434704,4,READ,1454,300.29,0.00,82.13,63.33,190.85,260.99,287.49,-1777570808,-1717986919,100636,2149343,315348760,322122547,12761,268776
1742802434704,5,READ,1456,487.17,0.17,82.41,60.61,198.27,273.15,419.07,-1777570808,-1717986919,100653,2149526,314316288,322122547,12524,268848
1742802434704,6,READ,1456,345.09,0.35,83.53,66.75,193.53,260.35,337.15,-1777570808,-1717986919,100666,2149706,314674176,322122547,12601,268845
1742802434704,7,READ,1457,337.92,0.02,82.59,60.90,198.40,267.77,331.77,-1777562272,-1717986919,100678,2149893,313676088,322122547,12559,268810
1742802434704,0,QUEUE,1456,26642219.01,26508001.28,26555264.90,26575110.14,26625441.79,26642219.01,26642219.010,0,0,0,0,0,0,0,0
1742802434704,1,QUEUE,1457,26608664.57,26457669.63,26518457.14,26541555.71,26591887.36,26608664.57,26608664.570,0,0,0,0,0,0,0,0
1742802434704,2,QUEUE,1456,26608664.57,26474446.85,26504923.94,26541555.71,26608664.57,26608664.57,26608664.570,0,0,0,0,0,0,0,0
1742802434704,3,QUEUE,1454,26625441.79,26474446.85,26535894.97,26558332.93,26608664.57,26625441.79,26625441.790,0,0,0,0,0,0,0,0
1742802434704,4,QUEUE,1452,26625441.79,26474446.85,26536608.15,26558332.93,26608664.57,26625441.79,26625441.790,0,0,0,0,0,0,0,0
1742802434704,5,QUEUE,1454,26625441.79,26491224.06,26541916.70,26575110.14,26625441.79,26625441.79,26642219.010,0,0,0,0,0,0,0,0
1742802434704,6,QUEUE,1448,26625441.79,26474446.85,26519761.39,26558332.93,26625441.79,26625441.79,26625441.790,0,0,0,0,0,0,0,0
1742802434704,7,QUEUE,1446,26625441.79,26474446.85,26519899.00,26558332.93,26608664.57,26625441.79,26625441.790,0,0,0,0,0,0,0,0
1742802434840,0,READ,1436,574.98,0.07,79.89,58.53,189.69,276.99,343.81,-1777570808,-1717986919,101196,2159922,314367152,322122547,12677,270233
1742802434840,1,READ,1436,293.38,0.06,77.80,60.09,187.01,262.65,284.93,-1777570808,-1717986919,101202,2160119,316680616,322122547,12603,270325
1742802434840,2,READ,1434,323.84,0.05,76.46,57.05,181.25,259.97,301.31,-1777570808,-1717986919,101209,2160314,313923264,322122547,12703,269959
1742802434840,3,READ,1434,451.33,0.18,79.97,60.73,182.78,264.19,374.01,-1777562272,-1717986919,101219,2160497,314410040,322122547,12493,269149
1742802434840,4,READ,1436,326.91,0.16,79.48,59.62,191.74,273.41,331.77,-1777570808,-1717986919,101224,2160680,315348760,322122547,12845,270196
1742802434840,5,READ,1437,362.24,0.06,80.61,61.82,188.03,274.18,354.56,-1777562272,-1717986919,101243,2160877,314316288,322122547,12599,270264
1742802434840,6,READ,1440,356.61,0.16,79.80,62.24,187.78,269.31,330.75,-1777562272,-1717986919,101250,2161066,314674176,322122547,12689,270248
1742802434840,7,READ,1440,317.44,0.03,80.20,61.76,187.13,266.24,315.90,-1777570808,-1717986919,101257,2161256,313676088,322122547,12611,270245
1742802434840,0,QUEUE,1440,26776436.73,26625441.79,26685505.38,26709327.87,26759659.52,26776436.73,26776436.730,0,0,0,0,0,0,0,0
1742802434840,1,QUEUE,1439,26742882.30,26591887.36,26630636.39,26675773.44,26726105.09,26742882.30,26742882.300,0,0,0,0,0,0,0,0
1742802434840,2,QUEUE,1441,26742882.30,26591887.36,26653140.35,26675773.44,26726105.09,26742882.30,26742882.300,0,0,0,0,0,0,0,0
1742802434840,3,QUEUE,1438,26759659.52,26608664.58,26665482.80,26692550.66,26742882.30,26759659.52,26759659.520,0,0,0,0,0,0,0,0
1742802434840,4,QUEUE,1437,26759659.52,26608664.58,26647940.35,26692550.66,26742882.30,26759659.52,26759659.520,0,0,0,0,0,0,0,0
1742802434840,5,QUEUE,1440,26759659.52,26625441.79,26672629.87,26692550.66,26742882.30,26759659.52,26759659.520,0,0,0,0,0,0,0,0
1742802434840,6,QUEUE,1442,26759659.52,26608664.58,26686563.72,26692550.66,26742882.30,26759659.52,26759659.520,0,0,0,0,0,0,0,0
1742802434840,7,QUEUE,1443,26759659.52,26608664.58,26631028.44,26692550.66,26742882.30,26759659.52,26759659.520,0,0,0,0,0,0,0,0
1742802434974,0,READ,1448,326.91,0.07,81.78,61.57,189.18,265.47,317.69,-1777570808,-1717986919,101809,2171341,314367152,322122547,12749,271668
1742802434974,1,READ,1449,327.94,0.19,80.14,60.09,190.59,271.10,325.63,-1777570808,-1717986919,101823,2171540,316680616,322122547,12670,271761
1742802434974,2,READ,1453,681.98,0.20,78.97,61.38,189.18,248.70,316.67,-1777570808,-1717986919,101829,2171731,313923264,322122547,12778,271381
1742802434974,3,READ,1454,318.46,0.05,75.09,55.33,179.33,261.38,307.71,-1777570808,-1717986919,101836,2171920,314410040,322122547,12581,270567
1742802434974,4,READ,1454,315.65,0.01,79.27,59.77,191.49,261.50,315.65,-1777570808,-1717986919,101842,2172110,315348760,322122547,12924,271634
1742802434974,5,READ,1451,318.46,0.02,77.85,59.01,185.98,266.75,311.81,-1777570808,-1717986919,101859,2172299,314316288,322122547,12672,271699
1742802434974,6,READ,1450,348.42,0.01,77.09,56.54,183.55,263.68,300.03,-1777570808,-1717986919,101867,2172487,314674176,322122547,12772,271660
1742802434974,7,READ,1449,348.93,0.05,76.31,57.76,179.84,263.42,303.10,-1777570808,-1717986919,101875,2172665,313676088,322122547,12689,271667
1742802434974,0,QUEUE,1451,26910654.46,26759659.52,26778465.32,26843545.60,26893877.25,26910654.46,26910654.460,0,0,0,0,0,0,0,0
1742802434974,1,QUEUE,1453,26860322.82,26726105.09,26759785.06,26809991.17,26860322.82,26860322.82,26877100.030,0,0,0,0,0,0,0,0
1742802434974,2,QUEUE,1456,26877100.03,26726105.09,26782185.01,26809991.17,26860322.82,26877100.03,26877100.030,0,0,0,0,0,0,0,0
1742802434974,3,QUEUE,1457,26893877.25,26742882.30,26777480.32,26826768.38,26877100.03,26893877.25,26893877.250,0,0,0,0,0,0,0,0
1742802434974,4,QUEUE,1457,26893877.25,26742882.30,26778205.45,26826768.38,26877100.03,26893877.25,26893877.250,0,0,0,0,0,0,0,0
1742802434974,5,QUEUE,1455,26893877.25,26742882.30,26820885.54,26826768.38,26877100.03,26893877.25,26893877.250,0,0,0,0,0,0,0,0
1742802434974,6,QUEUE,1457,26893877.25,26742882.30,26743109.64,26826768.38,26877100.03,26893877.25,26893877.250,0,0,0,0,0,0,0,0
1742802434974,7,QUEUE,1456,26893877.25,26742882.30,26815532.32,26826768.38,26877100.03,26893877.25,26893877.250,0,0,0,0,0,0,0,0
1742802435108,0,READ,1445,316.42,0.07,82.80,65.25,192.64,263.68,314.88,-1777570808,-1717986919,102392,2182723,314367152,322122547,12828,273095
1742802435108,1,READ,1441,300.80,0.10,81.97,62.40,191.87,265.21,294.65,-1777570808,-1717986919,102404,2182915,316680616,322122547,12749,273168
1742802435108,2,READ,1443,390.40,0.00,80.63,60.96,193.79,276.99,295.94,-1777570808,-1717986919,102413,2183109,313923264,322122547,12845,272810
1742802435108,3,READ,1446,342.01,0.08,80.88,60.86,191.74,262.65,338.69,-1777570808,-1717986919,102421,2183298,314410040,322122547,12653,271978
1742802435108,4,READ,1444,422.14,0.00,83.00,64.51,191.36,272.13,297.73,-1777570808,-1717986919,102430,2183480,315348760,322122547,12997,273050
1742802435108,5,READ,1445,314.62,0.05,81.08,63.20,188.93,269.31,311.30,-1777553736,-1717986919,102437,2183674,314316288,322122547,12741,273134
1742802435108,6,READ,1443,337.66,0.02,81.46,63.55,189.18,264.19,317.44,-1777570808,-1717986919,102447,2183861,314674176,322122547,12831,273106
1742802435108,7,READ,1445,312.06,0.10,81.70,62.21,190.21,265.98,300.80,-1777570808,-1717986919,102458,2184046,313676088,322122547,12775,273075
1742802435108,0,QUEUE,1449,27028094.98,26893877.25,26925675.92,26977763.33,27028094.98,27028094.98,27028094.980,0,0,0,0,0,0,0,0
1742802435108,1,QUEUE,1446,26994540.54,26860322.82,26851692.89,26927431.68,26977763.33,26994540.54,26994540.540,0,0,0,0,0,0,0,0
1742802435108,2,QUEUE,1446,26994540.54,26860322.82,26873751.47,26944208.89,26994540.54,26994540.54,26994540.540,0,0,0,0,0,0,0,0
1742802435108,3,QUEUE,1448,27011317.76,26877100.03,26906124.27,26944208.89,26994540.54,27011317.76,27011317.760,0,0,0,0,0,0,0,0
1742802435108,4,QUEUE,1448,27011317.76,26877100.03,26944478.76,26960986.11,27011317.76,27011317.76,27011317.760,0,0,0,0,0,0,0,0
1742802435108,5,QUEUE,1445,27028094.98,26877100.03,26912784.63,26960986.11,27011317.76,27028094.98,27028094.980,0,0,0,0,0,0,0,0
1742802435108,6,QUEUE,1443,27011317.76,26877100.03,26926294.83,26960986.11,27011317.76,27011317.76,27011317.760,0,0,0,0,0,0,0,0
1742802435108,7,QUEUE,1442,27011317.76,26877100.03,26908126.39,26960986.11,27011317.76,27011317.76,27011317.760,0,0,0,0,0,0,0,0
1742802435243,0,READ,1451,319.23,0.06,78.87,58.02,186.75,267.26,319.23,-1777570808,-1717986919,102999,2194121,314367152,322122547,12900,274531
1742802435243,1,READ,1452,402.69,0.08,78.68,57.47,185.34,266.50,305.15,-1777562272,-1717986919,103006,2194312,316680616,322122547,12816,274594
1742802435243,2,READ,1448,296.96,0.01,77.53,59.30,184.83,266.50,294.14,-1777570808,-1717986919,103020,2194506,313923264,322122547,12928,274237
1742802435243,3,READ,1449,334.33,0.18,79.87,62.85,187.52,265.73,323.33,-1777562272,-1717986919,103027,2194685,314410040,322122547,12719,273407
1742802435243,4,READ,1445,345.34,0.04,79.99,59.81,191.87,262.65,329.21,-1777562272,-1717986919,103039,2194870,315348760,322122547,13070,274471
1742802435243,5,READ,1446,412.93,0.03,80.31,59.45,190.97,283.13,359.68,-1777570808,-1717986919,103053,2195053,314316288,322122547,12834,274531
1742802435243,6,READ,1448,334.33,0.04,78.86,61.15,185.22,278.53,321.28,-1777570808,-1717986919,103059,2195245,314674176,322122547,12911,274525
1742802435243,7,READ,1447,327.17,0.36,78.37,58.88,185.22,255.49,303.36,-1777570808,-1717986919,103068,2195424,313676088,322122547,12850,274499
1742802435243,0,QUEUE,1447,27162312.70,27011317.76,27055271.77,27095203.84,27145535.49,27162312.70,27162312.700,0,0,0,0,0,0,0,0
1742802435243,1,QUEUE,1441,27128758.27,26977763.33,27036282.21,27061649.41,27111981.05,27128758.27,27128758.270,0,0,0,0,0,0,0,0
1742802435243,2,QUEUE,1443,27128758.27,26994540.54,26984507.56,27061649.41,27111981.05,27128758.27,27128758.270,0,0,0,0,0,0,0,0
1742802435243,3,QUEUE,1443,27145535.49,26994540.54,27035886.45,27078426.62,27128758.27,27145535.49,27145535.490,0,0,0,0,0,0,0,0
1742802435243,4,QUEUE,1445,27145535.49,26994540.54,27037160.18,27078426.62,27128758.27,27145535.49,27145535.490,0,0,0,0,0,0,0,0
1742802435243,5,QUEUE,1449,27145535.49,27011317.76,27023385.68,27095203.84,27145535.49,27145535.49,27145535.490,0,0,0,0,0,0,0,0
1742802435243,6,QUEUE,1451,27145535.49,26994540.54,27073957.28,27078426.62,27128758.27,27145535.49,27145535.490,0,0,0,0,0,0,0,0
1742802435243,7,QUEUE,1447,27145535.49,26994540.54,27056257.55,27078426.62,27128758.27,27145535.49,27145535.490,0,0,0,0,0,0,0,0
1742802435377,0,READ,1436,372.99,0.02,83.72,66.24,187.52,267.01,333.57,-1777570808,-1717986919,103536,2205479,314367152,322122547,12970,275965
1742802435377,1,READ,1436,336.13,0.02,83.05,66.62,192.00,270.08,321.54,-1777570808,-1717986919,103547,2205673,316680616,322122547,12885,276014
1742802435377,2,READ,1436,316.67,0.00,82.81,66.88,192.77,266.24,302.59,-1777562272,-1717986919,103559,2205860,313923264,322122547,12993,275667
1742802435377,3,READ,1440,329.47,0.17,82.05,66.88,189.18,262.65,306.18,-1777562272,-1717986919,103570,2206056,314410040,322122547,12784,274828
1742802435377,4,READ,1439,353.02,0.13,83.03,64.58,192.90,260.99,330.24,-1777570808,-1717986919,103577,2206246,315348760,322122547,13138,275879
1742802435377,5,READ,1438,332.29,0.14,81.71,60.16,193.02,268.54,320.77,-1777570808,-1717986919,103589,2206432,314316288,322122547,12903,275958
1742802435377,6,READ,1436,315.90,0.06,83.31,65.25,194.81,269.57,309.50,-1777562272,-1717986919,103596,2206620,314674176,322122547,12981,275937
1742802435377,7,READ,1436,328.19,0.20,85.90,66.81,196.22,276.22,325.38,-1777570808,-1717986919,103605,2206803,313676088,322122547,12911,275919
1742802435377,0,QUEUE,1438,27296530.43,27145535.49,27222186.83,27229421.57,27279753.21,27296530.43,27296530.430,0,0,0,0,0,0,0,0
1742802435377,1,QUEUE,1438,27262976.00,27111981.06,27184016.93,27195867.14,27246198.78,27262976.00,27262976.000,0,0,0,0,0,0,0,0
1742802435377,2,QUEUE,1437,27262976.00,27111981.06,27151177.89,27195867.14,27246198.78,27262976.00,27262976.000,0,0,0,0,0,0,0,0
1742802435377,3,QUEUE,1432,27279753.21,27128758.27,27165189.96,27212644.35,27262976.00,27279753.21,27279753.210,0,0,0,0,0,0,0,0
1742802435377,4,QUEUE,1437,27279753.21,27128758.27,27184327.74,27212644.35,27262976.00,27279753.21,27279753.210,0,0,0,0,0,0,0,0
1742802435377,5,QUEUE,1433,27279753.21,27128758.27,27132652.16,27212644.35,27262976.00,27279753.21,27279753.210,0,0,0,0,0,0,0,0
1742802435377,6,QUEUE,1431,27279753.21,27128758.27,27147087.00,27212644.35,27262976.00,27279753.21,27279753.210,0,0,0,0,0,0,0,0
1742802435377,7,QUEUE,1433,27279753.21,27128758.27,27184506.60,27212644.35,27262976.00,27279753.21,27279753.210,0,0,0,0,0,0,0,0
1742802435512,0,READ,1431,366.85,0.22,79.46,61.66,194.05,264.96,311.55,-1777570808,-1717986919,104074,2216913,314367152,322122547,13036,277407
1742802435512,1,READ,1433,317.44,0.01,80.18,56.54,192.64,268.29,313.34,-1777570808,-1717986919,104084,2217101,316680616,322122547,12961,277437
1742802435512,2,READ,1436,314.11,0.02,80.71,61.18,191.62,255.62,295.68,-1777570808,-1717986919,104093,2217291,313923264,322122547,13057,277092
1742802435512,3,READ,1435,336.89,0.02,81.80,65.22,192.13,269.06,322.56,-1777570808,-1717986919,104101,2217481,314410040,322122547,12842,276247
1742802435512,4,READ,1437,291.07,0.10,80.02,60.64,189.44,259.33,285.44,-1777570808,-1717986919,104107,2217672,315348760,322122547,13218,277308
1742802435512,5,READ,1435,315.13,0.05,83.01,60.73,192.64,275.97,307.45,-1777570808,-1717986919,104121,2217857,314316288,322122547,12973,277385
1742802435512,6,READ,1438,391.68,0.09,85.10,68.35,197.50,265.21,320.51,-1777570808,-1717986919,104133,2218051,314674176,322122547,13043,277370
1742802435512,7,READ,1436,341.50,0.04,83.47,66.62,189.18,273.92,333.57,-1777570808,-1717986919,104139,2218246,313676088,322122547,12969,277353
1742802435512,0,QUEUE,1441,27430748.16,27279753.22,27334022.26,27363639.30,27413970.94,27430748.16,27430748.160,0,0,0,0,0,0,0,0
1742802435512,1,QUEUE,1442,27380416.51,27246198.78,27238997.03,27330084.86,27380416.51,27380416.51,27380416.510,0,0,0,0,0,0,0,0
1742802435512,2,QUEUE,1442,27397193.73,27246198.78,27243820.10,27330084.86,27380416.51,27397193.73,27397193.730,0,0,0,0,0,0,0,0
1742802435512,3,QUEUE,1441,27397193.73,27262976.00,27314011.02,27346862.08,27397193.73,27397193.73,27397193.730,0,0,0,0,0,0,0,0
1742802435512,4,QUEUE,1442,27413970.94,27262976.00,27277297.17,27346862.08,27397193.73,27413970.94,27413970.940,0,0,0,0,0,0,0,0
1742802435512,5,QUEUE,1444,27413970.94,27262976.00,27318567.81,27346862.08,27397193.73,27413970.94,27413970.940,0,0,0,0,0,0,0,0
1742802435512,6,QUEUE,1443,27413970.94,27262976.00,27315265.18,27346862.08,27397193.73,27413970.94,27413970.940,0,0,0,0,0,0,0,0
1742802435512,7,QUEUE,1443,27397193.73,27262976.00,27276337.98,27346862.08,27397193.73,27397193.73,27413970.940,0,0,0,0,0,0,0,0
1742802435646,0,READ,1449,321.79,0.10,78.31,58.98,183.55,265.21,292.61,-1777562272,-1717986919,104633,2228345,314367152,322122547,13125,278823
1742802435646,1,READ,1451,358.14,0.04,77.78,59.07,182.14,253.31,277.50,-1777562272,-1717986919,104638,2228541,316680616,322122547,13023,278874
1742802435646,2,READ,1450,389.12,0.10,77.92,58.24,186.24,263.94,319.74,-1777570808,-1717986919,104642,2228731,313923264,322122547,13119,278517
1742802435646,3,READ,1447,343.55,0.07,81.85,64.89,188.16,259.71,318.98,-1777562272,-1717986919,104657,2228920,314410040,322122547,12903,277692
1742802435646,4,READ,1449,459.77,0.02,84.14,64.35,195.84,279.81,406.53,-1777570808,-1717986919,104663,2229116,315348760,322122547,13290,278739
1742802435646,5,READ,1449,319.49,0.03,81.38,63.84,191.36,272.13,310.01,-1777570808,-1717986919,104666,2229311,314316288,322122547,13034,278832
1742802435646,6,READ,1449,322.30,0.02,79.34,60.48,187.13,262.65,286.21,-1777570808,-1717986919,104681,2229506,314674176,322122547,13124,278790
1742802435646,7,READ,1445,336.89,0.02,80.89,61.92,189.44,265.47,299.26,-1777570808,-1717986919,104696,2229696,313676088,322122547,13037,278785
1742802435646,0,QUEUE,1448,27548188.67,27413970.94,27444713.87,27497857.02,27548188.67,27548188.67,27548188.670,0,0,0,0,0,0,0,0
1742802435646,1,QUEUE,1448,27514634.24,27363639.30,27406189.71,27447525.38,27497857.02,27514634.24,27514634.240,0,0,0,0,0,0,0,0
1742802435646,2,QUEUE,1451,27514634.24,27380416.51,27429422.74,27464302.59,27514634.24,27514634.24,27514634.240,0,0,0,0,0,0,0,0
1742802435646,3,QUEUE,1450,27531411.45,27397193.73,27443562.98,27464302.59,27514634.24,27531411.45,27531411.450,0,0,0,0,0,0,0,0
1742802435646,4,QUEUE,1447,27531411.45,27397193.73,27407341.42,27464302.59,27531411.45,27531411.45,27531411.450,0,0,0,0,0,0,0,0
1742802435646,5,QUEUE,1449,27531411.45,27397193.73,27429523.63,27481079.81,27531411.45,27531411.45,27548188.670,0,0,0,0,0,0,0,0
1742802435646,6,QUEUE,1451,27531411.45,27397193.73,27407646.61,27464302.59,27531411.45,27531411.45,27531411.450,0,0,0,0,0,0,0,0
1742802435646,7,QUEUE,1452,27531411.45,27397193.73,27424793.85,27464302.59,27514634.24,27531411.45,27531411.450,0,0,0,0,0,0,0,0
1742802435781,0,READ,1467,355.84,0.03,82.50,61.63,193.02,268.80,327.17,-1777570808,-1717986919,105206,2240002,314367152,322122547,13203,280283
1742802435781,1,READ,1467,314.88,0.25,78.53,61.92,182.66,266.24,295.42,-1777570808,-1717986919,105211,2240195,316672080,322122547,13085,280347
1742802435781,2,READ,1469,321.02,0.02,80.66,61.95,184.96,264.45,313.60,-1777562272,-1717986919,105217,2240371,313923264,322122547,13186,279965
1742802435781,3,READ,1466,348.42,0.09,79.87,61.15,185.85,258.94,343.81,-1777570808,-1717986919,105228,2240557,314410040,322122547,12965,279150
1742802435781,4,READ,1467,409.09,0.04,78.28,57.57,190.97,247.04,310.53,-1777570808,-1717986919,105236,2240754,315348760,322122547,13374,280172
1742802435781,5,READ,1465,315.13,0.06,77.24,54.91,191.23,271.62,312.83,-1777570808,-1717986919,105240,2240938,314316288,322122547,13118,280269
1742802435781,6,READ,1463,326.65,0.07,78.23,58.49,186.75,265.21,304.89,-1777562272,-1717986919,105248,2241127,314674176,322122547,13189,280247
1742802435781,7,READ,1461,401.15,0.03,81.36,61.34,187.90,267.01,381.95,-1777570808,-1717986919,105258,2241316,313676088,322122547,13105,280249
1742802435781,0,QUEUE,1460,27682406.40,27531411.46,27555387.85,27615297.54,27665629.18,27682406.40,27682406.400,0,0,0,0,0,0,0,0
1742802435781,1,QUEUE,1459,27648851.97,27497857.02,27553553.28,27581743.10,27632074.75,27648851.97,27648851.970,0,0,0,0,0,0,0,0
1742802435781,2,QUEUE,1459,27648851.97,27497857.02,27521936.59,27581743.10,27632074.75,27648851.97,27648851.970,0,0,0,0,0,0,0,0
1742802435781,3,QUEUE,1461,27665629.18,27514634.24,27572359.24,27598520.32,27648851.97,27665629.18,27665629.180,0,0,0,0,0,0,0,0
1742802435781,4,QUEUE,1459,27665629.18,27514634.24,27554699.23,27598520.32,27648851.97,27665629.18,27665629.180,0,0,0,0,0,0,0,0
1742802435781,5,QUEUE,1459,27665629.18,27531411.46,27558684.40,27598520.32,27648851.97,27665629.18,27665629.180,0,0,0,0,0,0,0,0
1742802435781,6,QUEUE,1452,27665629.18,27514634.24,27593398.07,27598520.32,27648851.97,27665629.18,27665629.180,0,0,0,0,0,0,0,0
1742802435781,7,QUEUE,1456,27665629.18,27514634.24,27590656.36,27598520.32,27648851.97,27665629.18,27665629.180,0,0,0,0,0,0,0,0
1742802435915,0,READ,1439,558.08,0.11,79.86,61.25,192.25,275.20,466.69,-1777570808,-1717986919,105830,2251373,314367152,322122547,13273,281704
1742802435915,1,READ,1437,335.36,0.02,78.51,58.85,189.18,272.13,328.96,-1777570808,-1717986919,105844,2251563,316680616,322122547,13168,281764
1742802435915,2,READ,1441,338.18,0.00,80.93,63.42,190.21,261.76,305.41,-1777570808,-1717986919,105857,2251753,313923264,322122547,13255,281399
1742802435915,3,READ,1439,459.52,0.06,79.91,59.52,187.01,264.96,360.19,-1777562272,-1717986919,105864,2251935,314410040,322122547,13055,280565
1742802435915,4,READ,1442,380.93,0.06,82.82,61.76,194.69,273.15,305.41,-1777570808,-1717986919,105874,2252124,315348760,322122547,13451,281591
1742802435915,5,READ,1444,480.25,0.02,81.97,59.94,197.25,271.87,373.76,-1777570808,-1717986919,105885,2252303,314316288,322122547,13210,281677
1742802435915,6,READ,1442,336.89,0.03,79.67,59.42,190.59,272.38,309.50,-1777570808,-1717986919,105898,2252500,314674176,322122547,13279,281670
1742802435915,7,READ,1441,446.72,0.04,80.42,61.95,188.67,263.94,414.46,-1777562272,-1717986919,105904,2252692,313676088,322122547,13182,281668
1742802435915,0,QUEUE,1441,27816624.13,27665629.18,27665301.46,27749515.26,27799846.91,27816624.13,27816624.130,0,0,0,0,0,0,0,0
1742802435915,1,QUEUE,1441,27766292.48,27632074.75,27644364.64,27715960.83,27766292.48,27766292.48,27766292.480,0,0,0,0,0,0,0,0
1742802435915,2,QUEUE,1446,27783069.70,27632074.75,27688274.41,27715960.83,27766292.48,27783069.70,27783069.700,0,0,0,0,0,0,0,0
1742802435915,3,QUEUE,1444,27799846.91,27648851.97,27701993.20,27732738.05,27783069.70,27799846.91,27799846.910,0,0,0,0,0,0,0,0
1742802435915,4,QUEUE,1446,27783069.70,27648851.97,27682933.55,27732738.05,27783069.70,27799846.91,27799846.910,0,0,0,0,0,0,0,0
1742802435915,5,QUEUE,1449,27799846.91,27648851.97,27725368.67,27732738.05,27783069.70,27799846.91,27799846.910,0,0,0,0,0,0,0,0
1742802435915,6,QUEUE,1449,27799846.91,27648851.97,27685156.86,27732738.05,27783069.70,27799846.91,27799846.910,0,0,0,0,0,0,0,0
1742802435915,7,QUEUE,1451,27783069.70,27648851.97,27719791.53,27732738.05,27783069.70,27783069.70,27799846.910,0,0,0,0,0,0,0,0
1742802436049,0,READ,1483,373.50,0.07,77.55,59.07,184.96,254.97,300.80,-1777570808,-1717986919,106445,2262996,314367152,322122547,13360,283147
1742802436049,1,READ,1480,438.27,0.02,78.71,63.55,182.01,257.41,308.74,-1777570808,-1717986919,106456,2263186,316680616,322122547,13239,283227
1742802436049,2,READ,1485,393.21,0.14,79.56,61.70,186.11,268.03,376.06,-1777562272,-1717986919,106463,2263375,313923264,322122547,13323,282857
1742802436049,3,READ,1480,324.10,0.06,78.19,59.81,182.53,258.43,322.05,-1777562272,-1717986919,106474,2263559,314410040,322122547,13132,282017
1742802436049,4,READ,1479,449.54,0.15,77.03,58.37,183.94,252.16,316.93,-1777562272,-1717986919,106487,2263746,315348760,322122547,13529,283050
1742802436049,5,READ,1482,305.15,0.06,79.73,63.20,187.01,258.30,304.89,-1777570808,-1717986919,106492,2263928,314316288,322122547,13292,283117
1742802436049,6,READ,1481,367.36,0.02,80.93,62.34,192.51,261.76,345.86,-1777562272,-1717986919,106495,2264117,314674176,322122547,13348,283136
1742802436049,7,READ,1479,304.64,0.02,79.85,59.87,194.30,256.89,296.70,-1777570808,-1717986919,106511,2264303,313676088,322122547,13249,283118
1742802436049,0,QUEUE,1482,27950841.86,27799846.91,27814665.48,27883732.99,27934064.64,27950841.86,27950841.860,0,0,0,0,0,0,0,0
1742802436049,1,QUEUE,1481,27900510.21,27749515.26,27810876.59,27833401.34,27883732.99,27900510.21,27900510.210,0,0,0,0,0,0,0,0
1742802436049,2,QUEUE,1480,27900510.21,27766292.48,27816467.23,27850178.56,27900510.21,27900510.21,27900510.210,0,0,0,0,0,0,0,0
1742802436049,3,QUEUE,1482,27917287.42,27783069.70,27850156.10,27866955.77,27917287.42,27917287.42,27917287.420,0,0,0,0,0,0,0,0
1742802436049,4,QUEUE,1482,27917287.42,27783069.70,27830151.25,27850178.56,27900510.21,27917287.42,27917287.420,0,0,0,0,0,0,0,0
1742802436049,5,QUEUE,1479,27934064.64,27783069.70,27761448.59,27866955.77,27917287.42,27934064.64,27934064.640,0,0,0,0,0,0,0,0
1742802436049,6,QUEUE,1480,27917287.42,27783069.70,27795546.07,27866955.77,27917287.42,27917287.42,27917287.420,0,0,0,0,0,0,0,0
1742802436049,7,QUEUE,1483,27917287.42,27783069.70,27848207.41,27850178.56,27900510.21,27917287.42,27917287.420,0,0,0,0,0,0,0,0
1742802436184,0,READ,1468,323.33,0.01,80.37,63.10,189.06,262.91,318.98,-1777570808,-1717986919,107065,2274569,314367152,322122547,13438,284603
1742802436184,1,READ,1471,322.56,0.14,80.78,61.57,190.34,253.31,305.41,-1777570808,-1717986919,107073,2274763,316680616,322122547,13317,284656
1742802436184,2,READ,1471,333.57,0.09,78.57,58.27,184.45,258.43,332.80,-1777570808,-1717986919,107085,2274961,313923264,322122547,13401,284314
1742802436184,3,READ,1475,378.88,0.04,78.84,60.19,183.81,258.56,336.38,-1777570808,-1717986919,107093,2275158,314410040,322122547,13206,283467
1742802436184,4,READ,1473,321.28,0.07,82.23,63.87,192.38,255.49,311.04,-1777570808,-1717986919,107100,2275351,315348760,322122547,13596,284518
1742802436184,5,READ,1478,433.41,0.01,80.91,62.49,186.11,260.35,323.07,-1777562272,-1717986919,107108,2275543,314316288,322122547,13366,284578
1742802436184,6,READ,1477,312.32,0.04,79.83,62.27,187.26,268.29,297.73,-1777570808,-1717986919,107117,2275740,314674176,322122547,13437,284574
1742802436184,7,READ,1476,339.20,0.11,76.71,58.81,183.04,262.14,317.18,-1777553736,-1717986919,107127,2275929,313676088,322122547,13328,284566
1742802436184,0,QUEUE,1472,28068282.37,27934064.64,27981759.39,28001173.50,28068282.37,28068282.37,28068282.370,0,0,0,0,0,0,0,0
1742802436184,1,QUEUE,1474,28034727.93,27883732.99,27939782.61,27967619.07,28017950.72,28034727.93,28034727.930,0,0,0,0,0,0,0,0
1742802436184,2,QUEUE,1473,28034727.93,27883732.99,27927309.81,27967619.07,28017950.72,28034727.93,28034727.930,0,0,0,0,0,0,0,0
1742802436184,3,QUEUE,1473,28051505.15,27900510.21,27885612.13,27984396.29,28034727.93,28051505.15,28051505.150,0,0,0,0,0,0,0,0
