Timestamp,core,usr,sys,iowait,soft,idle
2025-03-23 01:48:29.253,2,84.69,9.18,0.00,0.00,6.12
2025-03-23 01:48:29.253,3,83.67,10.20,0.00,0.00,6.12
2025-03-23 01:48:29.253,4,86.00,8.00,0.00,0.00,6.00
2025-03-23 01:48:29.253,5,88.00,5.00,1.00,0.00,6.00
2025-03-23 01:48:29.253,6,84.69,8.16,1.02,0.00,6.12
2025-03-23 01:48:29.253,7,88.54,5.21,0.00,0.00,6.25
2025-03-23 01:48:29.253,8,26.55,4.42,53.10,15.04,0.88
2025-03-23 01:48:29.253,9,29.52,4.76,58.10,7.62,0.00
2025-03-23 01:48:29.253,10,28.42,5.26,61.05,4.21,1.05
2025-03-23 01:48:29.253,11,30.69,5.94,58.42,4.95,0.00
2025-03-23 01:48:29.253,12,29.29,8.08,58.59,3.03,1.01
2025-03-23 01:48:29.253,13,30.93,4.12,60.82,4.12,0.00
2025-03-23 01:48:29.253,14,30.43,7.61,60.87,1.09,0.00
2025-03-23 01:48:29.253,15,50.00,6.00,42.00,1.00,1.00
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,56.09,8.71,28.33,2.40,4.48
2025-03-23 01:48:29.253,0,77.66,13.83,1.06,0.00,7.45
2025-03-23 01:48:29.253,1,78.12,11.46,2.08,0.00,8.33
2025-03-23 01:48:29.253,2,84.21,7.37,1.05,0.00,7.37
2025-03-23 01:48:29.253,3,78.35,12.37,1.03,0.00,8.25
2025-03-23 01:48:29.253,4,81.82,9.09,1.01,0.00,8.08
2025-03-23 01:48:29.253,5,77.32,13.40,0.00,0.00,9.28
2025-03-23 01:48:29.253,6,78.57,12.24,0.00,0.00,9.18
2025-03-23 01:48:29.253,7,80.00,10.00,1.00,0.00,9.00
2025-03-23 01:48:29.253,8,26.13,9.01,54.05,10.81,0.00
2025-03-23 01:48:29.253,9,31.25,5.21,60.42,2.08,1.04
2025-03-23 01:48:29.253,10,34.29,3.81,54.29,7.62,0.00
2025-03-23 01:48:29.253,11,31.37,6.86,56.86,3.92,0.98
2025-03-23 01:48:29.253,12,30.30,6.06,57.58,5.05,1.01
2025-03-23 01:48:29.253,13,31.96,6.19,56.70,4.12,1.03
2025-03-23 01:48:29.253,14,34.00,7.00,56.00,2.00,1.00
2025-03-23 01:48:29.253,15,50.51,6.06,41.41,1.01,1.01
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,58.69,6.84,28.94,2.89,2.64
2025-03-23 01:48:29.253,0,84.85,10.10,1.01,0.00,4.04
2025-03-23 01:48:29.253,1,85.71,9.18,0.00,0.00,5.10
2025-03-23 01:48:29.253,2,85.86,8.08,1.01,0.00,5.05
2025-03-23 01:48:29.253,3,88.24,5.88,0.00,0.00,5.88
2025-03-23 01:48:29.253,4,87.88,7.07,0.00,0.00,5.05
2025-03-23 01:48:29.253,5,84.85,9.09,1.01,0.00,5.05
2025-03-23 01:48:29.253,6,82.18,11.88,0.99,0.00,4.95
2025-03-23 01:48:29.253,7,86.87,8.08,0.00,0.00,5.05
2025-03-23 01:48:29.253,8,25.00,3.85,57.69,12.50,0.96
2025-03-23 01:48:29.253,9,28.71,4.95,57.43,8.91,0.00
2025-03-23 01:48:29.253,10,29.81,4.81,57.69,6.73,0.96
2025-03-23 01:48:29.253,11,29.17,4.17,62.50,4.17,0.00
2025-03-23 01:48:29.253,12,30.69,6.93,58.42,3.96,0.00
2025-03-23 01:48:29.253,13,29.00,6.00,59.00,6.00,0.00
2025-03-23 01:48:29.253,14,29.47,6.32,61.05,3.16,0.00
2025-03-23 01:48:29.253,15,52.08,3.12,44.79,0.00,0.00
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,60.40,7.06,27.62,2.77,2.14
2025-03-23 01:48:29.253,0,86.73,9.18,1.02,0.00,3.06
2025-03-23 01:48:29.253,1,89.11,6.93,0.99,0.00,2.97
2025-03-23 01:48:29.253,2,91.00,4.00,1.00,0.00,4.00
2025-03-23 01:48:29.253,3,87.76,7.14,2.04,0.00,3.06
2025-03-23 01:48:29.253,4,83.17,10.89,1.98,0.00,3.96
2025-03-23 01:48:29.253,5,84.00,11.00,1.00,0.00,4.00
2025-03-23 01:48:29.253,6,87.88,7.07,1.01,0.00,4.04
2025-03-23 01:48:29.253,7,88.78,5.10,1.02,1.02,4.08
2025-03-23 01:48:29.253,8,28.57,5.71,55.24,10.48,0.00
2025-03-23 01:48:29.253,9,22.68,9.28,58.76,8.25,1.03
2025-03-23 01:48:29.253,10,31.63,3.06,56.12,8.16,1.02
2025-03-23 01:48:29.253,11,28.87,8.25,57.73,5.15,0.00
2025-03-23 01:48:29.253,12,29.13,10.68,54.37,5.83,0.00
2025-03-23 01:48:29.253,13,35.35,6.06,54.55,3.03,1.01
2025-03-23 01:48:29.253,14,38.00,5.00,54.00,2.00,1.00
2025-03-23 01:48:29.253,15,54.35,3.26,41.30,0.00,1.09
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,58.05,7.55,28.74,3.40,2.26
2025-03-23 01:48:29.253,0,89.80,6.12,1.02,0.00,3.06
2025-03-23 01:48:29.253,1,87.88,7.07,1.01,0.00,4.04
2025-03-23 01:48:29.253,2,85.71,10.20,0.00,0.00,4.08
2025-03-23 01:48:29.253,3,87.00,9.00,0.00,0.00,4.00
2025-03-23 01:48:29.253,4,88.54,7.29,0.00,0.00,4.17
2025-03-23 01:48:29.253,5,86.60,9.28,0.00,0.00,4.12
2025-03-23 01:48:29.253,6,85.86,10.10,0.00,0.00,4.04
2025-03-23 01:48:29.253,7,88.54,7.29,0.00,0.00,4.17
2025-03-23 01:48:29.253,8,25.00,6.73,56.73,10.58,0.96
2025-03-23 01:48:29.253,9,30.63,5.41,54.05,9.91,0.00
2025-03-23 01:48:29.253,10,23.08,8.65,56.73,10.58,0.96
2025-03-23 01:48:29.253,11,27.08,6.25,61.46,4.17,1.04
2025-03-23 01:48:29.253,12,25.00,7.00,60.00,7.00,1.00
2025-03-23 01:48:29.253,13,31.07,6.80,57.28,4.85,0.00
2025-03-23 01:48:29.253,14,28.89,6.67,62.22,2.22,0.00
2025-03-23 01:48:29.253,15,45.45,7.07,43.43,3.03,1.01
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,59.34,7.31,28.27,2.41,2.67
2025-03-23 01:48:29.253,0,86.87,8.08,1.01,0.00,4.04
2025-03-23 01:48:29.253,1,88.89,7.07,0.00,0.00,4.04
2025-03-23 01:48:29.253,2,85.71,9.18,0.00,0.00,5.10
2025-03-23 01:48:29.253,3,81.82,12.12,1.01,0.00,5.05
2025-03-23 01:48:29.253,4,87.88,6.06,1.01,0.00,5.05
2025-03-23 01:48:29.253,5,88.00,7.00,0.00,0.00,5.00
2025-03-23 01:48:29.253,6,85.57,9.28,0.00,0.00,5.15
2025-03-23 01:48:29.253,7,83.84,11.11,0.00,0.00,5.05
2025-03-23 01:48:29.253,8,29.29,5.05,57.58,7.07,1.01
2025-03-23 01:48:29.253,9,29.41,3.92,56.86,8.82,0.98
2025-03-23 01:48:29.253,10,28.57,5.71,55.24,10.48,0.00
2025-03-23 01:48:29.253,11,28.57,7.14,58.16,5.10,1.02
2025-03-23 01:48:29.253,12,32.99,5.15,60.82,1.03,0.00
2025-03-23 01:48:29.253,13,29.47,9.47,58.95,1.05,1.05
2025-03-23 01:48:29.253,14,28.09,6.74,62.92,2.25,0.00
2025-03-23 01:48:29.253,15,52.53,4.04,41.41,2.02,0.00
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,58.05,7.19,29.15,2.74,2.86
2025-03-23 01:48:29.253,0,86.60,8.25,0.00,0.00,5.15
2025-03-23 01:48:29.253,1,81.44,12.37,1.03,0.00,5.15
2025-03-23 01:48:29.253,2,84.54,9.28,1.03,0.00,5.15
2025-03-23 01:48:29.253,3,89.90,5.05,0.00,0.00,5.05
2025-03-23 01:48:29.253,4,87.63,7.22,0.00,0.00,5.15
2025-03-23 01:48:29.253,5,85.29,7.84,0.98,0.00,5.88
2025-03-23 01:48:29.253,6,82.65,11.22,1.02,0.00,5.10
2025-03-23 01:48:29.253,7,83.84,10.10,1.01,0.00,5.05
2025-03-23 01:48:29.253,8,23.66,4.30,63.44,7.53,1.08
2025-03-23 01:48:29.253,9,30.19,5.66,55.66,7.55,0.94
2025-03-23 01:48:29.253,10,25.96,5.77,56.73,10.58,0.96
2025-03-23 01:48:29.253,11,30.30,5.05,58.59,6.06,0.00
2025-03-23 01:48:29.253,12,29.17,5.21,60.42,5.21,0.00
2025-03-23 01:48:29.253,13,32.63,5.26,61.05,1.05,0.00
2025-03-23 01:48:29.253,14,26.04,8.33,62.50,3.12,0.00
2025-03-23 01:48:29.253,15,48.96,4.17,43.75,2.08,1.04
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,55.26,9.21,28.13,2.86,4.54
2025-03-23 01:48:29.253,0,79.21,11.88,1.98,0.00,6.93
2025-03-23 01:48:29.253,1,84.00,7.00,1.00,0.00,8.00
2025-03-23 01:48:29.253,2,79.00,12.00,1.00,0.00,8.00
2025-03-23 01:48:29.253,3,82.83,7.07,1.01,0.00,9.09
2025-03-23 01:48:29.253,4,79.80,10.10,1.01,0.00,9.09
2025-03-23 01:48:29.253,5,78.12,12.50,0.00,0.00,9.38
2025-03-23 01:48:29.253,6,78.00,12.00,1.00,0.00,9.00
2025-03-23 01:48:29.253,7,76.53,13.27,1.02,0.00,9.18
2025-03-23 01:48:29.253,8,28.32,7.08,51.33,13.27,0.00
2025-03-23 01:48:29.253,9,25.96,5.77,56.73,11.54,0.00
2025-03-23 01:48:29.253,10,25.51,10.20,57.14,6.12,1.02
2025-03-23 01:48:29.253,11,29.41,7.84,56.86,4.90,0.98
2025-03-23 01:48:29.253,12,33.66,5.94,57.43,1.98,0.99
2025-03-23 01:48:29.253,13,32.67,6.93,57.43,2.97,0.00
2025-03-23 01:48:29.253,14,30.21,8.33,58.33,2.08,1.04
2025-03-23 01:48:29.253,15,46.46,10.10,41.41,1.01,1.01
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,59.98,6.48,28.30,2.99,2.24
2025-03-23 01:48:29.253,0,85.29,9.80,0.98,0.00,3.92
2025-03-23 01:48:29.253,1,88.89,7.07,0.00,0.00,4.04
2025-03-23 01:48:29.253,2,87.63,8.25,0.00,0.00,4.12
2025-03-23 01:48:29.253,3,87.88,8.08,0.00,0.00,4.04
2025-03-23 01:48:29.253,4,87.76,8.16,0.00,0.00,4.08
2025-03-23 01:48:29.253,5,87.25,7.84,0.98,0.00,3.92
2025-03-23 01:48:29.253,6,92.00,3.00,0.00,1.00,4.00
2025-03-23 01:48:29.253,7,89.22,6.86,0.00,0.00,3.92
2025-03-23 01:48:29.253,8,25.47,2.83,56.60,14.15,0.94
2025-03-23 01:48:29.253,9,29.00,6.00,58.00,6.00,1.00
2025-03-23 01:48:29.253,10,26.85,5.56,55.56,11.11,0.93
2025-03-23 01:48:29.253,11,29.70,5.94,58.42,4.95,0.99
2025-03-23 01:48:29.253,12,27.66,4.26,62.77,5.32,0.00
2025-03-23 01:48:29.253,13,30.61,7.14,59.18,3.06,0.00
2025-03-23 01:48:29.253,14,35.29,8.82,54.90,0.98,0.00
2025-03-23 01:48:29.253,15,52.08,4.17,43.75,0.00,0.00
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,59.65,7.52,27.88,2.69,2.26
2025-03-23 01:48:29.253,0,88.54,6.25,1.04,1.04,3.12
2025-03-23 01:48:29.253,1,86.87,7.07,2.02,0.00,4.04
2025-03-23 01:48:29.253,2,83.17,9.90,1.98,0.99,3.96
2025-03-23 01:48:29.253,3,88.89,6.06,1.01,0.00,4.04
2025-03-23 01:48:29.253,4,84.31,9.80,0.98,0.00,4.90
2025-03-23 01:48:29.253,5,85.71,8.16,1.02,0.00,5.10
2025-03-23 01:48:29.253,6,84.85,10.10,1.01,0.00,4.04
2025-03-23 01:48:29.253,7,87.00,8.00,1.00,0.00,4.00
2025-03-23 01:48:29.253,8,27.68,5.36,50.89,16.07,0.00
2025-03-23 01:48:29.253,9,29.00,7.00,59.00,5.00,0.00
2025-03-23 01:48:29.253,10,29.70,5.94,56.44,6.93,0.99
2025-03-23 01:48:29.253,11,34.00,8.00,54.00,3.00,1.00
2025-03-23 01:48:29.253,12,31.58,5.26,58.95,4.21,0.00
2025-03-23 01:48:29.253,13,32.63,6.32,56.84,4.21,0.00
2025-03-23 01:48:29.253,14,36.54,9.62,53.85,0.00,0.00
2025-03-23 01:48:29.253,15,47.37,7.37,44.21,0.00,1.05
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,58.81,7.63,28.16,3.10,2.30
2025-03-23 01:48:29.253,0,86.27,8.82,0.98,0.00,3.92
2025-03-23 01:48:29.253,1,87.63,8.25,0.00,0.00,4.12
2025-03-23 01:48:29.253,2,89.80,6.12,0.00,0.00,4.08
2025-03-23 01:48:29.253,3,86.00,10.00,0.00,0.00,4.00
2025-03-23 01:48:29.253,4,84.85,10.10,1.01,0.00,4.04
2025-03-23 01:48:29.253,5,87.88,7.07,0.00,0.00,5.05
2025-03-23 01:48:29.253,6,87.63,8.25,0.00,0.00,4.12
2025-03-23 01:48:29.253,7,84.69,10.20,0.00,0.00,5.10
2025-03-23 01:48:29.253,8,23.21,7.14,54.46,15.18,0.00
2025-03-23 01:48:29.253,9,31.19,8.26,55.05,4.59,0.92
2025-03-23 01:48:29.253,10,25.49,5.88,58.82,9.80,0.00
2025-03-23 01:48:29.253,11,31.43,7.62,55.24,5.71,0.00
2025-03-23 01:48:29.253,12,29.70,3.96,57.43,7.92,0.99
2025-03-23 01:48:29.253,13,35.00,5.00,58.00,1.00,1.00
2025-03-23 01:48:29.253,14,29.47,10.53,58.95,1.05,0.00
2025-03-23 01:48:29.253,15,51.02,5.10,41.84,2.04,0.00
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,59.08,8.07,28.31,2.14,2.40
2025-03-23 01:48:29.253,0,86.87,9.09,0.00,0.00,4.04
2025-03-23 01:48:29.253,1,89.00,6.00,1.00,0.00,4.00
2025-03-23 01:48:29.253,2,86.73,8.16,1.02,0.00,4.08
2025-03-23 01:48:29.253,3,87.76,7.14,1.02,0.00,4.08
2025-03-23 01:48:29.253,4,86.60,9.28,0.00,0.00,4.12
2025-03-23 01:48:29.253,5,80.39,14.71,0.98,0.00,3.92
2025-03-23 01:48:29.253,6,88.89,7.07,0.00,0.00,4.04
2025-03-23 01:48:29.253,7,89.90,6.06,0.00,0.00,4.04
2025-03-23 01:48:29.253,8,26.61,7.34,54.13,11.01,0.92
2025-03-23 01:48:29.253,9,25.53,7.45,64.89,2.13,0.00
2025-03-23 01:48:29.253,10,29.00,8.00,57.00,5.00,1.00
2025-03-23 01:48:29.253,11,25.77,6.19,58.76,7.22,2.06
2025-03-23 01:48:29.253,12,28.43,8.82,56.86,5.88,0.00
2025-03-23 01:48:29.253,13,31.25,9.38,58.33,1.04,0.00
2025-03-23 01:48:29.253,14,34.34,8.08,56.57,0.00,1.01
2025-03-23 01:48:29.253,15,49.48,6.19,42.27,1.03,1.03
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,56.96,8.53,28.61,3.32,2.57
2025-03-23 01:48:29.253,0,88.00,7.00,1.00,0.00,4.00
2025-03-23 01:48:29.253,1,87.50,8.33,0.00,0.00,4.17
2025-03-23 01:48:29.253,2,86.32,8.42,0.00,0.00,5.26
2025-03-23 01:48:29.253,3,86.00,9.00,0.00,0.00,5.00
2025-03-23 01:48:29.253,4,86.60,8.25,0.00,0.00,5.15
2025-03-23 01:48:29.253,5,81.44,13.40,0.00,0.00,5.15
2025-03-23 01:48:29.253,6,83.00,12.00,0.00,0.00,5.00
2025-03-23 01:48:29.253,7,87.76,8.16,0.00,0.00,4.08
2025-03-23 01:48:29.253,8,23.58,8.49,55.66,11.32,0.94
2025-03-23 01:48:29.253,9,23.76,6.93,59.41,8.91,0.99
2025-03-23 01:48:29.253,10,29.63,8.33,54.63,6.48,0.93
2025-03-23 01:48:29.253,11,24.00,8.00,59.00,9.00,0.00
2025-03-23 01:48:29.253,12,25.49,8.82,57.84,7.84,0.00
2025-03-23 01:48:29.253,13,31.00,7.00,59.00,3.00,0.00
2025-03-23 01:48:29.253,14,28.87,8.25,59.79,3.09,0.00
2025-03-23 01:48:29.253,15,47.42,6.19,43.30,2.06,1.03
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,56.07,8.96,28.04,2.64,4.29
2025-03-23 01:48:29.253,0,81.63,10.20,1.02,0.00,7.14
2025-03-23 01:48:29.253,1,81.00,10.00,1.00,0.00,8.00
2025-03-23 01:48:29.253,2,81.00,11.00,1.00,0.00,7.00
2025-03-23 01:48:29.253,3,81.19,8.91,0.99,0.00,8.91
2025-03-23 01:48:29.253,4,78.43,10.78,1.96,0.00,8.82
2025-03-23 01:48:29.253,5,78.35,12.37,0.00,0.00,9.28
2025-03-23 01:48:29.253,6,83.00,7.00,1.00,0.00,9.00
2025-03-23 01:48:29.253,7,82.35,7.84,0.98,0.00,8.82
2025-03-23 01:48:29.253,8,29.36,4.59,53.21,12.84,0.00
2025-03-23 01:48:29.253,9,29.13,6.80,56.31,7.77,0.00
2025-03-23 01:48:29.253,10,29.81,8.65,56.73,3.85,0.96
2025-03-23 01:48:29.253,11,29.09,11.82,53.64,4.55,0.91
2025-03-23 01:48:29.253,12,29.29,6.06,59.60,4.04,1.01
2025-03-23 01:48:29.253,13,28.85,9.62,55.77,5.77,0.00
2025-03-23 01:48:29.253,14,32.00,10.00,56.00,2.00,0.00
2025-03-23 01:48:29.253,15,50.50,7.92,41.58,0.00,0.00
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,59.17,8.31,27.96,2.77,1.79
2025-03-23 01:48:29.253,0,88.00,8.00,1.00,0.00,3.00
2025-03-23 01:48:29.253,1,87.88,8.08,1.01,0.00,3.03
2025-03-23 01:48:29.253,2,88.89,8.08,0.00,0.00,3.03
2025-03-23 01:48:29.253,3,88.89,8.08,0.00,0.00,3.03
2025-03-23 01:48:29.253,4,93.00,4.00,0.00,0.00,3.00
2025-03-23 01:48:29.253,5,86.14,8.91,0.99,0.00,3.96
2025-03-23 01:48:29.253,6,86.00,11.00,0.00,0.00,3.00
2025-03-23 01:48:29.253,7,89.11,7.92,0.00,0.00,2.97
2025-03-23 01:48:29.253,8,25.93,6.48,55.56,12.04,0.00
2025-03-23 01:48:29.253,9,26.42,8.49,54.72,9.43,0.94
2025-03-23 01:48:29.253,10,28.85,9.62,57.69,3.85,0.00
2025-03-23 01:48:29.253,11,30.00,7.00,58.00,5.00,0.00
2025-03-23 01:48:29.253,12,31.07,8.74,56.31,3.88,0.00
2025-03-23 01:48:29.253,13,27.00,10.00,58.00,4.00,1.00
2025-03-23 01:48:29.253,14,31.00,7.00,58.00,3.00,1.00
2025-03-23 01:48:29.253,15,46.15,11.54,39.42,1.92,0.96
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,59.46,7.35,27.96,2.74,2.49
2025-03-23 01:48:29.253,0,87.00,7.00,2.00,0.00,4.00
2025-03-23 01:48:29.253,1,87.13,6.93,1.98,0.00,3.96
2025-03-23 01:48:29.253,2,87.00,7.00,2.00,0.00,4.00
2025-03-23 01:48:29.253,3,85.29,8.82,1.96,0.00,3.92
2025-03-23 01:48:29.253,4,87.00,7.00,2.00,0.00,4.00
2025-03-23 01:48:29.253,5,87.00,8.00,1.00,0.00,4.00
2025-03-23 01:48:29.253,6,88.24,5.88,1.96,0.00,3.92
2025-03-23 01:48:29.253,7,83.84,9.09,1.01,0.00,6.06
2025-03-23 01:48:29.253,8,31.19,6.42,51.38,9.17,1.83
2025-03-23 01:48:29.253,9,27.18,9.71,54.37,7.77,0.97
2025-03-23 01:48:29.253,10,28.28,6.06,56.57,8.08,1.01
2025-03-23 01:48:29.253,11,33.01,6.80,55.34,3.88,0.97
2025-03-23 01:48:29.253,12,29.29,8.08,57.58,4.04,1.01
2025-03-23 01:48:29.253,13,26.32,7.37,58.95,7.37,0.00
2025-03-23 01:48:29.253,14,34.34,5.05,57.58,3.03,0.00
2025-03-23 01:48:29.253,15,49.47,8.42,42.11,0.00,0.00
2025-03-23 01:48:29.253,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 01:48:29.253,all,59.15,6.56,28.86,3.37,2.06
2025-03-23 01:48:29.253,0,87.50,9.38,0.00,0.00,3.12
2025-03-23 01:48:29.253,1,88.89,8.08,0.00,0.00,3.03
2025-03-23 01:48:29.253,2,91.00,5.00,0.00,0.00,4.00
2025-03-23 01:48:29.253,3,92.00,3.00,1.00,0.00,4.00
2025-03-23 01:48:29.253,4,87.13,7.92,0.99,0.00,3.96
2025-03-23 01:48:29.253,5,86.87,9.09,0.00,0.00,4.04
2025-03-23 01:48:29.253,6,86.87,9.09,0.00,0.00,4.04
2025-03-23 01:48:29.253,7,88.89,7.07,0.00,0.00,4.04
2025-03-23 01:48:29.253,8,28.85,4.81,56.73,9.62,0.00
2025-03-23 01:48:29.253,9,29.09,3.64,53.64,12.73,0.91
2025-03-23 01:48:29.253,10,24.74,6.19,61.86,6.19,1.03
2025-03-23 01:48:29.253,11,26.42,5.66,56.60,11.32,0.00
2025-03-23 01:48:29.253,12,26.80,8.25,61.86,3.09,0.00
