Timestamp,r/s,rMB/s,r_await,rareq-sz,w/s,wMB/s,w_await,wareq-sz
2025-03-23 01:48:29.251,47318.00,2824.93,0.39,61.13,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46652.00,2797.04,0.39,61.39,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47059.00,2814.26,0.39,61.24,2.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,47291.00,2828.02,0.38,61.24,3.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,46830.00,2803.97,0.39,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46923.00,2809.23,0.38,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46753.00,2795.34,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47290.00,2831.39,0.38,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46985.00,2805.97,0.38,61.15,1.00,0.00,0.00,4.00
2025-03-23 01:48:29.251,47311.00,2828.64,0.38,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46818.00,2802.79,0.38,61.30,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47030.00,2808.21,0.38,61.14,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47306.00,2822.66,0.38,61.10,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46741.00,2791.85,0.38,61.16,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47268.00,2828.04,0.38,61.27,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46907.00,2801.63,0.38,61.16,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47075.00,2814.24,0.38,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47350.00,2830.57,0.38,61.21,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46804.00,2804.41,0.38,61.36,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,31147.00,1861.92,0.40,61.21,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,5172.00,558.94,0.45,110.66,701.00,204.67,0.52,298.97
2025-03-23 01:48:29.251,13828.00,1625.81,0.59,120.40,2080.00,642.96,0.67,316.53
2025-03-23 01:48:29.251,13128.00,799.34,0.26,62.35,163.00,26.16,0.17,164.34
2025-03-23 01:48:29.251,14000.00,840.94,0.25,61.51,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,39328.00,2347.60,0.34,61.13,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47287.00,2813.49,0.38,60.93,57.00,0.40,0.00,7.16
2025-03-23 01:48:29.251,47172.00,2810.36,0.38,61.01,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47020.00,2818.12,0.39,61.37,72.00,0.28,0.00,4.00
2025-03-23 01:48:29.251,46971.00,2809.44,0.39,61.25,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46925.00,2799.26,0.39,61.09,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47287.00,2818.39,0.39,61.03,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47399.00,2824.63,0.39,61.02,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46842.00,2800.41,0.39,61.22,69.00,0.27,0.00,4.00
2025-03-23 01:48:29.251,47082.00,2816.79,0.39,61.26,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47341.00,2823.75,0.38,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46871.00,2803.29,0.39,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47158.00,2820.01,0.39,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46955.00,2806.07,0.38,61.20,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46968.00,2812.56,0.38,61.32,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46824.00,2797.95,0.38,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47284.00,2831.96,0.38,61.33,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47081.00,2808.16,0.39,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47092.00,2815.92,0.39,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46943.00,2806.36,0.40,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47025.00,2816.85,0.39,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46665.00,2791.51,0.37,61.26,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46629.00,2790.90,0.37,61.29,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46834.00,2799.65,0.39,61.21,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47100.00,2811.94,0.39,61.13,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47192.00,2825.74,0.39,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47149.00,2817.93,0.39,61.20,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46857.00,2801.78,0.39,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47073.00,2817.70,0.39,61.29,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46964.00,2811.14,0.39,61.29,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46959.00,2808.39,0.39,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47259.00,2820.69,0.39,61.12,7.00,0.09,0.00,12.57
2025-03-23 01:48:29.251,47027.00,2817.23,0.39,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46908.00,2805.18,0.39,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47165.00,2815.24,0.40,61.12,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47135.00,2814.51,0.39,61.14,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46935.00,2807.09,0.40,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47067.00,2807.82,0.39,61.09,5.00,0.02,0.00,4.00
2025-03-23 01:48:29.251,47188.00,2819.44,0.39,61.18,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46871.00,2807.65,0.39,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46865.00,2806.71,0.39,61.33,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47057.00,2810.27,0.39,61.15,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47088.00,2814.97,0.39,61.22,1.00,0.00,0.00,4.00
2025-03-23 01:48:29.251,47117.00,2815.81,0.38,61.20,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47180.00,2823.77,0.38,61.29,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46999.00,2807.63,0.38,61.17,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46956.00,2803.65,0.38,61.14,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47201.00,2822.03,0.38,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47020.00,2810.89,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47055.00,2814.67,0.39,61.25,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47109.00,2814.92,0.39,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46824.00,2806.09,0.40,61.37,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47112.00,2816.02,0.40,61.21,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46935.00,2805.74,0.39,61.21,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46867.33,2797.77,0.38,61.13,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46780.00,2798.23,0.39,61.25,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47155.00,2812.70,0.38,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47067.00,2816.13,0.38,61.27,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47036.00,2812.50,0.38,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47127.00,2813.29,0.38,61.13,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47349.00,2824.74,0.38,61.09,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46804.00,2799.74,0.39,61.25,8.00,0.08,2.00,10.50
2025-03-23 01:48:29.251,46937.00,2808.39,0.39,61.27,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47017.00,2809.75,0.39,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47037.00,2809.75,0.39,61.17,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47270.00,2829.80,0.38,61.30,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46900.00,2805.02,0.39,61.24,2.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,46949.00,2807.08,0.39,61.22,3.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,47056.00,2818.78,0.39,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46837.00,2805.94,0.39,61.35,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47180.00,2820.45,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47008.00,2813.79,0.38,61.29,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47093.00,2818.11,0.39,61.28,1.00,0.00,0.00,4.00
2025-03-23 01:48:29.251,46970.00,2797.70,0.39,60.99,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47059.00,2819.62,0.38,61.35,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46961.00,2805.79,0.39,61.18,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46897.00,2796.94,0.38,61.07,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47575.00,2842.54,0.38,61.18,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46836.00,2804.25,0.39,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47092.00,2809.60,0.38,61.09,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47166.00,2820.74,0.38,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46724.00,2793.29,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47283.00,2834.34,0.39,61.38,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46987.00,2809.46,0.38,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,5755.00,343.62,0.40,61.14,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,6865.00,762.48,0.49,113.73,901.00,274.82,0.61,312.34
2025-03-23 01:48:29.251,13827.00,1540.05,0.55,114.05,2043.00,598.96,0.60,300.21
2025-03-23 01:48:29.251,13044.00,780.12,0.25,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,14643.00,876.35,0.26,61.28,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,42918.00,2558.71,0.35,61.05,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47335.00,2818.45,0.38,60.97,57.00,0.40,0.00,7.16
2025-03-23 01:48:29.251,47007.00,2804.55,0.39,61.09,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46939.00,2811.78,0.39,61.34,72.00,0.28,0.00,4.00
2025-03-23 01:48:29.251,46985.00,2809.05,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47452.00,2830.41,0.38,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47163.00,2810.59,0.40,61.02,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46876.00,2795.85,0.39,61.07,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47109.00,2814.89,0.39,61.19,69.00,0.27,0.00,4.00
2025-03-23 01:48:29.251,46902.00,2806.59,0.39,61.28,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47198.00,2815.68,0.39,61.09,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47062.00,2813.50,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47013.00,2813.88,0.39,61.29,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47055.00,2810.14,0.38,61.15,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47141.00,2824.60,0.38,61.36,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47029.00,2808.46,0.38,61.15,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46849.00,2806.99,0.38,61.35,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47365.00,2822.99,0.39,61.03,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46929.00,2807.77,0.39,61.27,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46881.00,2803.02,0.40,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46993.00,2813.60,0.39,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47176.00,2822.62,0.37,61.27,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46530.00,2784.12,0.37,61.27,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46661.00,2789.52,0.40,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47113.00,2813.32,0.39,61.15,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46916.00,2809.12,0.39,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47390.00,2834.03,0.39,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46853.00,2799.68,0.39,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47158.00,2821.10,0.39,61.26,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46756.00,2800.85,0.39,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46879.00,2802.47,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47534.00,2836.88,0.38,61.11,7.00,0.09,0.00,12.57
2025-03-23 01:48:29.251,46567.00,2789.13,0.40,61.33,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47451.00,2839.66,0.39,61.28,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46816.00,2792.55,0.40,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47290.00,2825.00,0.39,61.17,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47084.00,2816.55,0.39,61.26,2.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,46888.00,2796.66,0.39,61.08,3.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,47255.00,2824.41,0.39,61.20,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46668.00,2796.39,0.40,61.36,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47049.00,2815.68,0.39,61.28,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47295.00,2823.38,0.38,61.13,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46940.00,2808.32,0.39,61.26,1.00,0.00,0.00,4.00
2025-03-23 01:48:29.251,47055.00,2811.83,0.38,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47170.00,2824.73,0.38,61.32,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46829.00,2798.17,0.38,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47136.00,2813.00,0.38,61.11,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47333.00,2829.59,0.38,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46730.00,2794.20,0.40,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47040.00,2812.67,0.39,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47036.00,2810.31,0.39,61.18,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47121.00,2823.10,0.39,61.35,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47018.00,2810.74,0.39,61.21,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46830.00,2798.32,0.39,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47395.00,2830.82,0.38,61.16,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46835.00,2800.31,0.39,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47130.00,2811.23,0.38,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47227.00,2824.20,0.38,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46891.00,2805.74,0.38,61.27,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46885.00,2798.46,0.38,61.12,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47614.00,2842.09,0.37,61.12,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46723.00,2796.39,0.39,61.29,8.00,0.08,2.00,10.50
2025-03-23 01:48:29.251,46985.00,2810.61,0.39,61.25,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47064.00,2812.14,0.39,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47034.00,2808.53,0.39,61.15,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47318.00,2833.73,0.38,61.32,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46682.00,2791.23,0.39,61.23,2.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,47169.00,2822.07,0.38,61.26,3.00,0.01,0.00,4.00
2025-03-23 01:48:29.251,46852.00,2805.15,0.39,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46886.00,2808.65,0.39,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47282.00,2826.54,0.39,61.22,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46886.00,2806.82,0.38,61.30,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47251.00,2825.12,0.38,61.22,1.00,0.00,0.00,4.00
2025-03-23 01:48:29.251,47101.00,2808.93,0.39,61.07,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46823.00,2804.95,0.38,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47054.00,2809.58,0.38,61.14,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47281.00,2820.21,0.38,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47020.00,2809.56,0.38,61.19,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46824.00,2805.05,0.38,61.34,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47154.00,2811.67,0.38,61.06,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46999.00,2810.15,0.38,61.23,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47002.00,2812.82,0.38,61.28,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47078.00,2821.00,0.39,61.36,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47129.00,2816.63,0.39,61.20,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,4010.00,417.57,0.42,106.63,553.00,158.51,0.41,293.52
2025-03-23 01:48:29.251,13874.00,1641.17,0.59,121.13,2024.00,635.32,0.69,321.43
2025-03-23 01:48:29.251,13195.00,862.04,0.27,66.90,367.00,79.95,0.47,223.08
2025-03-23 01:48:29.251,13700.00,823.48,0.26,61.55,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,37153.00,2220.46,0.33,61.20,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47171.00,2805.53,0.39,60.90,57.00,0.40,0.00,7.16
2025-03-23 01:48:29.251,47370.00,2819.96,0.38,60.96,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46624.00,2792.63,0.39,61.33,72.00,0.28,0.00,4.00
2025-03-23 01:48:29.251,47001.00,2813.92,0.39,61.31,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47048.00,2806.36,0.39,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47321.00,2819.85,0.39,61.02,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47263.00,2817.20,0.39,61.04,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46877.00,2803.34,0.39,61.24,69.00,0.27,0.00,4.00
2025-03-23 01:48:29.251,47125.00,2818.25,0.39,61.24,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,46977.00,2802.13,0.39,61.08,0.00,0.00,0.00,0.00
2025-03-23 01:48:29.251,47152.00,2820.11,0.39,61.24,0.00,0.00,0.00,0.00
