,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,cache_usage,cache_capacity
0,1732571835181,0,READ,9,3280.89,44.64,1391.12,1071.1,2392.06,3280.89,3280.89,95216,10485760
1,1732571835181,1,READ,9,3258.37,45.06,1333.59,1092.61,2240.51,3258.37,3258.37,95216,10485760
2,1732571835181,2,READ,893,516.35,0.43,198.17,116.86,487.42,507.13,515.58,7810256,10485760
3,1732571835181,3,READ,893,522.24,0.11,174.86,70.85,487.94,506.88,517.89,7810160,10485760
4,1732571835683,0,READ,10,3375.1,45.89,1208.0,1031.68,1395.71,3375.1,3375.1,190360,10110734
5,1732571835683,1,READ,10,3581.95,49.92,1206.12,1033.21,1163.26,3581.95,3581.95,190344,10110606
6,1732571835683,2,READ,1002,540.16,0.02,197.94,98.62,484.35,505.09,519.93,10794264,10930291
7,1732571835683,3,READ,1004,534.53,0.11,165.39,58.3,483.58,504.06,522.75,10655592,10791669
8,1732571836185,0,READ,10,3622.91,40.35,1509.4,1059.84,3074.05,3622.91,3622.91,311432,9489225
9,1732571836185,1,READ,10,3178.49,56.03,1464.7,1041.41,3074.05,3178.49,3178.49,311416,9488971
10,1732571836185,2,READ,1000,516.86,0.13,171.13,69.57,483.58,501.5,510.72,11486120,11620844
11,1732571836185,3,READ,1000,517.12,0.24,154.82,56.77,487.17,505.09,515.58,11209080,11344465
12,1732571836687,0,READ,10,3160.06,38.91,981.02,1027.58,1330.17,3160.06,3160.06,389264,8929270
13,1732571836687,1,READ,11,3237.89,37.73,1027.27,1052.67,1470.46,3237.89,3237.89,397912,8923858
14,1732571836687,2,READ,1006,525.31,0.08,173.2,68.22,480.0,505.09,513.79,12255808,12340815
15,1732571836687,3,READ,1006,519.17,0.05,121.88,50.88,463.1,501.25,511.74,11624232,11753140
16,1732571837189,0,READ,11,3299.33,997.38,1469.25,1059.84,3115.01,3299.33,3299.33,519000,8258161
17,1732571837189,1,READ,10,3112.96,998.4,1528.58,1074.17,3061.76,3112.96,3112.96,518984,8257128
18,1732571837189,2,READ,1003,525.82,0.45,169.53,65.98,478.72,502.01,511.23,12731464,12864760
19,1732571837189,3,READ,1007,513.53,0.06,98.97,49.15,267.01,498.94,513.02,12445808,12572104
20,1732571837694,0,READ,10,3098.62,39.81,740.1,68.8,1048.58,3098.62,3098.62,579536,7624407
21,1732571837694,1,READ,10,3119.1,36.77,753.61,42.34,1135.62,3119.1,3119.1,579520,7624100
22,1732571837694,2,READ,1009,512.77,0.16,192.21,85.12,484.61,501.5,512.51,13284952,13415676
23,1732571837694,3,READ,1004,521.98,0.42,126.39,49.15,473.86,506.62,521.47,13146296,13279715
24,1732571838196,0,READ,10,1057.79,38.62,339.99,48.48,1016.32,1057.79,1057.79,605480,6995562
25,1732571838196,1,READ,10,1124.35,38.43,349.38,39.42,1069.06,1124.35,1124.35,605464,6995520
26,1732571838196,2,READ,1003,521.47,0.3,171.05,69.82,480.25,506.88,517.38,13985440,14114302
27,1732571838196,3,READ,1003,516.61,0.1,110.06,51.13,423.42,500.99,516.1,13725744,13837771
28,1732571838698,0,READ,10,3252.22,38.3,772.16,45.47,3055.61,3252.22,3252.22,666016,6386503
29,1732571838698,1,READ,10,5439.49,38.46,993.96,46.17,3158.01,5439.49,5439.49,666000,6385940
30,1732571838698,2,READ,1003,536.06,0.46,178.75,66.75,483.33,506.11,518.65,14253544,14381912
