,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,cache_usage,cache_capacity
0,1732415254350,0,READ,446,891.9,20.0,418.71,468.74,607.74,799.23,891.9,3260848,10485760
1,1732415254350,1,READ,446,927.23,24.06,482.03,480.25,594.94,819.2,927.23,3849168,10485760
2,1732415254350,2,READ,446,934.91,23.84,478.07,472.32,603.65,803.33,934.91,3857656,10485760
3,1732415254350,3,READ,446,1388.54,25.42,488.39,485.89,598.53,848.38,1388.54,3857752,10485760
4,1732415254852,0,READ,498,4612.1,20.06,275.3,278.78,572.93,701.95,4612.1,5544192,10485760
5,1732415254852,1,READ,502,925.7,25.54,484.32,483.33,597.5,755.2,809.98,8173712,10485760
6,1732415254852,2,READ,501,1195.01,24.67,482.58,480.0,588.8,844.29,967.17,8173632,10485760
7,1732415254852,3,READ,501,906.75,25.28,481.87,480.51,600.58,808.45,864.77,8174128,10485760
8,1732415255354,0,READ,494,6635.52,20.32,214.83,26.91,547.84,733.18,6635.52,7135632,10290091
9,1732415255354,1,READ,502,1001.98,25.04,486.12,490.5,609.79,826.88,936.96,10457088,10643371
10,1732415255354,2,READ,501,2963.45,24.35,478.73,473.09,593.92,722.94,1297.41,10335872,10504208
11,1732415255354,3,READ,504,870.4,24.93,481.91,482.05,601.6,796.67,855.55,10319104,10506986
12,1732415255859,0,READ,505,1030.65,20.82,118.36,25.77,494.08,660.99,1014.78,8000528,9921324
13,1732415255859,1,READ,503,1006.08,28.27,473.15,479.49,588.29,710.65,975.87,10794360,10912050
14,1732415255859,2,READ,497,6500.35,28.66,491.12,481.28,588.29,787.97,6500.35,10379096,10493430
15,1732415255859,3,READ,502,1220.61,25.09,473.42,472.57,600.06,833.02,1081.34,10500728,10615781
16,1732415256360,0,READ,502,962.56,20.11,113.6,24.61,488.19,638.46,762.37,8597304,9849843
17,1732415256360,1,READ,502,853.5,24.99,471.93,478.46,593.41,763.9,825.86,10794344,10928380
18,1732415256360,2,READ,502,986.62,25.92,472.33,469.76,594.43,757.25,881.15,10379096,10513004
19,1732415256360,3,READ,502,1180.67,24.5,486.43,480.0,604.67,822.78,1026.56,10518008,10652098
20,1732415256862,0,READ,501,697.34,19.49,82.66,23.68,417.02,621.05,679.42,8934608,9864706
21,1732415256862,1,READ,501,1217.54,26.14,482.31,484.35,600.58,816.64,876.54,10794296,10923711
22,1732415256862,2,READ,502,1063.93,27.09,493.22,498.43,613.89,849.41,929.79,10379064,10508284
23,1732415256862,3,READ,501,1065.98,27.54,470.78,474.37,600.58,786.43,1006.59,10517992,10646904
24,1732415257364,0,READ,501,833.02,19.6,65.6,23.39,32.75,632.32,680.96,9133512,9847180
25,1732415257364,1,READ,499,1793.02,28.21,508.44,501.76,614.4,1141.76,1793.02,10794280,10929194
26,1732415257364,2,READ,501,1048.06,24.59,484.34,480.77,613.89,880.13,980.48,10379048,10514167
27,1732415257364,3,READ,500,2652.16,23.2,488.65,482.3,600.06,838.65,2652.16,10517944,10652838
28,1732415257865,0,READ,502,724.48,18.86,53.84,23.31,28.05,581.12,695.81,9237288,9846982
29,1732415257865,1,READ,500,1692.67,25.76,484.43,486.91,612.86,903.17,1186.82,10794280,10929286
30,1732415257865,2,READ,501,921.6,27.81,474.33,482.05,596.48,780.8,862.72,10379048,10514038
31,1732415257865,3,READ,502,939.01,26.86,472.06,483.07,593.41,813.57,911.87,10517928,10653006
32,1732415258367,0,READ,501,749.05,19.38,51.86,24.16,28.38,591.36,712.19,9254584,9723260
33,1732415258367,1,READ,501,1087.49,24.37,477.89,475.9,595.46,810.5,861.18,10794248,10924284
34,1732415258367,2,READ,502,843.26,26.96,473.7,473.34,598.53,717.82,839.68,10379032,10509223
35,1732415258367,3,READ,501,1448.96,29.23,477.88,473.6,595.46,768.51,1285.12,10656296,10786759
36,1732415258869,0,READ,501,711.17,19.87,54.54,25.74,34.02,558.08,694.27,9289176,9722384
37,1732415258869,1,READ,502,1395.71,29.06,482.59,480.51,607.74,846.85,936.96,10794232,10924478
38,1732415258869,2,READ,503,1081.34,29.1,485.53,483.58,593.41,842.75,1072.13,10379000,10509707
39,1732415258869,3,READ,502,1674.24,27.62,482.72,478.98,586.24,947.71,1282.05,10656280,10787224
40,1732415259374,0,READ,504,771.58,19.52,44.53,24.3,27.89,491.77,583.17,9315120,9720280
41,1732415259374,1,READ,504,1683.45,28.19,476.69,481.54,590.34,753.66,819.2,10794216,10925758
42,1732415259374,2,READ,503,1166.34,27.5,484.39,480.25,620.03,850.94,911.87,10378984,10510310
43,1732415259374,3,READ,497,5484.54,27.92,477.49,471.81,584.19,822.27,5484.54,10656264,10787052
44,1732415259875,0,READ,502,704.51,19.66,46.26,23.89,27.82,497.66,570.88,9332416,9714232
45,1732415259875,1,READ,501,1320.96,28.72,488.07,476.93,601.6,975.36,1056.77,10794200,10927294
46,1732415259875,2,READ,501,1218.56,27.82,478.77,474.37,590.85,876.54,1113.09,10378952,10511982
47,1732415259875,3,READ,502,926.21,29.79,481.42,480.51,588.29,782.85,926.21,10656264,10789405
48,1732415260377,0,READ,501,819.2,20.62,48.88,23.18,26.82,494.59,611.84,9349712,9721755
49,1732415260377,1,READ,501,1188.86,27.52,488.15,483.58,608.25,945.66,1115.13,10794184,10924815
50,1732415260377,2,READ,496,6221.82,28.4,493.78,474.88,589.82,844.8,6221.82,10378952,10509479
51,1732415260377,3,READ,502,1225.73,24.61,480.44,473.86,606.72,850.43,1090.56,10656264,10787317
52,1732415260879,0,READ,501,643.58,19.63,41.96,22.75,25.65,495.62,580.1,9358360,9708082
53,1732415260879,1,READ,497,3768.32,27.26,490.61,484.1,596.99,783.36,3768.32,10794184,10929384
54,1732415260879,2,READ,501,1117.18,28.18,490.5,492.29,615.93,855.55,1106.94,10378952,10514268
55,1732415260879,3,READ,501,1031.17,26.38,479.44,477.95,606.72,769.02,920.58,10656248,10791544
56,1732415261381,0,READ,502,664.58,19.52,41.7,23.02,30.8,434.18,598.53,9375656,9717084
57,1732415261381,1,READ,501,1396.73,25.28,482.98,483.84,613.89,809.98,1007.62,10794168,10926077
58,1732415261381,2,READ,502,790.53,24.24,476.33,481.28,598.01,754.17,790.53,10378952,10511873
59,1732415261381,3,READ,503,1345.54,24.99,486.07,483.84,608.25,878.59,1245.18,10656216,10789093
60,1732415261885,0,READ,504,616.45,19.46,47.3,25.61,31.39,485.63,553.98,9375656,9718128
61,1732415261885,1,READ,500,2791.42,28.05,497.2,487.42,608.77,880.13,2791.42,10794136,10926000
62,1732415261885,2,READ,502,1425.41,28.56,480.25,473.86,596.99,950.78,1110.02,10378936,10510865
63,1732415261885,3,READ,502,1003.52,28.91,484.86,482.3,608.25,902.14,947.71,10656184,10788161
64,1732415262387,0,READ,502,567.29,20.08,44.28,24.46,27.97,440.06,502.01,9375656,9714556
65,1732415262387,1,READ,501,1432.58,27.78,488.58,491.52,595.46,926.72,1128.45,10794120,10927088
66,1732415262387,2,READ,497,5447.68,27.94,496.52,483.84,594.94,852.99,5447.68,10378856,10511920
67,1732415262387,3,READ,499,3565.57,28.61,492.51,485.38,599.55,815.1,3565.57,10656136,10789552
68,1732415262889,0,READ,501,629.25,19.65,42.8,23.23,26.94,442.37,543.74,9297824,9631164
69,1732415262889,1,READ,502,911.87,27.36,476.03,474.37,598.01,751.62,839.68,10794104,10912629
70,1732415262889,2,READ,501,1176.58,27.55,492.02,488.96,613.89,836.61,1125.38,10378824,10495755
71,1732415262889,3,READ,502,850.94,27.79,480.86,484.61,590.34,812.03,847.87,10777064,10904846
72,1732415263391,0,READ,501,718.34,19.87,39.58,23.1,25.71,430.08,600.06,9297824,9578363
73,1732415263391,1,READ,502,1001.98,24.02,478.82,476.93,609.28,787.46,991.74,10794072,10926940
74,1732415263391,2,READ,502,948.22,28.96,483.6,487.42,599.04,793.09,913.41,10378776,10511524
75,1732415263391,3,READ,501,1660.93,27.73,480.93,484.1,593.92,802.3,1065.98,10794296,10926855
76,1732415263892,0,READ,502,584.7,19.9,38.86,22.78,25.63,388.35,583.17,9297824,9579213
77,1732415263892,1,READ,495,6279.17,28.16,494.12,476.93,603.13,832.51,6279.17,10794008,10926436
78,1732415263892,2,READ,500,2560.0,25.31,481.05,486.65,601.6,805.38,2560.0,10378776,10511244
79,1732415263892,3,READ,498,2953.22,24.93,489.32,479.23,602.62,842.24,2953.22,10794216,10926437
80,1732415264394,0,READ,501,731.65,19.44,45.28,22.89,25.74,487.17,634.37,9306472,9583573
81,1732415264394,1,READ,501,1521.66,24.75,486.64,478.46,606.72,860.16,1158.14,10793976,10925048
82,1732415264394,2,READ,502,1086.46,24.85,479.56,474.88,602.62,834.05,953.86,10378760,10509971
83,1732415264394,3,READ,501,939.52,24.62,472.22,468.74,588.29,716.29,897.53,10794200,10925087
84,1732415264896,0,READ,501,527.36,19.39,39.96,22.82,25.54,397.06,525.82,9211344,9522581
85,1732415264896,1,READ,501,963.58,24.46,489.73,491.77,599.04,819.2,897.02,10793944,10906858
86,1732415264896,2,READ,501,1005.05,27.39,485.1,480.51,610.82,788.99,950.27,10378760,10493356
87,1732415264896,3,READ,501,1853.44,27.26,479.62,475.13,599.55,835.58,929.28,10923904,11021316
88,1732415265397,0,READ,502,636.41,19.86,41.32,22.98,25.5,496.13,609.79,9211344,9428123
89,1732415265397,1,READ,502,1060.86,24.67,473.2,480.51,588.8,839.68,960.51,10793928,10930475
90,1732415265397,2,READ,495,6414.34,24.67,481.48,472.57,576.51,838.65,6414.34,10378760,10515393
91,1732415265397,3,READ,501,1672.19,24.83,479.9,476.16,588.29,776.19,1057.79,10932536,11069175
92,1732415265899,0,READ,502,615.42,19.74,46.2,22.89,25.79,328.96,501.76,9211344,9444494
93,1732415265899,1,READ,501,1261.57,24.29,477.17,471.81,611.33,827.39,1093.63,10793896,10924930
94,1732415265899,2,READ,500,1189.89,24.53,480.6,479.49,599.04,814.08,1189.89,10378728,10510145
95,1732415265899,3,READ,496,6561.79,25.04,489.56,469.25,600.58,864.77,6561.79,10932504,11063883
96,1732415266401,0,READ,501,525.82,19.86,39.5,22.93,25.34,322.56,519.42,9211344,9447543
97,1732415266401,1,READ,501,1329.15,24.18,500.76,495.62,616.45,995.33,1169.41,10793864,10924223
98,1732415266401,2,READ,502,1022.46,24.46,491.33,490.75,605.18,833.53,881.15,10378696,10508917
99,1732415266401,3,READ,502,1075.2,24.94,480.01,476.16,606.72,836.61,978.43,10932488,11062994
100,1732415266903,0,READ,500,654.34,19.89,45.67,23.14,30.66,484.86,654.34,9211344,9452358
101,1732415266903,1,READ,502,1121.28,26.74,479.32,475.39,602.62,869.89,944.13,10793768,10922107
102,1732415266903,2,READ,497,5017.6,25.68,496.97,481.79,610.82,928.77,5017.6,10378680,10507483
103,1732415266903,3,READ,500,1409.02,24.61,484.38,477.18,600.06,893.95,1344.51,10932472,11061804
104,1732415267404,0,READ,501,575.49,19.79,44.13,23.25,26.53,476.93,559.62,9211344,9460343
105,1732415267404,1,READ,500,1921.02,25.01,497.38,495.87,619.52,890.37,1050.62,10793752,10920295
106,1732415267404,2,READ,501,1379.33,24.85,476.9,475.9,590.34,728.58,1101.82,10378648,10504152
107,1732415267404,3,READ,500,1562.62,24.42,475.8,475.65,600.06,835.07,1562.62,10932472,11058807
108,1732415267906,0,READ,502,599.55,19.28,52.16,23.21,28.99,459.52,560.13,9211344,9455019
109,1732415267906,1,READ,500,1833.98,23.65,492.98,484.1,608.77,837.12,1833.98,10793736,10921768
110,1732415267906,2,READ,501,1893.38,24.67,484.14,490.75,591.36,877.05,1057.79,10378600,10506728
111,1732415267906,3,READ,500,2172.93,24.56,487.14,484.1,601.09,811.01,943.1,10932424,11060362
112,1732415268408,0,READ,501,1347.58,19.79,47.49,23.18,29.12,562.69,670.21,9211344,9444728
113,1732415268408,1,READ,501,1343.49,28.05,485.22,484.86,603.65,826.37,1244.16,10793720,10923241
114,1732415268408,2,READ,502,2344.96,27.36,483.87,482.56,593.41,884.74,1005.05,10378536,10508059
115,1732415268408,3,READ,503,963.58,24.08,493.64,494.59,608.25,842.24,948.74,10932392,11061861
116,1732415268913,0,READ,505,647.68,20.4,46.56,26.18,31.34,345.86,615.93,9211344,9448595
117,1732415268913,1,READ,504,976.38,29.71,481.61,479.49,609.28,849.92,967.68,10793704,10923881
118,1732415268913,2,READ,502,1886.21,29.44,479.34,481.28,601.09,782.85,905.73,10378520,10508718
119,1732415268913,3,READ,497,6623.23,31.68,480.07,473.86,587.77,793.09,6623.23,10932344,11062607
120,1732415269414,0,READ,501,565.76,20.58,44.69,24.43,28.08,503.55,561.66,9211344,9446907
121,1732415269414,1,READ,501,1139.71,28.85,481.14,479.23,606.21,824.32,941.05,10793704,10924002
122,1732415269414,2,READ,501,1086.46,27.73,474.7,473.86,605.7,895.49,960.0,10378520,10509159
123,1732415269414,3,READ,495,6479.87,29.06,491.22,474.11,591.36,778.75,6479.87,10932264,11060847
124,1732415269916,0,READ,501,471.81,19.9,41.68,23.44,27.44,327.94,459.01,9211344,9451549
125,1732415269916,1,READ,501,1241.09,27.09,484.84,480.0,604.67,889.86,1145.86,10793672,10923084
126,1732415269916,2,READ,502,1291.26,28.45,475.34,475.39,602.62,775.17,968.7,10378472,10508234
127,1732415269916,3,READ,499,3682.3,26.64,488.27,484.1,601.6,715.26,3682.3,10932232,11061174
128,1732415270418,0,READ,502,548.86,19.47,40.4,23.31,27.25,324.61,534.01,9211312,9434165
129,1732415270418,1,READ,501,1093.63,26.74,477.65,486.4,607.74,728.06,865.79,10793656,10928451
130,1732415270418,2,READ,501,958.98,27.28,473.21,475.65,591.87,722.94,892.93,10378456,10513235
131,1732415270418,3,READ,500,1725.44,27.57,477.33,475.39,599.04,726.53,1380.35,10932184,11067637
132,1732415270920,0,READ,502,664.06,19.5,52.01,23.28,39.26,506.62,648.7,9211296,9443894
133,1732415270920,1,READ,502,864.25,25.06,472.37,476.93,592.89,757.25,839.68,10793640,10925669
134,1732415270920,2,READ,502,1076.22,24.59,480.11,480.25,605.7,789.5,959.49,10378456,10510345
135,1732415270920,3,READ,501,888.32,26.37,470.49,472.57,596.99,732.67,791.04,10932120,11063679
136,1732415271421,0,READ,501,555.52,19.2,43.84,22.67,26.19,300.29,372.48,9211296,9442189
137,1732415271421,1,READ,501,987.13,27.14,481.3,478.46,604.67,832.0,932.35,10793624,10923272
138,1732415271421,2,READ,500,1875.97,27.9,478.15,474.37,604.16,744.45,947.2,10378456,10508795
139,1732415271421,3,READ,502,1034.75,27.31,468.77,465.66,592.89,781.31,847.36,10932088,11062567
140,1732415271923,0,READ,502,586.75,19.28,49.53,23.09,27.21,387.33,544.77,9211296,9449833
141,1732415271923,1,READ,501,1695.74,27.36,484.18,484.35,603.65,886.27,1074.17,10793608,10923558
142,1732415271923,2,READ,501,970.75,27.15,466.61,473.6,587.77,788.48,889.86,10378424,10508288
143,1732415271923,3,READ,499,3323.9,24.8,478.39,473.86,590.85,882.69,3323.9,10932040,11061432
