,Unnamed: 0,Avg Latency,Std,Avg Adj Latency
0,0.170667,2.185856,0.2887097558084024,1.0515572315789472
1,0.341334,3.012096,0.246483483345447,1.8777972315789475
2,0.512,2.7935745,0.3915362151627195,1.6592757315789475
3,0.682667,2.350183,0.3121691419069914,1.2158842315789473
4,0.853334,2.350899,0.3013864405132772,1.2166002315789475
