,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,cache_usage,cache_capacity
0,1732427325087,0,READ,9,638.98,418.05,537.71,527.87,618.5,638.98,638.98,77920,10485760
1,1732427325087,1,READ,445,1601.54,23.17,486.11,481.02,602.11,863.23,1601.54,3840408,10485760
2,1732427325087,2,READ,446,848.89,23.94,473.5,463.1,604.67,813.57,848.89,3849056,10485760
3,1732427325087,3,READ,446,846.85,24.22,492.64,492.54,612.35,803.84,846.85,3857848,10485760
4,1732427325588,0,READ,10,620.54,390.66,526.49,531.46,602.62,620.54,620.54,164400,10481439
5,1732427325588,1,READ,502,1018.37,24.48,481.21,478.98,590.34,733.7,976.38,8165080,10481439
6,1732427325588,2,READ,502,1051.65,24.35,481.82,474.88,589.82,803.33,968.19,8104784,10498723
7,1732427325588,3,READ,501,924.67,25.44,489.79,482.81,621.57,795.65,875.01,8174112,10481439
8,1732427326090,0,READ,10,634.37,389.89,520.97,499.2,625.66,634.37,634.37,250880,10288790
9,1732427326090,1,READ,502,1645.57,24.58,481.56,474.62,596.48,831.49,948.22,10318656,10505844
10,1732427326090,2,READ,501,2318.34,25.74,483.25,477.44,602.11,787.46,1335.3,10327640,10507237
11,1732427326090,3,READ,503,1598.46,29.1,493.85,489.98,627.71,875.52,973.82,10500744,10643485
12,1732427326595,0,READ,11,592.38,410.37,530.34,548.35,580.61,592.38,592.38,346040,9971478
13,1732427326595,1,READ,503,939.01,23.89,470.74,476.42,587.77,740.35,886.27,10379192,10511821
14,1732427326595,2,READ,503,807.93,27.97,472.37,475.9,605.18,732.67,790.01,10552440,10671219
15,1732427326595,3,READ,502,933.89,27.98,483.29,487.94,598.53,797.18,878.08,10656392,10788927
16,1732427327097,0,READ,10,646.14,380.42,538.69,563.2,608.77,646.14,646.14,432552,9576721
17,1732427327097,1,READ,501,872.96,24.53,481.72,482.81,604.16,795.65,835.07,10379192,10511758
18,1732427327097,2,READ,501,950.78,24.11,471.42,469.5,604.16,805.89,841.73,10794552,10927056
19,1732427327097,3,READ,501,948.22,24.85,475.36,475.39,601.6,747.52,905.22,10794760,10927768
20,1732427327598,0,READ,10,664.06,421.63,525.95,493.31,655.87,664.06,664.06,519048,9272070
21,1732427327598,1,READ,502,922.11,23.87,482.94,480.51,619.52,816.13,920.06,10379192,10508844
22,1732427327598,2,READ,502,1144.83,23.79,474.76,476.93,595.46,732.16,915.97,10915608,10961092
23,1732427327598,3,READ,501,823.29,23.49,485.96,491.26,599.04,733.7,798.21,11071448,11201057
24,1732427328100,0,READ,10,656.38,447.23,556.58,569.86,593.92,656.38,656.38,605576,8874547
25,1732427328100,1,READ,502,1510.4,26.59,481.44,481.54,592.89,766.98,887.81,10379160,10515431
26,1732427328100,2,READ,502,1015.29,24.51,483.84,482.56,612.35,821.25,900.1,11209672,11345701
27,1732427328100,3,READ,504,944.64,25.17,484.08,481.54,610.3,802.3,888.83,11071432,11207806
28,1732427328605,0,READ,10,627.71,383.49,523.81,509.18,609.79,627.71,627.71,692088,8486155
29,1732427328605,1,READ,504,950.78,28.82,479.44,480.0,599.55,798.21,901.12,10379128,10507026
30,1732427328605,2,READ,502,1561.6,24.94,478.04,486.14,601.09,708.1,755.2,11486392,11613538
31,1732427328605,3,READ,501,1495.04,30.59,482.9,492.03,608.25,739.84,964.1,11209768,11337323
32,1732427329107,0,READ,10,648.19,35.84,482.15,506.88,609.28,648.19,648.19,769952,8178314
33,1732427329107,1,READ,497,5033.98,27.1,485.19,478.72,587.26,827.39,5033.98,10379128,10516715
34,1732427329107,2,READ,499,3510.27,29.92,488.21,482.3,605.18,750.59,3510.27,11771760,11900650
35,1732427329107,3,READ,501,1486.85,25.73,484.89,483.58,610.82,866.3,1378.3,11218400,11347373
36,1732427329608,0,READ,10,710.14,402.43,514.2,484.86,587.77,710.14,710.14,856464,7777647
37,1732427329608,1,READ,501,814.59,26.53,467.94,469.25,580.61,710.14,802.3,10379064,10511731
38,1732427329608,2,READ,502,1221.63,26.67,477.55,478.72,595.97,806.4,957.95,12178232,12311025
39,1732427329608,3,READ,502,912.89,25.17,474.68,482.56,593.41,851.46,901.12,11209752,11342901
40,1732427330110,0,READ,10,569.86,481.02,522.41,515.58,546.82,569.86,569.86,942960,7476955
41,1732427330110,1,READ,502,890.37,26.98,485.99,494.08,597.5,814.08,882.69,10379032,10510304
42,1732427330110,2,READ,496,6443.01,28.4,480.75,465.66,584.7,806.91,6443.01,12316600,12447103
43,1732427330110,3,READ,501,934.4,25.62,478.67,481.02,601.6,861.18,927.74,11391376,11508511
44,1732427330612,0,READ,10,717.31,460.03,558.09,518.91,677.89,717.31,717.31,1029472,7080543
45,1732427330612,1,READ,502,963.07,26.82,475.18,476.67,593.41,802.82,904.7,10379032,10513646
46,1732427330612,2,READ,501,1236.99,27.1,487.66,483.33,609.28,841.22,1081.34,12454984,12589678
47,1732427330612,3,READ,502,968.19,26.83,486.5,482.3,613.89,802.82,857.09,11624856,11759254
48,1732427331114,0,READ,10,628.22,392.96,501.47,491.52,593.41,628.22,628.22,1115952,6711462
49,1732427331114,1,READ,501,915.46,28.13,471.87,474.62,579.58,770.05,800.25,10379032,10500774
50,1732427331114,2,READ,502,1076.22,23.49,478.71,483.33,593.41,731.13,951.81,12593368,12708790
51,1732427331114,3,READ,496,6782.98,28.27,492.71,480.0,601.6,751.62,6782.98,11901592,12023606
52,1732427331615,0,READ,10,801.28,38.14,544.91,546.3,673.28,801.28,801.28,1193800,6380681
53,1732427331615,1,READ,501,1032.19,27.25,484.59,486.91,596.48,687.1,784.89,10379032,10516217
54,1732427331615,2,READ,501,1611.78,24.88,491.77,489.21,610.82,861.18,1207.3,12870104,13007330
55,1732427331615,3,READ,502,1075.2,24.54,481.88,481.79,603.13,770.05,929.28,11901544,12038815
56,1732427332117,0,READ,10,650.75,482.05,549.16,536.58,603.13,650.75,650.75,1280312,5986131
57,1732427332117,1,READ,502,917.5,23.14,473.68,476.42,586.75,772.1,917.5,10517416,10648037
58,1732427332117,2,READ,501,1376.26,23.94,470.11,475.13,591.87,775.17,958.46,13008488,13138925
59,1732427332117,3,READ,500,1729.54,23.63,490.13,488.45,611.33,886.27,1000.96,12039896,12170482
60,1732427332619,0,READ,10,725.5,36.38,465.98,474.88,649.22,725.5,725.5,1349528,5674551
61,1732427332619,1,READ,502,904.7,28.56,472.29,478.21,586.75,681.47,827.9,10621144,10697464
62,1732427332619,2,READ,498,6565.89,24.02,497.18,482.3,606.72,896.51,6565.89,13146840,13271049
63,1732427332619,3,READ,504,1007.62,27.28,481.07,484.86,602.11,747.52,951.29,12178200,12301248
64,1732427333124,0,READ,10,573.44,52.99,469.95,534.01,566.78,573.44,573.44,1427360,5288623
65,1732427333124,1,READ,502,2125.82,28.56,471.47,465.41,586.24,745.47,1243.13,10794136,10926112
66,1732427333124,2,READ,503,1015.29,28.5,470.41,471.55,592.38,765.95,883.2,13285208,13417707
67,1732427333124,3,READ,501,1965.06,27.86,488.35,483.84,603.13,769.02,886.27,12178184,12310796
