,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,global_cache_usage,global_cache_capacity,global_cache_hits,global_cache_misses,user_cache_usage,user_cache_reserved,user_cache_hits,user_cache_misses
0,1733217405931,0,READ,77,3350.53,1002.5,1359.53,1274.88,1509.38,2867.2,3350.53,335504,5242880,73,86,0,0,0,0
1,1733217405931,1,READ,81,3731.45,1015.3,1371.4,1262.59,1564.67,3155.97,3731.45,355688,5242880,76,90,0,0,0,0
2,1733217405931,2,READ,81,3405.82,1019.9,1380.75,1288.19,1474.56,3205.12,3405.82,355656,5242880,76,90,0,0,0,0
3,1733217405931,3,READ,81,3627.01,1008.13,1367.47,1294.34,1564.67,3014.66,3627.01,355656,5242880,76,90,0,0,0,0
4,1733217405931,4,READ,81,3729.41,1004.03,1354.69,1277.95,1427.45,3377.15,3729.41,355656,5242880,76,90,0,0,0,0
5,1733217405931,5,READ,81,3670.01,982.53,1347.21,1278.97,1448.96,3629.05,3670.01,355672,5242880,76,90,0,0,0,0
6,1733217405931,6,READ,81,3627.01,1001.98,1321.29,1244.16,1392.64,3051.52,3627.01,355624,5242880,77,91,0,0,0,0
7,1733217405931,7,READ,81,3407.87,988.16,1331.42,1254.4,1406.97,2977.79,3407.87,351632,5242880,77,90,0,0,0,0
8,1733217405931,8,READ,81,3293.18,957.44,1334.73,1255.42,1470.46,3135.49,3293.18,355640,5242880,77,91,0,0,0,0
9,1733217405931,9,READ,82,3928.06,996.86,1360.39,1272.83,1579.01,3592.19,3928.06,359664,5242880,77,91,0,0,0,0
10,1733217405931,10,READ,82,3680.26,999.42,1341.78,1249.28,1462.27,3284.99,3680.26,359712,5242880,77,91,0,0,0,0
11,1733217405931,11,READ,82,3647.49,967.17,1373.28,1299.45,1521.66,3540.99,3647.49,359728,5242880,77,91,0,0,0,0
12,1733217405931,12,READ,82,3598.34,976.38,1357.51,1249.28,1444.86,3594.24,3598.34,359712,5242880,77,91,0,0,0,0
13,1733217405931,13,READ,82,3672.06,984.58,1351.44,1273.86,1481.73,3241.98,3672.06,359712,5242880,77,91,0,0,0,0
14,1733217405931,14,READ,1603,578.56,0.05,103.86,77.57,232.83,268.54,500.48,5114984,5242880,758,1689,0,0,0,0
15,1733217405931,15,READ,1605,903.68,0.04,103.91,78.08,231.04,280.06,374.53,5102848,5242880,761,1692,0,0,0,0
16,1733217406441,0,READ,104,3708.93,45.15,1391.26,1283.07,1606.65,3444.74,3708.93,800104,5242880,96,115,0,0,0,0
17,1733217406441,1,READ,104,3653.63,37.79,1347.56,1270.78,1610.75,3364.86,3653.63,816248,5242880,96,114,0,0,0,0
18,1733217406441,2,READ,104,3579.9,46.82,1364.83,1291.26,1617.92,3067.9,3579.9,816216,5242880,96,114,0,0,0,0
19,1733217406441,3,READ,104,3723.26,41.82,1395.46,1306.62,2070.53,3268.61,3723.26,816216,5242880,96,114,0,0,0,0
20,1733217406441,4,READ,104,3819.52,49.79,1385.13,1271.81,2080.77,3172.35,3819.52,816216,5242880,96,114,0,0,0,0
21,1733217406441,5,READ,104,3391.49,41.92,1341.52,1232.89,1738.75,3127.3,3391.49,816232,5242880,96,114,0,0,0,0
22,1733217406441,6,READ,104,3313.66,35.65,1325.05,1252.35,1540.1,3045.38,3313.66,816184,5242880,96,114,0,0,0,0
23,1733217406441,7,READ,104,3688.45,41.95,1360.12,1257.47,1842.17,3530.75,3688.45,820272,5242880,96,115,0,0,0,0
24,1733217406441,8,READ,104,4210.69,49.41,1358.79,1263.62,2071.55,3573.76,4210.69,820240,5242880,96,114,0,0,0,0
25,1733217406441,9,READ,104,3891.2,39.94,1336.67,1234.94,1623.04,3461.12,3891.2,820224,5242880,96,114,0,0,0,0
26,1733217406441,10,READ,104,3608.57,47.65,1347.18,1255.42,1464.32,3377.15,3608.57,820288,5242880,96,114,0,0,0,0
27,1733217406441,11,READ,104,3334.14,46.69,1354.12,1262.59,2038.78,2895.87,3334.14,820304,5242880,96,114,0,0,0,0
28,1733217406441,12,READ,104,3524.61,41.28,1334.19,1247.23,1569.79,3016.7,3524.61,820272,5242880,96,114,0,0,0,0
29,1733217406441,13,READ,104,3723.26,44.8,1347.17,1259.52,1801.21,3024.89,3723.26,820272,5242880,96,114,0,0,0,0
30,1733217406441,14,READ,2035,859.13,0.1,106.98,77.89,235.13,289.54,539.13,5171400,5242880,1049,2073,0,0,0,0
31,1733217406441,15,READ,2037,449.28,0.06,105.01,77.06,234.62,294.14,390.65,5171352,5242880,1039,2081,0,0,0,0
32,1733217406951,0,READ,104,3102.72,45.34,1279.15,1257.47,2134.01,2594.82,3102.72,1232384,5242880,102,107,0,0,0,0
33,1733217406951,1,READ,104,4235.26,51.04,1342.82,1238.02,2365.44,3887.1,4235.26,1276808,5242880,102,114,0,0,0,0
34,1733217406951,2,READ,104,4134.91,41.7,1350.97,1260.54,2494.46,3590.14,4134.91,1276776,5242880,102,114,0,0,0,0
35,1733217406951,3,READ,104,3899.39,51.07,1376.14,1287.17,2269.18,3854.34,3899.39,1276776,5242880,102,114,0,0,0,0
36,1733217406951,4,READ,104,3856.38,40.1,1368.79,1283.07,2433.02,3817.47,3856.38,1276776,5242880,102,114,0,0,0,0
37,1733217406951,5,READ,104,3827.71,48.9,1340.41,1240.06,2258.94,3680.26,3827.71,1276792,5242880,103,115,0,0,0,0
38,1733217406951,6,READ,104,3850.24,44.93,1332.97,1251.33,2299.9,3717.12,3850.24,1276744,5242880,102,114,0,0,0,0
39,1733217406951,7,READ,103,3559.42,43.01,1286.76,1258.49,2361.34,2824.19,3559.42,1248512,5242880,102,107,0,0,0,0
40,1733217406951,8,READ,103,3940.35,43.07,1367.41,1261.57,2592.77,3567.61,3940.35,1276760,5242880,102,114,0,0,0,0
41,1733217406951,9,READ,104,3805.18,43.36,1382.98,1286.14,2459.65,3770.37,3805.18,1280784,5242880,102,114,0,0,0,0
42,1733217406951,10,READ,104,3923.97,47.71,1358.1,1261.57,2285.57,3895.3,3923.97,1280848,5242880,102,114,0,0,0,0
43,1733217406951,11,READ,104,3973.12,39.68,1394.68,1286.14,2404.35,3917.82,3973.12,1280864,5242880,102,114,0,0,0,0
44,1733217406951,12,READ,104,3995.65,45.7,1373.93,1277.95,2379.78,3614.72,3995.65,1280832,5242880,102,114,0,0,0,0
45,1733217406951,13,READ,104,4141.06,43.17,1345.53,1246.21,2430.97,3706.88,4141.06,1280832,5242880,102,114,0,0,0,0
46,1733217406951,14,READ,2033,631.29,0.22,97.64,67.26,234.5,275.2,441.09,5171368,5242880,1011,2085,0,0,0,0
47,1733217406951,15,READ,2035,894.46,0.08,103.69,77.06,232.19,262.65,565.25,5168792,5242880,1013,2089,0,0,0,0
48,1733217407461,0,READ,104,3647.49,48.19,1288.43,1243.13,1643.52,3514.37,3647.49,1668704,5242880,102,108,0,0,0,0
49,1733217407461,1,READ,104,3663.87,45.25,1298.56,1246.21,2039.81,3377.15,3663.87,1725248,5242880,102,111,0,0,0,0
50,1733217407461,2,READ,104,3563.52,36.03,1327.62,1281.02,2134.01,3397.63,3563.52,1725216,5242880,102,111,0,0,0,0
51,1733217407461,3,READ,104,3803.14,39.36,1337.47,1284.1,1984.51,3622.91,3803.14,1725216,5242880,102,111,0,0,0,0
52,1733217407461,4,READ,104,3741.7,47.74,1329.57,1259.52,2351.1,3698.69,3741.7,1725216,5242880,102,111,0,0,0,0
53,1733217407461,5,READ,104,3837.95,38.5,1304.33,1231.87,2062.34,3622.91,3837.95,1725232,5242880,102,111,0,0,0,0
54,1733217407461,6,READ,104,3624.96,31.65,1305.29,1248.26,2301.95,3254.27,3624.96,1725184,5242880,102,111,0,0,0,0
55,1733217407461,7,READ,104,3733.5,34.82,1291.43,1257.47,2003.97,3512.32,3733.5,1692912,5242880,101,109,0,0,0,0
56,1733217407461,8,READ,105,3811.33,46.75,1332.14,1264.64,2299.9,3434.49,3811.33,1729240,5242880,102,111,0,0,0,0
57,1733217407461,9,READ,104,3805.18,40.19,1311.7,1240.06,2088.96,3524.61,3805.18,1729224,5242880,102,111,0,0,0,0
58,1733217407461,10,READ,104,3780.61,40.61,1301.96,1227.78,2363.39,3497.98,3780.61,1729288,5242880,102,111,0,0,0,0
59,1733217407461,11,READ,104,3600.38,34.3,1343.5,1252.35,2281.47,3526.66,3600.38,1729304,5242880,102,111,0,0,0,0
60,1733217407461,12,READ,104,3547.14,37.95,1334.14,1252.35,2121.73,3473.41,3547.14,1729272,5242880,102,111,0,0,0,0
61,1733217407461,13,READ,104,4362.24,42.53,1331.09,1243.13,2197.5,3796.99,4362.24,1729272,5242880,102,111,0,0,0,0
62,1733217407461,14,READ,2038,513.02,0.1,97.94,69.25,234.11,273.92,361.73,5171368,5242880,1003,2121,0,0,0,0
63,1733217407461,15,READ,2039,740.35,0.02,97.3,74.5,224.77,273.66,485.38,5171336,5242880,1001,2120,0,0,0,0
64,1733217407971,0,READ,104,3368.96,39.52,1164.48,1255.42,1624.06,2897.92,3368.96,2048464,5242880,116,93,0,0,0,0
65,1733217407971,1,READ,104,3745.79,44.9,1140.17,1248.26,1537.02,2953.22,3745.79,2096928,5242880,117,92,0,0,0,0
66,1733217407971,2,READ,104,3723.26,42.4,1113.83,1243.13,1405.95,2695.17,3723.26,2096896,5242880,118,93,0,0,0,0
67,1733217407971,3,READ,105,3676.16,47.97,1126.21,1273.86,1459.2,2461.7,3676.16,2100936,5242880,118,93,0,0,0,0
