,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,global_cache_usage,global_cache_capacity,global_cache_hits,global_cache_misses,user_cache_usage,user_cache_reserved,user_cache_hits,user_cache_misses
0,1733217537844,0,READ,1528,4063.23,0.06,72.08,36.96,48.48,1306.62,2232.32,10207624,83886080,52663,2580,634424,5213758,3157,161
1,1733217537844,1,READ,1596,2594.82,0.06,69.06,36.03,48.86,1099.78,2032.64,10207624,83886080,73,0,638544,5213758,3309,161
2,1733217537844,2,READ,1598,11886.59,0.11,91.28,35.52,54.08,1153.02,11296.77,10207624,83886080,67,0,638480,5213758,3313,161
3,1733217537844,3,READ,1599,2650.11,0.22,64.38,36.51,51.71,986.11,2320.38,10207624,83886080,64,0,638528,5213758,3317,161
4,1733217537844,4,READ,1600,12156.93,0.1,85.4,36.22,49.38,1347.58,3405.82,10207624,83886080,68,0,638496,5213758,3320,160
5,1733217537844,5,READ,1603,3143.68,0.05,63.96,36.93,49.5,1027.58,2469.89,10207624,83886080,64,0,638448,5213758,3325,159
6,1733217537844,6,READ,1605,3725.31,0.03,76.8,36.0,48.96,1520.64,2928.64,10207624,83886080,66,0,638528,5213758,3328,160
7,1733217537844,7,READ,1607,2711.55,0.0,70.34,34.08,44.38,1391.62,2326.53,10207624,83886080,73,0,634408,5213758,3330,158
8,1733217537844,8,READ,1608,2408.45,0.03,62.69,36.22,47.58,998.4,2097.15,10207624,83886080,65,0,638432,5213758,3334,161
9,1733217537844,9,READ,1608,2260.99,0.08,59.9,35.04,46.53,1005.57,1406.97,10207624,83886080,65,0,638464,5213758,3335,160
10,1733217537844,10,READ,1612,13099.01,0.14,78.87,37.38,53.25,1047.04,3166.21,10207624,83886080,65,0,638384,5213758,3338,163
11,1733217537844,11,READ,1614,12369.92,0.11,89.47,37.05,50.27,1131.52,11993.09,10207624,83886080,64,0,638480,5213758,3347,160
12,1733217537844,12,READ,1614,3100.67,0.16,63.74,34.91,48.26,1050.62,2136.06,10207624,83886080,70,0,638544,5213758,3349,163
13,1733217537844,13,READ,1617,11796.48,0.05,75.27,35.9,49.85,1068.03,3037.18,10207624,83886080,65,0,638432,5213758,3351,163
14,1733217537844,14,READ,1617,2697.22,0.1,65.37,36.64,51.13,1027.07,1590.27,10207624,83886080,63,0,638400,5213758,3352,162
15,1733217537844,15,READ,1617,2807.81,0.13,64.63,34.11,44.64,1062.91,2061.31,10207624,83886080,67,0,634488,5213758,3348,165
16,1733217538352,0,READ,2031,77.06,28.02,38.08,36.32,46.69,63.23,72.7,10207624,83886080,69312,0,634424,5213758,7536,161
17,1733217538352,1,READ,2031,120.64,28.11,38.61,36.61,47.84,67.71,76.22,10207624,83886080,79,0,638544,5213758,7707,161
18,1733217538352,2,READ,2031,91.52,29.1,40.26,37.85,51.58,67.01,79.49,10207624,83886080,69,0,638480,5213758,7711,161
