,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,global_cache_usage,global_cache_capacity,global_cache_hits,global_cache_misses,user_cache_usage,user_cache_reserved,user_cache_hits,user_cache_misses
0,1733217554439,0,READ,236,5058.56,0.54,1250.83,1010.17,2625.53,4362.24,5058.56,19741832,83886080,3026,4935,1220160,0,185,304
1,1733217554439,1,READ,237,4145.15,0.26,1180.65,983.04,2596.86,3962.88,4081.66,19762032,83886080,4,3,1232344,0,186,308
2,1733217554439,2,READ,238,8097.79,0.38,1232.26,957.95,2650.11,5218.3,8097.79,19778192,83886080,5,6,1232344,0,188,308
3,1733217554439,3,READ,238,5439.49,14.78,1127.92,970.24,2570.24,4485.12,5439.49,19798392,83886080,2,4,1236368,0,189,309
4,1733217554439,4,READ,241,7405.57,5.82,1150.18,827.39,2643.97,5070.85,7405.57,19822632,83886080,7,7,1240424,0,189,310
5,1733217554439,5,READ,241,5308.41,1.17,1144.28,966.65,2582.53,3805.18,5308.41,19842832,83886080,2,3,1240456,0,190,311
6,1733217554439,6,READ,242,7323.65,9.1,1130.9,888.83,2586.62,4853.76,7323.65,19858992,83886080,5,6,1248504,0,191,311
7,1733217554439,7,READ,243,5365.76,4.69,1077.3,951.29,2537.47,3649.53,5365.76,19887272,83886080,4,7,1252512,0,192,313
8,1733217554439,8,READ,243,6152.19,5.57,1044.41,846.85,2523.14,5070.85,6152.19,19895352,83886080,0,2,1256632,0,190,313
9,1733217554439,9,READ,245,7573.5,12.56,1160.7,910.85,2648.06,4886.53,7573.5,19927672,83886080,8,8,1260688,0,194,313
10,1733217554439,10,READ,243,5062.65,0.62,994.12,804.35,2441.22,4124.67,5062.65,19955952,83886080,11,7,1260576,0,194,314
11,1733217554439,11,READ,243,5316.61,6.27,1066.27,830.46,2533.38,5087.23,5316.61,19968072,83886080,0,3,1256600,0,193,315
12,1733217554439,12,READ,242,7749.63,4.63,997.2,806.4,2279.42,3985.41,7749.63,19992312,83886080,4,6,1256552,0,193,312
13,1733217554439,13,READ,241,5361.66,1.78,1188.3,985.6,2578.43,4960.26,5361.66,20004432,83886080,2,3,1240504,0,191,310
14,1733217554439,14,READ,241,5238.78,16.43,1153.53,998.91,2615.3,3842.05,5238.78,20024632,83886080,3,6,1240392,0,188,310
15,1733217554439,15,READ,241,7151.61,1.71,1265.87,914.43,2717.7,5939.2,7151.61,20044832,83886080,4,4,1240392,0,190,309
16,1733217554948,0,READ,270,8167.42,10.52,1334.46,882.17,2838.53,5525.5,8167.42,38503592,83886080,4328,4578,2367520,0,461,589
17,1733217554948,1,READ,269,7790.59,4.1,1250.88,934.4,2713.6,5357.57,7790.59,38523792,83886080,2,5,2420104,0,463,603
18,1733217554948,2,READ,269,7798.78,2.37,1076.64,591.87,2619.39,4313.09,7798.78,38539952,83886080,2,4,2420104,0,463,603
19,1733217554948,3,READ,267,7499.77,0.26,1177.35,695.81,2766.85,5554.18,7499.77,38564192,83886080,15,4,2412008,0,464,602
20,1733217554948,4,READ,267,6791.17,3.23,1200.13,584.19,2717.7,5349.38,6791.17,38584392,83886080,10,6,2420104,0,465,602
21,1733217554948,5,READ,269,7970.81,7.39,1200.73,703.49,2691.07,5251.07,7970.81,38600552,83886080,16,6,2420136,0,466,603
22,1733217554948,6,READ,268,6742.02,4.72,1259.24,747.01,2768.89,5152.77,6742.02,38624792,83886080,4,4,2428184,0,468,603
23,1733217554948,7,READ,268,6160.38,9.29,1209.41,730.62,2766.85,5279.74,6160.38,38640952,83886080,4,5,2383712,0,466,593
24,1733217554948,8,READ,267,6008.83,12.05,1089.11,835.07,2617.34,3770.37,6008.83,38661152,83886080,0,5,2424192,0,466,604
25,1733217554948,9,READ,265,8183.81,0.3,1389.02,823.29,3072.0,7024.64,8183.81,38681352,83886080,1,5,2428248,0,468,604
26,1733217554948,10,READ,266,8626.17,12.33,1059.9,670.21,2590.72,5689.34,8626.17,38709632,83886080,0,7,2428136,0,468,603
27,1733217554948,11,READ,267,8212.48,0.22,1018.2,670.21,2480.13,7487.49,8212.48,38733872,83886080,0,7,2428200,0,467,604
28,1733217554948,12,READ,267,8278.01,5.06,1023.15,634.37,2473.98,7438.34,8278.01,38754072,83886080,0,4,2428152,0,468,603
29,1733217554948,13,READ,267,7499.77,7.03,1165.28,995.84,2633.73,5021.69,7499.77,38774272,83886080,1,6,2420184,0,465,603
30,1733217554948,14,READ,266,6975.49,5.74,1231.83,816.64,2742.27,5165.06,6975.49,38790432,83886080,0,3,2416032,0,461,603
31,1733217554948,15,READ,265,8544.25,10.46,1128.41,555.52,2588.67,7741.44,8544.25,38802552,83886080,0,4,2411992,0,463,601
32,1733217555457,0,READ,308,5361.66,0.7,1172.63,545.79,2936.83,5160.96,5361.66,56760480,83886080,5437,4579,3527016,0,809,884
33,1733217555457,1,READ,310,5201.92,0.1,1073.19,634.88,2643.97,4468.73,5201.92,56772600,83886080,4,5,3591704,0,807,894
34,1733217555457,2,READ,308,7778.3,1.34,998.8,455.17,2619.39,5656.57,7778.3,56792800,83886080,3,4,3555376,0,813,893
35,1733217555457,3,READ,309,6586.37,4.3,1022.29,505.34,2623.49,4526.08,6586.37,56821080,83886080,24,6,3571504,0,811,896
36,1733217555457,4,READ,310,5988.35,2.46,998.78,437.76,2588.67,5124.1,5988.35,56837240,83886080,21,5,3571520,0,815,894
37,1733217555457,5,READ,308,5939.2,3.9,1103.87,629.25,2676.74,5279.74,5939.2,56857440,83886080,7,6,3551336,0,814,895
38,1733217555457,6,READ,308,5599.23,4.7,1035.18,459.26,2656.26,4284.41,5599.23,56861480,83886080,5,2,3531104,0,814,893
39,1733217555457,7,READ,308,5656.57,0.16,1018.99,585.73,2625.53,5263.36,5656.57,56885720,83886080,14,7,3531088,0,820,885
40,1733217555457,8,READ,306,5566.46,4.22,1028.06,757.76,2578.43,3131.39,5566.46,56893800,83886080,3,3,3563504,0,810,897
41,1733217555457,9,READ,309,7163.9,1.82,1157.11,515.07,2766.85,5128.19,7163.9,56926120,83886080,28,7,3579648,0,817,894
42,1733217555457,10,READ,310,5660.67,1.99,914.67,495.87,2486.27,4452.35,5660.67,56942280,83886080,4,5,3559352,0,817,894
43,1733217555457,11,READ,309,7786.49,1.5,929.39,453.63,2443.26,5554.18,7786.49,56954384,83886080,11,8,3547296,0,816,895
44,1733217555457,12,READ,308,5558.27,2.7,839.92,380.16,2236.41,5246.98,5365.76,56974584,83886080,2,3,3559352,0,815,894
45,1733217555457,13,READ,307,6283.26,5.2,944.8,607.23,2543.61,3553.28,6283.26,56994784,83886080,7,7,3539232,0,811,895
46,1733217555457,14,READ,306,7188.48,3.54,969.79,545.28,2621.44,4001.79,7188.48,57014984,83886080,2,2,3535112,0,801,895
47,1733217555457,15,READ,307,7888.9,1.31,974.74,427.52,2592.77,5603.33,7888.9,57031144,83886080,7,7,3563392,0,805,890
48,1733217555966,0,READ,367,6701.06,0.1,804.52,204.8,2541.57,4505.6,6701.06,71539008,83886080,7400,4580,4423912,0,1278,1177
49,1733217555966,1,READ,366,5455.87,8.15,808.83,238.46,2496.51,3366.91,5455.87,71563248,83886080,23,5,4468368,0,1284,1180
50,1733217555966,2,READ,367,4501.5,1.97,730.79,173.06,2480.13,3815.42,4501.5,71579408,83886080,20,8,4480536,0,1282,1182
51,1733217555966,3,READ,365,7643.14,0.56,914.61,308.22,2607.1,5251.07,7643.14,71595568,83886080,4,5,4464360,0,1280,1186
52,1733217555966,4,READ,365,6512.64,4.83,720.23,236.03,2351.1,4710.4,6512.64,71603648,83886080,16,5,4472440,0,1284,1183
53,1733217555966,5,READ,368,6914.05,2.18,794.2,240.51,2512.89,4808.7,6914.05,71611728,83886080,19,4,4500736,0,1289,1184
54,1733217555966,6,READ,368,5316.61,6.02,721.0,178.94,2455.55,3538.94,5316.61,71619808,83886080,56,6,4496680,0,1289,1188
55,1733217555966,7,READ,368,5304.32,2.26,831.11,292.35,2629.63,4386.81,5304.32,71619808,83886080,28,3,4500704,0,1289,1181
56,1733217555966,8,READ,371,4739.07,2.18,650.56,195.58,2058.24,2844.67,4739.07,71635968,83886080,20,5,4508848,0,1293,1183
57,1733217555966,9,READ,368,5545.98,10.59,865.86,250.24,2514.94,5054.46,5545.98,71644048,83886080,21,7,4500736,0,1294,1184
58,1733217555966,10,READ,368,7815.17,1.71,681.7,211.71,2156.54,4517.89,7815.17,71656168,83886080,13,3,4460304,0,1297,1181
59,1733217555966,11,READ,369,5148.67,0.44,604.79,179.84,1704.96,4841.47,5148.67,71664248,83886080,23,5,4448264,0,1294,1184
60,1733217555966,12,READ,369,7696.38,1.21,558.06,156.41,1504.26,4947.97,7696.38,71668288,83886080,5,4,4448184,0,1294,1184
61,1733217555966,13,READ,373,5345.28,1.63,645.25,206.59,1977.34,3217.41,5345.28,71680408,83886080,17,7,4448248,0,1290,1186
62,1733217555966,14,READ,375,7921.66,1.84,622.0,157.31,1988.61,5074.94,7921.66,71688488,83886080,9,3,4504760,0,1288,1188
63,1733217555966,15,READ,375,8245.25,2.78,713.2,176.0,1896.45,5464.06,8245.25,71700608,83886080,18,7,4472424,0,1293,1183
64,1733217556475,0,READ,423,5816.32,3.26,679.37,64.54,2451.45,4632.57,5816.32,78928024,83886080,9323,4581,4965256,0,1882,1462
65,1733217556475,1,READ,424,6471.68,0.03,732.92,141.57,2486.27,4534.27,6471.68,78940144,83886080,11,9,4953200,0,1870,1481
66,1733217556475,2,READ,426,4009.98,3.97,629.21,61.79,2129.92,3186.69,4009.98,78964384,83886080,40,13,4896640,0,1880,1473
67,1733217556475,3,READ,426,6549.5,2.34,751.89,98.05,2529.28,4374.53,6549.5,78984584,83886080,73,13,4953168,0,1872,1484
68,1733217556475,4,READ,428,7544.83,5.98,643.06,122.37,2252.8,2926.59,7544.83,78996704,83886080,59,15,4860280,0,1886,1476
69,1733217556475,5,READ,429,7524.35,2.34,667.26,57.09,2377.73,4501.5,7524.35,79012864,83886080,47,10,4965288,0,1891,1477
70,1733217556475,6,READ,431,5046.27,0.46,643.8,51.04,2412.54,3840.0,5046.27,79020944,83886080,34,13,4945104,0,1898,1474
71,1733217556475,7,READ,432,5156.86,3.68,629.1,84.93,2324.48,3780.61,5156.86,79029024,83886080,29,12,4924888,0,1901,1473
72,1733217556475,8,READ,431,5804.03,3.11,557.99,55.45,1908.73,3145.73,5804.03,79029040,83886080,16,12,5017888,0,1898,1477
73,1733217556475,9,READ,432,8339.45,1.27,608.54,50.98,2265.09,4767.74,8339.45,79041160,83886080,18,13,4937024,0,1902,1478
74,1733217556475,10,READ,432,6107.14,2.1,552.35,53.47,1832.96,4075.52,6107.14,79053280,83886080,24,10,4928944,0,1904,1474
75,1733217556475,11,READ,434,7618.56,1.15,514.7,55.23,1502.21,5160.96,7618.56,79061360,83886080,34,16,4949224,0,1910,1474
76,1733217556475,12,READ,436,7966.72,3.86,480.75,57.76,1382.4,4423.68,7966.72,79073480,83886080,42,11,4920896,0,1908,1478
77,1733217556475,13,READ,436,3747.84,3.77,550.7,53.73,1927.17,2973.7,3747.84,79089640,83886080,36,15,4945152,0,1902,1486
78,1733217556475,14,READ,437,5300.22,3.18,551.96,60.16,1747.97,5046.27,5300.22,79097720,83886080,19,10,4908776,0,1897,1489
79,1733217556475,15,READ,438,8335.36,7.36,570.21,59.77,1790.97,5386.24,8335.36,79105800,83886080,117,15,4945072,0,1909,1480
80,1733217556997,0,READ,489,6344.7,3.72,550.56,46.53,2016.26,4751.36,6344.7,81452608,83886080,11013,4583,5046040,0,2618,1751
81,1733217556997,1,READ,490,7176.19,2.62,569.3,47.36,2075.65,4952.06,7176.19,81452608,83886080,21,8,5118808,0,2600,1779
82,1733217556997,2,READ,487,3909.63,0.82,488.39,47.52,1642.49,2760.7,3909.63,81452608,83886080,7,5,5070344,0,2601,1779
83,1733217556997,3,READ,487,6782.98,1.34,559.66,49.44,1829.89,3663.87,6782.98,81452608,83886080,7,4,5195552,0,2595,1788
84,1733217556997,4,READ,483,4792.32,1.68,505.55,47.55,1824.77,2934.78,4792.32,81452608,83886080,7,3,5114752,0,2601,1781
85,1733217556997,5,READ,482,3846.14,1.56,467.92,47.84,1631.23,2660.35,3846.14,81452608,83886080,7,6,5090496,0,2608,1776
86,1733217556997,6,READ,481,5263.36,2.42,528.84,49.7,1921.02,3317.76,5263.36,81452608,83886080,7,3,5086472,0,2611,1774
87,1733217556997,7,READ,481,3948.54,0.22,524.07,48.35,1914.88,2904.06,3948.54,81452608,83886080,23,6,5033968,0,2622,1761
88,1733217556997,8,READ,480,4399.1,0.76,466.27,48.19,1568.77,2701.31,4399.1,81452608,83886080,14,4,5179440,0,2626,1762
89,1733217556997,9,READ,480,7958.53,6.33,525.3,45.73,1971.2,3653.63,7958.53,81452608,83886080,6,6,5098608,0,2624,1766
90,1733217556997,10,READ,477,5107.71,2.14,413.63,48.77,1323.01,2904.06,5107.71,81452608,83886080,8,4,4977424,0,2616,1774
91,1733217556997,11,READ,475,6602.75,0.53,505.42,51.04,1667.07,3069.95,6602.75,81452608,83886080,10,3,5139008,0,2613,1773
92,1733217556997,12,READ,474,7729.15,2.16,479.14,49.12,1514.49,3332.09,7729.15,81452608,83886080,11,5,5106752,0,2605,1780
93,1733217556997,13,READ,474,5316.61,6.87,430.81,48.32,1320.96,2871.3,5316.61,81452608,83886080,8,6,5029960,0,2615,1771
94,1733217556997,14,READ,472,7933.95,0.12,493.53,49.12,1525.76,4898.81,7933.95,81452608,83886080,11,6,5074368,0,2598,1785
95,1733217556997,15,READ,469,7614.46,1.63,519.55,46.78,1510.4,5357.57,7614.46,81456648,83886080,5,8,5070312,0,2613,1768
96,1733217557506,0,READ,497,7774.21,0.41,513.14,45.7,1732.61,4390.91,7774.21,82163360,83886080,11872,4579,5058160,0,3371,2038
