,timestamp,e2e,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p,global_cache_usage,global_cache_capacity,global_cache_hits,global_cache_misses,user_cache_usage,user_cache_reserved,user_cache_hits,user_cache_misses,time_s,throughput
0,1733836173323,False,0,READ,581,15.01,0.17,1.5,0.69,2.98,11.63,11.9,2777640,335544320,0,627,0,0,0,0,0.0,2379776
1,1733836173323,True,0,READ,581,49577.98,724.99,26231.49,25067.52,40370.18,46825.47,47218.69,2777640,335544320,0,627,0,0,0,0,0.0,2379776
2,1733836173323,False,1,READ,591,12.05,0.17,1.43,0.66,3.04,10.99,12.03,2809712,335544320,0,634,0,0,0,0,0.0,2420736
3,1733836173323,True,1,READ,592,48005.12,935.42,27451.22,26673.15,38076.42,46956.54,47874.05,2809712,335544320,0,634,0,0,0,0,0.0,2424832
4,1733836173323,False,2,READ,607,12.82,0.17,1.51,0.73,3.26,11.63,11.91,2873728,335544320,0,645,0,0,0,0,0.0,2486272
5,1733836173323,True,2,READ,611,61898.75,1236.99,31667.47,28295.17,52428.8,61308.93,61898.75,2873728,335544320,0,645,0,0,0,0,0.0,2502656
6,1733836173323,False,3,READ,624,11.94,0.16,1.42,0.69,3.0,11.36,11.86,2933656,335544320,0,654,0,0,0,0,0.0,2555904
7,1733836173323,True,3,READ,624,46071.81,1281.02,23700.74,21446.65,36012.03,44990.46,46006.27,2933656,335544320,0,654,0,0,0,0,0.0,2555904
8,1733836173323,False,4,READ,638,11.93,0.18,1.52,0.78,3.38,11.71,11.88,3025080,335544320,0,675,0,0,0,0,0.0,2613248
9,1733836173323,True,4,READ,639,39911.42,372.99,19294.54,17907.71,29343.74,39616.51,40566.78,3025080,335544320,0,675,0,0,0,0,0.0,2617344
10,1733836173323,False,5,READ,652,12.42,0.18,1.64,0.86,3.56,11.75,12.02,3112160,335544320,0,698,0,0,0,0,0.0,2670592
11,1733836173323,True,5,READ,653,49709.06,1677.31,24969.78,22511.62,37978.11,47710.21,49446.91,3112160,335544320,0,698,0,0,0,0,0.0,2674688
12,1733836173323,False,6,READ,663,12.04,0.18,1.61,0.72,3.76,11.01,11.95,3162664,335544320,0,707,0,0,0,0,0.0,2715648
13,1733836173323,True,6,READ,664,44367.87,1277.95,22179.49,20938.75,33144.83,43089.92,43745.28,3162664,335544320,0,707,0,0,0,0,0.0,2719744
14,1733836173323,False,7,READ,678,27.45,0.03,2.02,1.05,4.33,16.22,22.66,3295504,335544320,1,735,0,0,0,0,0.0,2777088
15,1733836173323,True,7,READ,681,50528.25,2490.37,25697.59,22331.39,39550.97,49446.91,49971.2,3295504,335544320,1,735,0,0,0,0,0.0,2789376
16,1733836173323,False,8,READ,627,26.78,0.04,4.4,1.2,15.89,23.23,24.67,2961176,335544320,1,667,0,0,0,0,0.0,2568192
17,1733836173323,True,8,READ,628,50200.57,1503.23,25342.77,21020.67,41353.21,50069.5,51609.6,2961176,335544320,1,667,0,0,0,0,0.0,2572288
18,1733836173323,False,9,READ,585,27.86,0.18,3.73,1.18,10.84,24.18,27.25,2809568,335544320,0,640,0,0,0,0,0.0,2396160
19,1733836173323,True,9,READ,587,54853.63,3768.32,25932.78,21495.81,41582.59,52002.82,54329.34,2809568,335544320,0,640,0,0,0,0,0.0,2404352
20,1733836173323,False,10,READ,589,25.7,0.18,1.86,0.66,4.46,11.42,22.19,2800416,335544320,0,631,0,0,0,0,0.0,2412544
21,1733836173323,True,10,READ,589,50102.27,2002.94,24358.99,20447.23,40173.57,46792.7,48267.26,2800416,335544320,0,631,0,0,0,0,0.0,2412544
22,1733836173323,False,11,READ,602,12.55,0.18,1.45,0.61,3.21,10.55,11.59,2864576,335544320,0,635,0,0,0,0,0.0,2465792
23,1733836173323,True,11,READ,604,54558.72,4255.74,27366.23,22003.71,46071.81,53379.07,54558.72,2864576,335544320,0,635,0,0,0,0,0.0,2473984
24,1733836173323,False,12,READ,622,14.04,0.17,1.6,0.68,3.5,11.47,11.9,2965424,335544320,0,660,0,0,0,0,0.0,2547712
25,1733836173323,True,12,READ,622,50036.74,4517.89,26036.41,21626.88,42008.57,49315.84,49741.82,2965424,335544320,0,660,0,0,0,0,0.0,2547712
26,1733836173323,False,13,READ,630,11.99,0.17,1.64,0.69,3.7,11.39,11.89,3024984,335544320,0,678,0,0,0,0,0.0,2580480
27,1733836173323,True,13,READ,630,50069.5,4423.68,25636.81,20955.13,41353.21,49545.21,49938.43,3024984,335544320,0,678,0,0,0,0,0.0,2580480
28,1733836173323,False,14,READ,641,12.42,0.16,1.47,0.65,3.42,10.46,11.53,3066288,335544320,0,685,0,0,0,0,0.0,2625536
29,1733836173323,True,14,READ,643,56590.33,5120.0,29170.18,22839.29,48037.89,55443.46,55705.6,3066288,335544320,0,685,0,0,0,0,0.0,2633728
30,1733836173323,False,15,READ,658,12.38,0.17,1.63,0.74,3.75,11.34,12.26,3181176,335544320,0,709,0,0,0,0,0.0,2695168
31,1733836173323,True,15,READ,658,50724.86,4653.06,25362.36,21217.28,42237.95,50266.11,50724.86,3181176,335544320,0,709,0,0,0,0,0.0,2695168
32,1733836173439,False,0,READ,655,12.7,0.03,2.66,2.54,5.78,9.26,11.7,5885160,335544320,1,1311,0,0,0,0,0.116,2682880
33,1733836173439,True,0,READ,658,153485.31,46694.4,95307.92,91947.01,141819.9,152174.59,153485.31,5885160,335544320,1,1311,0,0,0,0,0.116,2695168
34,1733836173439,False,1,READ,659,11.73,0.03,2.69,2.62,5.92,9.49,11.46,5921784,335544320,1,1310,0,0,0,0,0.116,2699264
35,1733836173439,True,1,READ,662,163708.93,48463.87,103416.7,102825.98,151388.16,162398.21,163708.93,5921784,335544320,1,1310,0,0,0,0,0.116,2711552
36,1733836173439,False,2,READ,658,15.59,0.04,2.68,2.58,6.06,10.33,13.79,5990400,335544320,1,1322,0,0,0,0,0.116,2695168
37,1733836173439,True,2,READ,659,175636.48,62390.27,117874.33,117768.19,165281.79,174456.83,175636.48,5990400,335544320,1,1322,0,0,0,0,0.116,2699264
38,1733836173439,False,3,READ,652,13.93,0.06,2.63,2.56,5.83,9.2,11.86,6018208,335544320,1,1328,0,0,0,0,0.116,2670592
39,1733836173439,True,3,READ,655,144310.27,45580.29,92810.96,92667.9,134742.02,141950.98,143785.98,6018208,335544320,1,1328,0,0,0,0,0.116,2682880
40,1733836173439,False,4,READ,649,17.81,0.18,2.63,2.55,5.89,11.28,15.86,6100288,335544320,0,1353,0,0,0,0,0.116,2658304
41,1733836173439,True,4,READ,650,139067.39,40402.94,88562.11,88866.82,128057.34,137625.6,139067.39,6100288,335544320,0,1353,0,0,0,0,0.116,2662400
42,1733836173439,False,5,READ,648,18.67,0.04,2.87,2.6,6.33,10.86,17.45,6228752,335544320,1,1375,0,0,0,0,0.116,2654208
43,1733836173439,True,5,READ,653,147587.07,48463.87,95968.73,95617.02,138149.89,145620.99,147587.07,6228752,335544320,1,1375,0,0,0,0,0.116,2674688
44,1733836173439,False,6,READ,641,12.54,0.03,2.75,2.6,5.99,9.33,11.89,6219680,335544320,2,1379,0,0,0,0,0.116,2625536
45,1733836173439,True,6,READ,650,144441.34,44531.71,92869.6,93519.87,134348.8,142213.12,143654.91,6219680,335544320,2,1379,0,0,0,0,0.116,2662400
46,1733836173439,False,7,READ,633,37.41,0.17,3.38,2.65,6.23,31.02,35.71,6288312,335544320,1,1392,0,0,0,0,0.116,2592768
47,1733836173439,True,7,READ,635,150470.65,50462.72,100408.7,99745.79,140509.18,148897.79,150470.65,6288312,335544320,1,1392,0,0,0,0,0.116,2600960
48,1733836173439,False,8,READ,656,40.9,0.17,13.67,6.15,33.18,38.08,40.41,6045664,335544320,1,1338,0,0,0,0,0.116,2686976
49,1733836173439,True,8,READ,657,151781.38,47644.67,99897.97,100139.01,140902.4,149422.08,150863.87,6045664,335544320,1,1338,0,0,0,0,0.116,2691072
50,1733836173439,False,9,READ,666,61.53,0.02,10.21,3.63,30.46,39.26,54.56,5921592,335544320,1,1311,0,0,0,0,0.116,2727936
51,1733836173439,True,9,READ,668,151126.02,46694.4,98324.95,98107.39,138280.96,147324.93,150077.44,5921592,335544320,1,1311,0,0,0,0,0.116,2736128
52,1733836173439,False,10,READ,667,36.16,0.04,3.18,2.63,6.24,25.77,34.62,5962864,335544320,1,1320,0,0,0,0,0.116,2732032
53,1733836173439,True,10,READ,667,143654.91,48005.12,95020.72,95354.88,133169.15,142344.19,143654.91,5962864,335544320,1,1320,0,0,0,0,0.116,2732032
54,1733836173439,False,11,READ,649,12.65,0.02,2.8,2.64,6.09,10.04,12.26,5912408,335544320,1,1313,0,0,0,0,0.116,2658304
55,1733836173439,True,11,READ,653,154533.89,54788.1,103653.63,101777.41,144310.27,153747.45,154533.89,5912408,335544320,1,1313,0,0,0,0,0.116,2674688
56,1733836173439,False,12,READ,651,18.83,0.02,2.82,2.66,5.95,9.19,18.45,6027072,335544320,1,1334,0,0,0,0,0.116,2666496
57,1733836173439,True,12,READ,653,147980.29,49381.38,99433.17,99680.26,138412.03,145489.92,145620.99,6027072,335544320,1,1334,0,0,0,0,0.116,2674688
58,1733836173439,False,13,READ,651,12.91,0.02,2.73,2.62,6.01,9.66,12.18,6081968,335544320,1,1347,0,0,0,0,0.116,2666496
59,1733836173439,True,13,READ,655,146669.57,50987.01,99014.32,99155.97,137363.45,145096.7,146145.28,6081968,335544320,1,1347,0,0,0,0,0.116,2682880
60,1733836173439,False,14,READ,642,16.14,0.06,2.57,2.54,5.77,10.22,13.7,6219584,335544320,1,1372,0,0,0,0,0.116,2629632
61,1733836173439,True,14,READ,655,153616.38,55017.47,104293.06,104267.77,144834.56,152305.66,152829.95,6219584,335544320,1,1372,0,0,0,0,0.116,2682880
