,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732138842684,0,READ,26,32325.63,697.86,17625.79,11321.34,31244.29,32325.63,32325.63
1,1732138842684,1,READ,49,862.21,158.59,336.8,266.24,585.22,862.21,862.21
2,1732138842684,2,READ,49,780.29,173.44,338.05,241.28,635.9,780.29,780.29
3,1732138842684,3,READ,49,11067.39,144.13,528.71,221.82,540.16,11067.39,11067.39
4,1732138843185,0,READ,31,32489.47,9986.05,16158.85,10903.55,32210.94,32489.47,32489.47
5,1732138843185,1,READ,50,596.99,145.66,270.24,214.01,422.14,596.99,596.99
6,1732138843185,2,READ,50,659.97,173.44,288.33,230.01,434.18,659.97,659.97
7,1732138843185,3,READ,50,667.13,152.96,281.36,235.9,472.32,667.13,667.13
8,1732138843687,0,READ,34,33046.53,5328.9,14544.17,11091.97,21233.66,33046.53,33046.53
9,1732138843687,1,READ,50,717.82,155.9,321.25,268.54,559.62,717.82,717.82
10,1732138843687,2,READ,50,724.48,163.46,288.46,228.86,509.69,724.48,724.48
11,1732138843687,3,READ,50,580.61,161.41,295.66,219.26,486.14,580.61,580.61
12,1732138844192,0,READ,38,32129.02,10067.97,13232.24,11026.43,21200.9,32129.02,32129.02
13,1732138844192,1,READ,51,852.48,7.1,312.15,266.24,564.74,708.61,852.48
14,1732138844192,2,READ,51,729.09,7.72,303.99,234.62,472.83,727.55,729.09
15,1732138844192,3,READ,51,861.18,6.78,307.06,217.22,573.95,788.99,861.18
16,1732138844693,0,READ,30,32178.17,8196.1,16600.06,17072.13,22331.39,32178.17,32178.17
17,1732138844693,1,READ,50,743.93,168.7,348.06,306.43,549.89,743.93,743.93
18,1732138844693,2,READ,50,884.74,159.49,312.49,233.85,495.1,884.74,884.74
19,1732138844693,3,READ,50,754.69,147.33,331.08,309.25,540.67,754.69,754.69
20,1732138845195,0,READ,34,32342.01,5.72,13239.98,10952.7,31997.95,32342.01,32342.01
21,1732138845195,1,READ,50,804.86,152.06,331.87,252.41,613.38,804.86,804.86
22,1732138845195,2,READ,50,698.88,151.55,291.52,221.18,518.91,698.88,698.88
23,1732138845195,3,READ,50,800.77,146.94,317.68,249.34,579.07,800.77,800.77
24,1732138845696,0,READ,31,32276.48,2023.42,15074.58,11001.85,30605.31,32276.48,32276.48
25,1732138845696,1,READ,50,991.23,145.79,362.72,290.56,639.49,991.23,991.23
26,1732138845696,2,READ,50,970.75,161.54,311.13,223.23,541.7,970.75,970.75
27,1732138845696,3,READ,50,874.5,146.56,329.87,249.98,551.42,874.5,874.5
28,1732138846198,0,READ,31,33243.14,1673.22,15226.22,11100.16,31277.06,33243.14,33243.14
29,1732138846198,1,READ,50,856.58,159.49,335.35,270.08,569.86,856.58,856.58
30,1732138846198,2,READ,50,1013.76,8.18,292.41,251.65,464.38,1013.76,1013.76
31,1732138846198,3,READ,50,604.16,154.24,281.31,233.98,499.45,604.16,604.16
32,1732138846700,0,READ,50,5984.26,517.89,3159.14,3442.69,4882.43,5984.26,5984.26
33,1732138846700,1,READ,50,856.06,160.38,288.54,234.62,464.89,856.06,856.06
34,1732138846700,2,READ,51,983.04,147.97,300.24,258.81,390.4,934.91,983.04
35,1732138846700,3,READ,51,787.46,146.18,268.96,221.57,462.59,595.46,787.46
36,1732138847204,0,READ,50,6275.07,907.78,3134.68,2816.0,5169.15,6275.07,6275.07
37,1732138847204,1,READ,51,861.7,157.31,345.1,267.77,560.64,660.48,861.7
38,1732138847204,2,READ,50,674.3,156.42,316.14,253.82,650.75,674.3,674.3
39,1732138847204,3,READ,50,821.76,153.22,305.56,257.15,514.56,821.76,821.76
40,1732138847706,0,READ,50,5939.2,516.61,3182.97,3313.66,5066.75,5939.2,5939.2
41,1732138847706,1,READ,50,812.03,9.98,356.7,267.77,621.57,812.03,812.03
42,1732138847706,2,READ,50,857.6,150.91,326.78,249.73,649.22,857.6,857.6
43,1732138847706,3,READ,50,817.15,7.5,320.86,220.41,573.44,817.15,817.15
44,1732138848207,0,READ,51,6103.04,151.3,2506.81,2367.49,5152.77,5787.65,6103.04
45,1732138848207,1,READ,50,546.82,85.12,277.72,248.32,462.85,546.82,546.82
46,1732138848207,2,READ,50,746.5,9.97,297.35,252.67,476.16,746.5,746.5
47,1732138848207,3,READ,50,763.39,145.02,272.13,209.53,466.18,763.39,763.39
48,1732138848712,0,READ,50,252.03,141.57,191.31,175.1,242.69,252.03,252.03
49,1732138848712,1,READ,51,286.98,6.51,195.72,185.6,246.01,252.03,286.98
50,1732138848712,2,READ,51,592.38,7.44,251.54,243.33,413.44,591.36,592.38
51,1732138848712,3,READ,50,279.3,7.02,181.22,171.13,237.06,279.3,279.3
52,1732138849214,0,READ,50,248.06,153.6,190.27,174.97,239.36,248.06,248.06
53,1732138849214,1,READ,50,289.79,152.45,207.98,229.25,243.84,289.79,289.79
54,1732138849214,2,READ,50,573.44,9.26,239.4,240.51,340.74,573.44,573.44
55,1732138849214,3,READ,51,270.85,142.46,179.52,167.42,233.85,268.03,270.85
