,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732145311340,0,READ,246,4542.46,5.46,177.08,150.66,178.05,244.86,4542.46
1,1732145311340,1,READ,247,374.27,5.44,178.14,168.83,216.19,271.1,374.27
2,1732145311340,2,READ,246,4268.03,6.68,197.86,180.48,206.34,248.45,4268.03
3,1732145311340,3,READ,246,4143.1,5.58,180.3,156.93,204.8,256.25,4143.1
4,1732145311841,0,READ,250,232.57,4.71,154.3,150.53,187.52,231.55,232.57
5,1732145311841,1,READ,251,285.95,4.83,169.41,165.89,209.53,256.25,285.95
6,1732145311841,2,READ,251,307.2,5.56,189.5,190.97,248.45,264.45,307.2
7,1732145311841,3,READ,251,302.59,4.81,158.56,155.9,181.89,233.47,302.59
8,1732145312343,0,READ,251,236.54,4.89,148.74,147.71,164.61,213.63,236.54
9,1732145312343,1,READ,251,251.65,5.16,170.3,168.57,211.2,244.61,251.65
10,1732145312343,2,READ,251,671.74,5.74,174.15,166.66,233.6,253.06,671.74
11,1732145312343,3,READ,252,226.56,4.86,154.96,154.88,181.5,221.31,226.56
12,1732145312847,0,READ,252,256.38,4.77,147.14,146.56,170.11,215.94,256.38
13,1732145312847,1,READ,252,279.55,4.99,165.76,164.35,218.88,274.69,279.55
14,1732145312847,2,READ,251,235.39,5.92,165.56,166.01,221.06,233.98,235.39
15,1732145312847,3,READ,251,261.63,4.95,153.68,155.01,194.3,222.72,261.63
16,1732145313348,0,READ,251,252.03,4.66,148.5,147.71,185.98,245.76,252.03
17,1732145313348,1,READ,250,259.07,4.48,157.52,158.08,202.11,236.67,259.07
18,1732145313348,2,READ,250,267.26,5.52,162.81,165.25,187.52,260.35,267.26
19,1732145313348,3,READ,250,262.01,4.69,155.71,154.5,196.86,251.78,262.01
20,1732145313850,0,READ,250,245.89,5.08,149.58,148.48,181.25,242.81,245.89
21,1732145313850,1,READ,251,273.92,4.94,166.4,164.99,219.52,257.28,273.92
22,1732145313850,2,READ,251,260.35,5.32,161.41,163.97,183.29,253.57,260.35
23,1732145313850,3,READ,251,270.85,4.94,158.71,159.23,215.94,239.36,270.85
24,1732145314351,0,READ,251,299.77,5.0,139.56,147.84,171.01,223.49,299.77
25,1732145314351,1,READ,250,292.86,4.94,160.54,167.29,231.04,287.74,292.86
26,1732145314351,2,READ,250,263.17,5.26,154.28,163.97,212.86,247.04,263.17
27,1732145314351,3,READ,251,270.59,4.63,151.93,162.43,212.35,253.57,270.59
28,1732145314852,0,READ,250,218.5,4.62,139.01,146.69,170.24,210.94,218.5
29,1732145314852,1,READ,250,289.28,4.54,161.72,166.53,222.85,287.23,289.28
30,1732145314852,2,READ,251,269.57,5.52,154.81,164.09,193.28,235.65,269.57
31,1732145314852,3,READ,250,251.52,4.56,150.99,159.36,201.6,250.37,251.52
32,1732145315353,0,READ,250,366.33,4.63,155.28,157.31,221.06,278.27,366.33
33,1732145315353,1,READ,251,269.31,4.55,151.61,162.56,208.25,265.73,269.31
34,1732145315353,2,READ,251,481.02,5.29,153.95,166.66,211.97,240.13,481.02
35,1732145315353,3,READ,251,323.84,4.55,158.46,165.63,237.31,268.54,323.84
36,1732145315857,0,READ,252,301.06,4.94,170.25,197.12,236.03,287.49,301.06
37,1732145315857,1,READ,252,311.81,5.04,151.68,163.33,209.66,260.48,311.81
38,1732145315857,2,READ,251,306.43,5.45,148.01,165.25,186.62,249.98,306.43
39,1732145315857,3,READ,250,280.06,4.74,158.8,164.61,245.38,275.2,280.06
40,1732145316359,0,READ,251,359.68,4.83,168.27,192.77,231.42,283.65,359.68
41,1732145316359,1,READ,250,303.62,4.52,152.32,164.48,236.54,256.25,303.62
42,1732145316359,2,READ,250,252.67,4.7,149.25,164.35,206.97,247.29,252.67
43,1732145316359,3,READ,251,306.43,4.47,154.84,164.61,242.18,259.84,306.43
44,1732145316860,0,READ,250,312.32,4.74,171.26,198.91,232.83,270.08,312.32
45,1732145316860,1,READ,251,290.05,4.78,153.7,162.3,232.7,286.21,290.05
46,1732145316860,2,READ,251,287.74,5.4,147.02,162.43,188.16,235.65,287.74
47,1732145316860,3,READ,251,339.71,4.74,155.95,163.71,237.18,282.62,339.71
48,1732145317361,0,READ,251,573.44,4.89,175.45,201.98,245.12,295.94,573.44
