,timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
0,1732019286240,0,READ,492,881.66,6.69,396.78,370.43,575.49,773.12,881.66
1,1732019286240,1,READ,492,576.51,3.95,196.24,210.43,245.25,379.39,576.51
2,1732019286240,2,READ,493,613.38,4.8,217.46,231.04,272.13,404.48,613.38
3,1732019286240,3,READ,493,495.36,5.03,203.48,193.02,278.53,380.93,495.36
4,1732019286742,0,READ,501,1106.94,6.14,392.32,402.69,620.03,754.69,871.42
5,1732019286742,1,READ,501,548.35,4.88,171.24,198.53,253.69,348.42,532.48
6,1732019286742,2,READ,502,558.08,4.85,181.09,197.63,269.82,365.82,469.5
7,1732019286742,3,READ,502,610.3,4.84,169.75,193.15,255.62,303.87,362.5
8,1732019287244,0,READ,501,1028.1,6.29,352.76,381.18,567.29,705.02,793.6
9,1732019287244,1,READ,502,477.18,4.59,142.62,173.82,256.64,333.57,463.1
10,1732019287244,2,READ,501,481.28,5.06,158.8,185.73,275.2,329.98,351.49
11,1732019287244,3,READ,502,685.57,4.62,161.14,186.88,274.18,344.83,508.67
12,1732019287745,0,READ,502,872.45,5.72,305.54,348.93,529.41,748.03,868.86
13,1732019287745,1,READ,502,500.99,4.82,138.81,172.67,256.64,318.72,482.3
14,1732019287745,2,READ,501,478.72,5.01,144.0,183.55,265.73,409.09,453.38
15,1732019287745,3,READ,501,532.99,4.78,136.41,185.47,255.62,372.74,440.32
16,1732019288247,0,READ,502,905.22,5.65,204.08,188.41,258.94,482.56,844.29
17,1732019288247,1,READ,502,443.13,5.28,183.24,185.73,263.94,318.98,335.62
18,1732019288247,2,READ,503,462.59,5.9,187.18,188.03,252.93,332.54,338.69
19,1732019288247,3,READ,504,1263.62,5.39,203.76,211.2,276.22,318.46,383.74
20,1732019288752,0,READ,505,299.26,4.66,179.36,180.74,246.78,273.66,294.4
21,1732019288752,1,READ,504,330.5,5.21,148.55,167.68,237.82,290.05,305.66
22,1732019288752,2,READ,503,294.4,5.9,159.48,176.25,249.09,273.92,291.07
23,1732019288752,3,READ,503,296.45,4.52,158.27,174.46,257.28,274.43,286.46
24,1732019289254,0,READ,501,300.54,5.78,159.86,176.77,231.94,271.1,286.72
25,1732019289254,1,READ,501,323.84,5.07,132.19,162.56,220.67,279.81,320.25
26,1732019289254,2,READ,501,330.24,5.29,140.45,173.57,232.57,265.73,277.76
27,1732019289254,3,READ,501,290.81,4.88,140.37,176.0,243.71,258.18,284.42
28,1732019289756,0,READ,501,346.62,5.74,153.11,170.37,239.1,268.8,300.54
29,1732019289756,1,READ,501,306.69,4.71,119.53,159.87,227.71,286.21,301.31
30,1732019289756,2,READ,501,268.54,5.28,118.92,168.45,230.78,253.06,260.61
31,1732019289756,3,READ,502,301.31,4.58,125.28,165.5,231.68,275.97,289.79
32,1732019290257,0,READ,502,280.06,5.82,158.07,173.18,232.57,267.01,277.25
33,1732019290257,1,READ,501,327.68,4.94,111.71,155.52,212.09,266.5,321.54
34,1732019290257,2,READ,502,332.03,5.65,123.31,168.57,217.09,259.58,273.66
35,1732019290257,3,READ,502,290.81,4.86,131.97,171.78,241.53,257.15,287.74
36,1732019290759,0,READ,501,329.98,5.98,163.97,182.27,252.8,305.92,321.02
37,1732019290759,1,READ,502,335.62,4.41,108.7,154.24,216.57,291.33,322.05
38,1732019290759,2,READ,503,310.27,5.45,117.36,170.24,236.16,282.11,303.1
39,1732019290759,3,READ,504,272.89,4.83,105.33,155.65,202.5,238.08,266.5
40,1732019291264,0,READ,504,374.01,6.34,163.63,186.37,247.29,313.09,361.98
